real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.02,0.0,480p,397,0.02,64
3.586,0.0,480p,397,3.566,64
670.001,29.903,144p,394,636.512,128
693.797,29.98,144p,394,23.71900000000005,192
694.547,30.002,144p,394,0.7280000000000655,192
695.412,30.002,144p,394,0.8650000000000091,192
696.162,30.091,144p,394,0.6609999999999445,192
696.913,30.844,144p,394,0,192
700.001,33.931,144p,394,0.0009999999999763531,192
705.964,39.894,144p,394,1.1368683772161603e-13,192
710.001,39.894,144p,394,4.036999999999921,192
891.718,49.089,144p,394,172.52199999999993,256
900.0,49.089,144p,394,8.282000000000153,256
905.666,49.174,144p,394,5.581000000000017,256
906.416,49.196,144p,394,0.7279999999999518,256
907.426,49.196,144p,394,1.009999999999991,256
908.012,49.265,144p,394,0.5169999999999391,256
908.762,50.018,144p,394,0,256
910.001,51.256,144p,394,0.00100000000009004,256
940.001,81.257,144p,394,0,256
980.001,121.259,144p,394,0,192
1020.0,161.26,144p,394,0,192
1050.001,191.262,144p,394,0,192
1080.001,221.263,144p,394,0,192
1120.001,261.264,144p,394,0,192
1160.001,301.266,144p,394,0,192
1164.18,305.445,144p,394,2.2737367544323206e-13,192
1170.0,311.266,144p,394,0,192
1200.001,341.268,144p,394,0,128
1230.001,371.269,144p,394,0,128
1260.001,401.27,144p,394,0,128
1290.001,431.271,144p,394,0,128
1320.001,461.273,144p,394,0,128
1350.001,491.274,144p,394,0,128
1380.001,521.275,144p,394,0,128
1410.001,551.276,144p,394,0,128
1440.001,581.277,144p,394,0,64
1470.001,611.279,144p,394,0,64
1500.001,641.28,144p,394,0,64
1530.001,671.281,144p,394,0,64
1560.001,701.283,144p,394,0,64
1600.001,741.284,144p,394,0,64
1630.001,771.285,144p,394,0,64
1660.001,801.287,144p,394,0,64
1700.001,841.288,144p,394,0,128
1740.001,881.29,144p,394,0,128
1766.911,908.201,144p,394,0,128
1770.001,911.291,144p,394,0,128
1800.001,941.292,144p,394,0,128
1840.0,981.294,144p,394,0,128
1870.001,1011.295,144p,394,0.0,128
1900.001,1041.296,144p,394,0,128
1930.001,1071.298,144p,394,0,192
1960.001,1101.299,144p,394,0,192
1990.001,1131.3,144p,394,0,192
2020.001,1161.301,144p,394,0,192
2050.001,1191.303,144p,394,0,192
2051.406,1192.708,144p,394,0,192
2060.001,1201.303,144p,394,2.2737367544323206e-13,192
2090.001,1231.304,144p,394,0,192
2130.001,1271.306,144p,394,0,192
2160.001,1301.307,144p,394,0,256
2190.001,1331.308,144p,394,0,256
2220.001,1361.31,144p,394,0,256
2250.001,1391.311,144p,394,0,256
2280.001,1421.312,144p,394,0,256
2310.001,1451.313,144p,394,0,256
2329.818,1471.131,144p,394,0,256
2330.001,1471.314,144p,394,0.0,256
2360.001,1501.315,144p,394,0,256
2390.001,1531.317,144p,394,0,256
2420.001,1561.318,144p,394,0,192
2450.001,1591.319,144p,394,0,192
2480.001,1621.321,144p,394,0,192
2510.001,1651.322,144p,394,0,192
2550.001,1691.323,144p,394,0,192
2590.001,1731.325,144p,394,0,192
2620.001,1761.326,144p,394,0,192
2650.001,1791.327,144p,394,0,128
2680.001,1821.329,144p,394,0,128
2710.001,1851.33,144p,394,0,128
2740.001,1881.331,144p,394,0,128
2770.001,1911.332,144p,394,0,128
2800.001,1941.334,144p,394,0,128
2830.001,1971.335,144p,394,0,128
2860.001,2001.336,144p,394,0,128
2890.001,2031.337,144p,394,0,64
2930.001,2071.339,144p,394,0,64
2956.022,2097.361,144p,394,0,64
2960.001,2101.34,144p,394,0.0,64
2990.001,2131.342,144p,394,0,64
3020.001,2161.342,144p,394,0.0,64
3050.001,2191.344,144p,394,0,64
3080.001,2221.345,144p,394,0,64
3110.001,2251.346,144p,394,0,64
3140.001,2281.347,144p,394,0,128
3170.001,2311.349,144p,394,0,128
3200.001,2341.35,144p,394,0,128
3230.001,2371.351,144p,394,0,128
3259.305,2400.657,144p,394,0,128
3260.001,2401.352,144p,394,0.0010000000006584742,128
3273.708,2415.06,144p,394,0,128
3280.001,2421.353,144p,394,0.0,128
3288.111,2429.464,144p,394,0,128
3290.001,2431.354,144p,394,4.547473508864641e-13,128
3300.714,2442.067,144p,394,0,128
3307.544,2448.888,144p,394,0.009000000000014552,128
3310.001,2448.888,144p,394,2.4570000000003347,128
3316.917,2448.888,144p,394,6.915999999999713,128
3320.001,2448.888,144p,394,3.0840000000002874,128
3329.999,2448.987,144p,394,9.898999999999432,128
3330.002,2448.991,144p,394,0,128
3330.749,2449.002,144p,394,0.7359999999998763,128
3331.537,2449.002,144p,394,0.7880000000000109,128
3332.285,2449.014,144p,394,0.7359999999998763,128
3333.036,2449.767,144p,394,0,128
3340.001,2456.731,144p,394,0.0009999999997489795,128
3380.001,2496.733,144p,394,0,192
3410.001,2526.734,144p,394,0,192
3440.001,2556.735,144p,394,0,192
3470.001,2586.737,144p,394,0,192
3500.001,2616.738,144p,394,0,192
3507.9030000000002,2624.64,144p,394,0,192
