real_time,qoe,bitrate,avg_bitrate,avg_bitrate_variation,avg_stall
0.006,18.804838461538452,87195,87194.99999999999,44823.84615384615,5.480538461538462
0.688,23.66896428571429,87195,87195.0,41622.142857142855,5.093928571428572
7.617,27.903746666666677,87195,87195.00000000001,38847.333333333336,4.7543999999999995
7.617,31.327531250000014,87195,87195.00000000001,36419.375,4.5228125
29.903,-45.749099999999984,87195,87195.0,34277.058823529405,22.94582352941176
29.981,-42.10049444444443,87195,87195.00000000001,32372.777777777774,22.540166666666668
30.002,-35.46045263157893,87195,87195.00000000001,30668.94736842105,21.39221052631579
30.002,-29.56116999999999,87195,87195.00000000001,29135.5,20.376900000000003
30.067,-24.0914476190476,87195,87195.00000000001,27748.095238095237,19.42752380952381
30.82,-19.032581818181804,87195,87195.00000000001,26486.81818181818,18.544363636363638
32.005,-14.414178260869555,87195,87195.00000000001,25335.217391304348,17.738130434782608
62.006,-10.180283333333321,87195,87195.0,24279.583333333332,16.999
79.113,-6.285272000000006,87195,87195.0,23308.4,16.31904
79.113,-3.168334615384609,87195,87195.0,22411.923076923078,15.802653846153845
79.113,-4.599322222222213,87195,87195.0,21581.851851851854,16.32848148148148
87.289,-2.663014285714283,87195,87195.0,20811.071428571428,16.057428571428574
87.289,-0.021893103448277884,87195,87195.0,20093.44827586207,15.610103448275863
87.289,2.688110000000023,87195,87195.0,19423.666666666664,15.135633333333331
87.289,4.217906451612919,87195,87195.0,18797.09677419355,14.92558064516129
87.289,5.550503125000006,87195,87195.0,18209.6875,14.752281250000001
87.289,7.943790909090929,87195,87195.0,17657.878787878788,14.324030303030302
87.289,8.758958823529419,87195,87195.0,17138.529411764706,14.255235294117647
87.289,10.015288571428563,87195,87195.0,16648.85714285714,14.076942857142859
87.373,9.462233333333344,87195,87195.0,16186.388888888889,14.313111111111109
87.393,11.478281081081079,87195,87195.0,15748.918918918918,13.946
87.393,13.357442105263154,87195,87195.0,15334.473684210527,13.605368421052633
87.618,15.192828205128194,87195,87194.99999999999,14941.282051282053,13.269974358974359
88.37,16.993097499999998,87195,87194.99999999999,14567.75,12.938175
92.454,18.705234146341446,87195,87194.99999999999,14212.439024390244,12.622634146341465
99.909,20.335738095238085,87195,87194.99999999999,13874.047619047618,12.322142857142856
99.909,21.636304651162774,87195,87194.99999999999,13551.39534883721,12.094720930232558
99.991,21.028949999999995,87195,87194.99999999999,13243.409090909092,12.307590909090909
100.012,22.429646666666677,87195,87195.0,12949.111111111113,12.050288888888886
100.012,23.738034782608707,87195,87195.0,12667.608695652174,11.811478260869563
100.056,25.046097872340432,87195,87195.0,12398.08510638298,11.56995744680851
100.808,26.341045833333318,87195,87195.0,12139.791666666668,11.328875000000002
106.195,27.582875510204076,87195,87194.99999999999,11892.040816326531,11.097693877551022
136.196,28.775203999999995,87195,87194.99999999999,11654.199999999999,10.87572
166.198,29.9208588235294,87195,87194.99999999999,11425.686274509804,10.662431372549019
196.199,31.022367307692328,87195,87195.0,11205.961538461539,10.457365384615382
226.2,32.08230943396226,87195,87194.99999999999,10994.528301886792,10.260037735849055
256.201,33.10299444444445,87195,87195.0,10790.925925925925,10.070018518518518
271.056,31.783483636363627,87195,87195.0,10594.727272727274,10.422509090909093
271.056,32.33621785714286,87195,87195.0,10405.535714285714,10.337964285714285
271.056,32.97170175438596,87195,87195.0,10222.982456140351,10.23263157894737
271.056,33.486520689655194,87195,87195.0,10046.724137931034,10.153896551724134
271.056,34.0793627118644,87195,87195.0,9876.440677966102,10.055627118644068
271.056,34.56013666666668,87195,87195.0,9711.833333333334,9.982099999999999
271.056,34.17099836065575,87195,87195.0,9552.622950819672,10.109622950819668
271.056,34.870938709677425,87195,87195.0,9398.548387096775,9.982677419354838
279.898,34.457619047619055,87195,87195.0,9249.36507936508,10.113492063492064
279.898,35.08451250000001,87195,87195.0,9104.84375,10.0013125
279.987,35.259140000000016,87195,87195.0,8964.76923076923,9.99327692307692
280.352,36.04168181818186,87195,87195.00000000001,8828.939393939394,9.842878787878785
280.671,36.80516417910448,87195,87195.00000000001,8697.164179104477,9.695970149253734
290.352,37.54619117647061,87195,87195.00000000001,8569.264705882353,9.553382352941176
320.353,38.265801449275386,87195,87195.00000000001,8445.072463768116,9.414913043478261
350.355,38.964912857142885,87195,87195.00000000001,8324.42857142857,9.280385714285714
380.356,39.644270422535214,87195,87195.0,8207.18309859155,9.149661971830986
409.901,40.30469722222223,87195,87195.0,8093.194444444444,9.022583333333332
409.901,40.92022876712329,87195,87195.0,7982.328767123288,8.905219178082191
409.977,40.78190675675676,87195,87195.0,7874.459459459459,8.962472972972973
410.659,41.39684933333335,87195,87195.00000000001,7769.466666666666,8.84388
416.69,41.99940000000002,87195,87195.00000000001,7667.236842105262,8.727526315789472
448.521,39.62198051948054,87195,87195.00000000001,7567.662337662338,9.303571428571429
448.521,39.95150897435898,87195,87195.00000000001,7470.641025641025,9.2495
448.521,40.0424,87195,87195.00000000001,7376.075949367089,9.250354430379748
448.521,40.59509625000002,87195,87195.00000000001,7283.875,9.143262499999999
448.521,40.25089382716051,87195,87195.00000000001,7193.950617283951,9.244222222222222
448.521,40.682898780487825,87195,87195.00000000001,7106.219512195123,9.164158536585365
448.521,40.076327710843394,87195,87195.00000000001,7020.6024096385545,9.325132530120483
448.521,40.25461547619048,87195,87195.00000000001,6937.02380952381,9.303107142857144
457.933,40.36299411764706,87195,87195.0,6855.411764705882,9.296882352941175
457.933,40.81685232558138,87195,87195.0,6775.697674418606,9.209872093023257
