protocol,tcp_bytes,quic_bytes,real_time
6	0		0.000000000
6	0		0.000027000
6	0		0.000034000
6	0		0.000041000
6	0		0.000047000
6	0		0.000055000
6	0		0.000061000
6	0		0.007718000
6	0		0.007761000
6	0		0.007766000
6	0		0.007770000
6	0		0.009227000
6	0		0.010210000
6	0		0.010242000
6	0		0.186298000
6	0		0.186328000
6	0		0.186334000
6	0		0.186342000
6	0		0.186347000
6	0		0.186351000
6	0		0.186355000
6	0		0.186359000
6	0		0.186364000
6	0		0.186369000
6	0		0.186375000
6	517		0.186379000
6	0		0.193099000
6	0		0.193138000
6	0		0.193556000
6	0		0.194578000
6	0		0.194660000
6	2836		0.227726000
6	1629		0.227771000
6	517		0.373242000
6	517		0.373274000
6	517		0.373283000
6	0		0.380051000
6	0		0.380089000
6	0		0.380204000
6	2836		0.412984000
6	2836		0.413034000
6	1139		0.413040000
6	2836		0.413516000
6	2836		0.413530000
6	1140		0.413582000
6	2836		0.414698000
6	1846		0.414712000
6	0		0.495970000
6	0		0.497075000
6	0		0.499325000
6	0		0.499523000
6	517		0.560853000
6	517		0.560879000
6	0		0.569637000
6	0		0.570641000
6	2836		0.604404000
6	2836		0.604452000
6	998		0.604459000
6	2836		0.604495000
6	2836		0.604501000
6	1141		0.604559000
6	211		0.608174000
6	517		0.747661000
6	0		0.747695000
6	0		0.747703000
6	0		0.747708000
6	0		0.747712000
6	517		0.747716000
6	0		0.754457000
6	0		0.757429000
6	2836		0.788357000
6	1418		0.788420000
6	427		0.788446000
6	2836		0.789896000
6	2836		0.789939000
6	997		0.789946000
6	1139		0.793445000
6	1140		0.794906000
6	428		0.795041000
6	517		0.934403000
6	517		0.934426000
6	517		0.934432000
6	0		0.934438000
6	0		0.941666000
6	0		0.942735000
6	0		0.942765000
6	2836		0.975216000
6	2836		0.975303000
6	997		0.975354000
6	2836		0.976068000
6	1631		0.976102000
6	2836		0.977700000
6	1418		0.977776000
6	1418		0.977789000
6	998		0.977827000
6	998		0.978968000
6	1141		0.986772000
6	0		1.121209000
6	0		1.121240000
6	0		1.121249000
6	74		1.121254000
6	92		1.121259000
6	312		1.121263000
6	32		1.121267000
6	918		1.128486000
6	31		1.128783000
6	1106		1.169427000
6	699		1.169544000
6	39		1.169557000
6	997		1.170018000
6	0		1.308313000
6	517		1.308337000
6	517		1.308343000
6	0		1.318096000
6	0		1.318140000
6	1418		1.410377000
6	1418		1.411073000
6	517		1.495388000
6	517		1.495413000
6	517		1.495421000
6	0		1.502660000
6	0		1.503769000
6	0		1.504053000
6	1418		1.554991000
6	1418		1.562639000
6	517		1.683153000
6	0		1.683178000
6	517		1.683183000
6	0		1.683200000
6	32		1.683205000
6	0		1.689993000
6	0		1.690031000
6	0		1.691566000
6	1418		1.786120000
6	0		1.870204000
6	0		1.870236000
6	427		1.923109000
6	74		2.056615000
6	92		2.056641000
6	510		2.056647000
6	0		2.056655000
6	0		2.063547000
6	910		2.063754000
6	31		2.064383000
6	998		2.105095000
