real_time,qoe,bitrate,avg_bitrate,avg_bitrate_variation,avg_stall
0.01,746.4111,758163,758163.0,0.0,2.733
0.717,748.7236399999999,758163,758162.9999999999,0.0,2.1952000000000003
8.939,750.2968666666667,758163,758163.0,0.0,1.8293333333333333
48.94,751.4218285714286,758163,758163.0,0.0,1.567714285714286
88.941,752.2650125,758163,758163.0,0.0,1.3716249999999999
98.944,690.1590777777778,758163,758163.0000000001,62762.22222222222,1.2190000000000003
99.773,692.2566667107334,193303,753469.6567107334,56486.0,1.0993000000000008
138.944,539.9086638750471,193303,595547.8456932289,51350.909090909096,0.9972727272727299
168.945,473.11558360635115,193303,524117.8086063512,47071.66666666667,0.9140833333333351
228.948,382.23979521893443,193303,437417.4182958575,51550.07692307692,0.8436153846153834
264.295,339.45163368746506,88012,390687.69083032216,47867.928571428565,0.7832857142857108
268.949,337.63003748306676,88012,385450.0708164001,44676.73333333334,0.7309999999999984
298.95,310.76978732605784,88012,355600.79982605786,41884.4375,0.6852499999999999
328.952,282.80844149920677,88012,331195.417969795,45614.23529411765,0.6448235294117641
352.036,276.45460951632475,193303,322153.42062743584,43080.11111111112,0.6089999999999994
388.954,266.63028224985607,193303,309923.44014459295,40812.73684210526,0.5768421052631568
418.955,260.44406773716753,193303,301572.3527371675,38772.1,0.5479500000000002
454.823,253.86448441667997,193303,293034.07489287044,36925.80952380952,0.521809523809525
458.956,254.74682002291365,193303,292135.9745683682,35247.36363636364,0.49809090909090775
471.052,253.83472071825176,193303,289598.0728921648,33714.86956521739,0.47639130434782334
478.957,253.73554746592598,193303,288008.759965926,32310.083333333336,0.4565416666666664
483.661,254.18538475766294,193303,287087.66875766293,31017.68,0.4382799999999997
488.957,250.38540115375102,193303,286071.8665383664,33874.34615384615,0.4214230769230767
498.076,248.081271266872,88012,282445.6971927979,32619.740740740737,0.4057407407407401
498.076,249.30841862136933,88012,282445.6971927979,31454.749999999996,0.39128571428571285
507.913,246.68316655595447,88012,278680.00448698894,30370.103448275862,0.3783103448275863
507.913,247.60209448698893,88012,278680.00448698894,29357.766666666666,0.4000333333333325
507.913,247.6151915837631,88012,278680.00448698894,28410.741935483875,0.6172258064516134
507.913,248.20071386198893,88012,278680.00448698894,27522.90625,0.6875312499999993
507.913,246.68179842638287,88012,278680.00448698894,26688.878787878788,1.234727272727272
507.913,247.54299272228306,88012,278680.00448698894,25903.91176470588,1.2170000000000012
507.913,248.3560816298461,88012,278680.00448698894,25163.800000000003,1.2000285714285708
507.913,246.76724059810005,88012,278680.00448698894,24464.80555555556,1.7320833333333339
507.913,246.50872610861057,88012,278680.00448698894,23803.594594594597,1.9459729729729724
507.913,241.1897860659363,88012,278680.00448698894,25948.0,2.6842368421052627
507.913,240.16976602545049,193303,278680.00448698894,25282.666666666664,3.0761794871794876
507.913,241.13241448698895,193303,278680.00448698894,24650.6,2.9992999999999994
507.913,239.78095570650115,193303,278680.00448698894,24049.365853658535,3.453414634146342
507.913,240.664942582227,193303,278680.00448698894,23476.761904761905,3.3810000000000016
507.913,239.96911378931452,193303,278680.00448698894,22930.79069767442,3.66979069767442
507.913,240.43845221426167,193303,278680.00448698894,22409.636363636364,3.681840909090909
508.006,240.6590724072113,193303,278664.37462943356,21911.644444444446,3.742711111111112
508.006,241.41507245552054,193303,278664.37462943356,21435.304347826088,3.677673913043481
508.006,242.12142782092292,193303,278664.37462943356,20979.234042553195,3.6194680851063836
508.186,242.80153121006222,193303,278634.13954339555,20542.166666666668,3.555916666666667
508.939,243.40682062588314,193303,278507.8879728219,20122.938775510203,3.4832857142857137
509.232,244.05973110365414,193303,278458.8631036542,19720.48,3.413639999999999
517.897,243.30947040649735,193303,277034.1096221836,19333.803921568626,3.346705882352941
517.897,243.84762692987596,193303,277034.1096221836,18962.0,3.30801923076923
517.968,244.02614357602923,193303,277022.6322552745,18604.226415094337,3.347037735849057
518.65,244.5216875265558,193303,276912.5449339632,18259.703703703704,3.286314814814815
522.453,244.50200798892564,193303,276303.9407161984,17927.70909090909,3.226563636363637
552.454,240.56261251887037,193303,271796.57680458465,17607.571428571428,3.168928571428572
582.455,237.06761750622402,193303,267753.54206762754,17298.666666666664,3.113315789473683
612.457,233.94977714239243,193303,264106.4857630821,17000.41379310345,3.059603448275862
642.459,231.15462283047222,193303,260800.05503386207,16712.271186440677,3.0077118644067804
672.459,228.63750874205712,193303,257788.8504087238,16433.733333333334,2.957583333333334
702.461,226.3613599363488,193303,255034.6697724144,16164.32786885246,2.9090655737704916
732.462,224.29542707226648,193303,252506.19481420197,15903.612903225805,2.862129032258064
762.463,222.41378858350845,193303,250176.698107318,15651.174603174602,2.8166825396825397
792.464,220.6945340977634,193303,248023.58097276342,15406.625000000002,2.772656249999999
822.465,219.11900820730736,193303,246027.54205346122,15169.6,2.729984615384615
852.466,214.3261274008618,193303,244171.99709783148,18284.863636363636,2.68860606060606
870.263,218.24520368693143,414080,247646.63950782697,18011.9552238806,2.6487164179104488
902.468,224.6179696413156,414080,253585.8931707274,17747.073529411766,2.6095000000000006
932.47,230.20177889187255,414080,258749.752804916,17489.86956521739,2.571652173913043
962.471,235.45143803339974,414080,263591.522319114,17240.014285714286,2.5349
992.472,240.39688787988655,414080,268140.5723869288,16997.197183098593,2.4991830985915495
1022.474,245.06457201701735,414080,272422.80812812847,16761.124999999996,2.4644444444444433
1052.475,249.47736646881597,414080,276460.77331813105,16531.520547945205,2.4306712328767133
1082.476,253.65620466409197,414080,280274.91277220007,16308.12162162162,2.3978108108108094
