real_time,qoe,bitrate,avg_bitrate,avg_bitrate_variation,avg_stall
0.02,40.4677,191614,191614.0,140091.0,2.571
0.747,70.67632,191614,191614.0,112072.8,2.0616
6.086,90.83618333333334,191614,191614.0,93394.0,1.7171666666666663
9.682,74.37054285714285,191614,191614.0,110913.85714285714,1.472
13.399,148.9559595482872,407647,251543.4470482872,97049.625,1.2878749999999999
19.682,210.186355652655,407647,301375.71120821056,86266.33333333334,1.144888888888889
49.688,261.87840517791017,407647,365551.6951779102,99243.0,1.0302999999999995
49.95,270.39090385476385,191614,364639.3493093093,90220.90909090909,0.9366363636363634
59.683,232.0255174704969,191614,336422.67580383027,100705.25,0.8585833333333337
69.173,249.82749390802775,407647,346194.10160033545,92958.6923076923,0.7925384615384612
69.683,257.1605880818441,407647,346643.8666532727,86318.78571428572,0.7359285714285713
99.684,281.485992918021,407647,365003.432918021,80564.2,0.6868000000000004
129.685,296.571156655309,407647,374868.487905309,75528.9375,0.643812500000001
159.686,294.62757290631396,407647,381026.7493769022,83793.88235294117,0.6058823529411772
166.178,292.02758692773875,191614,373627.0480388499,79138.66666666667,0.5722777777777787
169.686,292.55967875121667,191614,369864.2050670061,74973.47368421053,0.5421052631578953
179.686,286.5048108433601,191614,359944.1108433601,71224.8,0.5150000000000006
209.687,265.9182684502548,191614,335860.2541645405,67833.14285714286,0.4904285714285717
239.688,251.04279096666576,191614,317805.40005757485,64749.81818181818,0.46809090909091045
269.689,239.90779642365837,191614,303767.4964236584,61934.60869565218,0.4476956521739117
299.689,227.3577956367685,191614,292540.5081367685,63337.833333333336,0.42904166666666543
306.406,225.65677970016253,96002,288232.01170016255,60804.32,0.41183999999999965
309.689,226.02553177841943,96002,286194.1894707271,58465.69230769231,0.3960384615384603
339.69,211.4566212726637,96002,269396.65090229333,56300.2962962963,0.3813333333333331
369.691,199.45481584181118,96002,255325.40512752548,54289.571428571435,0.36767857142857197
399.692,189.42267414517806,96002,243366.5431106953,52417.51724137931,0.35496551724137876
429.692,180.93218639611632,96002,233077.92639611632,50670.26666666667,0.3431333333333328
459.693,173.66844294514797,96002,224131.92359030925,49035.741935483864,0.3320322580645163
489.694,164.40783324826324,96002,216282.07074826324,50491.25,0.32162499999999916
495.666,165.6826984744493,191614,215984.85908050992,48961.21212121212,0.31184848484848476
496.476,167.1224127589605,191614,215945.09805307817,47521.17647058824,0.3026764705882352
499.694,165.6287614969276,191614,215788.4072112133,48895.2,0.2940571428571421
515.662,163.31301555120737,96002,212079.0988845407,47537.0,0.2858333333333323
519.695,163.7301060440857,96002,211178.30334138297,46252.21621621621,0.2781351351351335
549.696,158.6928282839396,96002,204892.27565236064,45035.05263157895,0.2707894736842095
549.874,159.84140877558625,96002,204857.0267243042,43880.30769230769,0.2640256410256417
549.874,159.91168672430422,96002,204857.0267243042,42783.299999999996,0.5027999999999991
549.981,160.409382888389,96002,204835.84874204753,41739.80487804878,0.6248048780487824
550.677,161.323969961598,96002,204698.29377112183,40746.0,0.6112380952380958
554.316,161.61930057538342,96002,203984.71918003456,39798.41860465116,0.5969767441860455
559.346,161.61100301318623,96002,203013.66892227717,38893.90909090909,0.5834318181818193
559.438,162.13449077281138,96002,202996.0707728114,38029.6,0.6586000000000013
560.105,162.88761360389347,96002,202868.65708215433,37202.86956521739,0.6460869565217396
560.265,163.7076637254484,96002,202838.13819353352,36411.31914893617,0.6323617021276597
578.271,161.1963452490269,96002,199511.51191569358,35652.75,0.6191666666666672
578.271,161.80321599732625,96002,199511.51191569358,34925.142857142855,0.6472448979591843
578.362,162.1049896355017,96002,199495.22563550173,34226.64,0.7357200000000013
579.003,162.71436651364507,96002,199380.65082737055,33555.529411764706,0.7234313725490193
583.091,160.85601637937046,96002,198655.87214860122,34748.92307692307,0.7095192307692304
594.867,161.42990128389891,191614,198516.47109521966,34093.28301886793,0.69611320754717
603.091,160.251892421508,191614,198422.34612521168,35232.51851851852,0.6832407407407405
607.883,160.13858943933747,96002,197614.95671206474,34591.92727272728,0.6708000000000002
613.092,159.94447836672856,96002,196751.62479529998,33974.21428571428,0.6588214285714287
619.638,159.52579986192285,96002,195687.2823180632,33378.17543859649,0.6472807017543856
619.638,159.89327542151148,96002,195687.2823180632,32802.68965517241,0.6956551724137924
619.728,159.50558687867775,96002,195672.80552274556,32246.71186440678,0.9117457627118646
620.424,159.99269180392773,96002,195560.9934705944,31709.266666666663,0.8974499999999995
626.139,158.09965747979186,96002,194652.2820699558,32756.852459016398,0.8827377049180325
638.732,158.62931431378266,191614,194592.38044281493,32228.516129032258,0.8685000000000015
646.139,159.16601403558388,191614,194558.2378451077,31716.95238095238,0.8547142857142853
676.14,159.588445977257,191614,194427.59910225702,31221.375,0.8413437500000001
706.141,160.00496095524838,191614,194308.0609552484,30741.046153846153,0.8283846153846157
736.141,160.41491366081965,191614,194198.26972142572,30275.272727272728,0.8158333333333336
756.142,160.85084953230188,191614,194129.91221886902,29823.402985074626,0.8036417910447752
786.143,161.24429783144726,191614,194033.89930203545,29384.823529411762,0.7918088235294112
816.143,161.63055814913764,191614,193944.9480042101,28958.95652173913,0.7803333333333327
846.144,162.00960730006784,191614,193862.30158578214,28545.257142857143,0.7691714285714284
876.145,159.33859259755792,191614,193785.31513276917,31185.92957746479,0.7583239436619719
881.272,161.0612082198989,407647,195029.50405323223,30752.791666666668,0.7477916666666667
886.145,162.69573222018235,407647,196198.7089325111,30331.520547945205,0.7375479452054796
916.146,170.07282281364812,407647,203122.9984893238,29921.635135135137,0.727567567567568
946.147,176.9987196097591,407647,209608.16894309243,29522.68,0.7178533333333326
976.147,183.51413376988012,407647,215694.51140145908,29134.223684210527,0.7084078947368398
1006.148,185.18386348001067,407647,221418.08945403664,33227.68831168831,0.6991948051948034
1016.33,190.9638211282703,751978,226733.45061544978,32801.692307692305,0.6902179487179472
1026.149,196.44255384433583,751978,231759.40321142445,32386.481012658223,0.6814810126582277
1056.15,211.66139919874084,751978,246536.7341987408,31981.65,0.6729499999999973
1086.15,226.05249654515364,751978,260497.2718537956,31586.814814814814,0.6646419753086393
1116.151,239.68310770310921,751978,273707.77233725553,31201.609756097558,0.6565243902439001
1146.152,252.6120151452988,751978,286226.69225373253,30825.686746987947,0.6486024096385522
1176.153,264.89250237593916,751978,298106.9535664153,30458.714285714286,0.640869047619046
1206.153,276.5721529904758,751978,309395.8459316522,30100.376470588235,0.6333294117647041
1236.154,287.69517888978316,751978,320137.1509828064,29750.372093023252,0.6259534883720915
1266.155,298.3004083591162,751978,330369.43479589786,29408.41379310345,0.6187471264367804
1296.156,308.4234861735569,751978,340128.0429917387,29074.227272727276,0.6117045454545447
1326.156,318.09649338822345,751978,349444.81923092005,28747.550561797754,0.6048314606741565
1356.157,327.3497230746563,751978,358349.68640798965,28428.133333333335,0.5980999999999995
1386.158,336.2098354483194,751978,366869.0925911765,28115.736263736264,0.5915164835164832
1406.158,334.8903771390215,751978,372346.5553998911,34940.30434782609,0.5850869565217388
1408.213,334.88963197798637,96002,371943.28681669605,34564.602150537634,0.5788494623655898
1414.695,334.0196656405941,96002,370678.94968314725,34196.89361702128,0.5726489361702123
1414.695,334.3393781041999,96002,370678.94968314725,33836.926315789475,0.5820105263157889
1414.695,334.31962780814723,96002,370678.94968314725,33484.458333333336,0.6685729166666666
1414.695,334.6453486522194,96002,370678.94968314725,33139.257731958765,0.6731030927835046
1414.781,334.53672438079514,96002,370662.2529522237,32801.102040816324,0.7731224489795904
1415.477,334.7641874420625,96002,370527.2005733756,32469.777777777777,0.765868686868686
1424.165,333.4470994455031,96002,368852.4824455032,32145.079999999998,0.758209999999999
1425.051,333.62796530493046,96002,368682.84253265325,31826.811881188114,0.7507128712871276
1425.051,333.58746508167286,96002,368682.84253265325,31514.784313725486,0.832696078431372
1425.135,333.8931294605066,96002,368666.7702372056,31208.81553398058,0.829029126213591
1425.795,334.0975538117331,96002,368540.5538117331,30908.73076923077,0.8219230769230749
1434.506,332.7705991748279,96002,366885.5706033993,30614.361904761907,0.8140952380952361
1464.507,326.64132296041834,96002,361336.4144698523,31227.54716981132,0.8064056603773567
1485.465,324.57081030857546,191614,358941.8495609119,30935.700934579443,0.7989158878504666
1494.507,323.8769002083165,191614,357929.4900231313,30649.25925925926,0.7914722222222205
1499.31,323.65652200798297,191614,357396.70274192793,30368.07339449541,0.7842110091743124
1499.406,323.8936093547821,191614,357386.08844569116,30091.999999999996,0.7908090909090911
1500.055,324.119709360885,191614,357314.3670185426,29820.9009009009,0.7845945945945939
1502.896,323.24917991236345,191614,357001.1352695063,30408.321428571428,0.777589285714285
1510.449,322.24274364565815,96002,355696.0091323838,30139.221238938055,0.7707079646017692
1512.896,322.1161570414413,96002,355275.97283091495,29874.842105263157,0.7639473684210519
1542.897,317.3630644865898,96002,350234.49666050286,29615.06086956522,0.7572956521739126
1572.897,311.973199209386,96002,345385.49834731704,30184.000000000004,0.7507672413793098
1575.863,311.96935441909557,191614,345096.07835071953,29926.017094017094,0.7443504273504268
1582.898,311.56799314964263,191614,344413.9456920155,29672.406779661018,0.7380338983050845
1602.898,309.9374634680163,191614,342507.39960247005,29423.058823529413,0.731831932773109
1632.899,305.63629941442133,191614,339735.058581088,30978.141666666666,0.725725
1643.707,306.36465423989597,407647,340181.6054795654,30722.12396694215,0.7197272727272708
1652.899,307.01702675685937,407647,340556.78987161344,30470.303278688523,0.7138278688524589
1682.9,308.4857575689225,407647,341752.8047233941,30222.57723577236,0.7080162601625999
1712.901,309.9081939800048,407647,342906.9238187145,29978.84677419355,0.7022983870967726
1742.902,311.28660504339814,407647,344021.31064339814,29739.016,0.6966719999999986
1772.902,312.62304061176496,407647,345097.9469609713,29502.992063492064,0.6911428571428558
1802.903,313.9196227166906,407647,346138.78728361975,29270.68503937008,0.6856929133858257
1832.904,312.48804993892884,407647,347145.5546264288,31732.093749999996,0.6803281249999991
1853.446,317.24356044018634,751978,351632.3689673181,31486.108527131786,0.6750465116279063
1862.905,319.54086613896243,751978,353665.14536973165,31243.907692307686,0.6698538461538454
1892.906,326.11432010794607,751978,359978.0758331369,31005.40458015267,0.6647328244274804
1922.906,332.48660609611096,751978,366093.81821732305,30770.515151515156,0.6596969696969691
1952.907,338.66736450138626,751978,372021.8584863487,30539.157894736843,0.6547293233082703
1982.908,344.6649708755757,751978,377770.5186367697,30311.253731343284,0.6498358208955256
2012.909,350.48752964436625,751978,383347.8192739959,30086.725925925926,0.6450148148148165
2042.909,356.1424622126573,751978,388761.1320655985,29865.500000000004,0.6402720588235311
