6	0		0.029607000
6	0		0.315320000
6	0		0.315372000
6	0		0.376915000
6	0		0.376937000
6	0		0.378578000
6	0		0.379055000
6	0		0.395152000
6	0		0.395177000
6	0		0.395186000
6	0		0.397043000
6	0		0.397228000
6	0		0.397408000
6	0		0.412650000
6	0		0.412672000
6	517		0.412677000
6	517		0.412683000
6	0		0.412695000
6	0		0.413916000
6	0		0.414533000
6	2836		0.414570000
6	2836		0.414599000
6	1104		0.414605000
6	0		0.414615000
6	2836		0.414937000
6	2836		0.414949000
6	1106		0.414998000
6	0		0.431143000
6	0		0.431166000
6	0		0.431171000
6	517		0.431178000
6	0		0.432326000
6	2836		0.432750000
6	2836		0.432905000
6	963		0.432917000
6	517		0.448288000
6	517		0.448314000
6	0		0.449785000
6	0		0.449908000
6	2836		0.450738000
6	1482		0.450759000
6	2836		0.451257000
6	1846		0.451272000
6	0		0.466261000
6	0		0.484619000
6	1106		0.492898000
6	0		0.502810000
6	0		0.502831000
6	963		0.508195000
6	0		0.520792000
6	0		0.520813000
6	517		0.520817000
6	0		0.522508000
6	2836		0.523656000
6	2836		0.523674000
6	962		0.523679000
6	428		0.527247000
6	64		0.531484000
6	0		0.538729000
6	0		0.556871000
6	74		0.556893000
6	92		0.556900000
6	510		0.556904000
6	0		0.558186000
6	910		0.558561000
6	31		0.558900000
6	0		0.574264000
6	0		0.592502000
6	938		0.592948000
6	1418		0.592970000
6	2836		0.592975000
6	2836		0.595945000
6	2301		0.598947000
6	2836		0.601357000
6	2836		0.604372000
6	2836		0.607341000
6	2836		0.610336000
6	0		0.611121000
6	74		0.611140000
6	510		0.611148000
6	910		0.612436000
6	2836		0.613327000
6	0		0.616305000
6	0		0.628579000
6	0		0.648142000
6	0		0.665143000
6	517		0.665164000
6	517		0.665169000
6	0		0.666817000
6	0		0.667318000
6	0		0.682944000
6	0		0.701157000
6	64		0.701186000
6	92		0.701195000
6	242		0.701200000
6	608		0.702979000
6	31		0.703653000
6	544		0.704220000
6	557		0.704321000
6	39		0.705542000
6	0		0.718900000
6	0		0.737020000
6	1418		0.740850000
6	962		0.747552000
6	0		0.755093000
6	0		0.755113000
6	64		0.755119000
6	92		0.755124000
6	312		0.755127000
6	32		0.755132000
6	0		0.756757000
6	0		0.756777000
6	0		0.756780000
6	0		0.756782000
6	608		0.757244000
6	31		0.757593000
6	981		0.765305000
6	380		0.765376000
6	42		0.765401000
6	39		0.765466000
6	1418		0.766636000
6	0		0.772825000
6	0		0.790924000
6	0		0.809099000
6	0		0.809128000
6	64		0.809137000
6	92		0.809143000
6	266		0.809147000
6	242		0.809151000
6	0		0.810486000
6	0		0.810954000
6	0		0.811013000
6	0		0.811019000
6	608		0.811351000
6	31		0.811723000
6	0		0.827072000
6	0		0.827095000
6	74		0.827099000
6	0		0.828162000
6	0		0.845096000
6	676		0.845120000
6	0		0.846624000
6	0		0.862487000
6	0		0.880213000
6	0		0.898309000
6	0		0.916640000
6	0		0.916658000
6	64		0.916662000
6	92		0.916669000
6	608		0.919170000
6	31		0.919306000
6	1256		0.935067000
6	0		0.935134000
6	0		0.935145000
6	0		0.935152000
6	31		0.935158000
6	451		0.936639000
6	0		0.936859000
6	0		0.942343000
6	0		0.970598000
17		1358	0.970631000
17		1358	0.973252000
17		1358	0.973296000
17		1358	0.973300000
17		1358	0.973326000
17		339	0.973329000
6	39		0.980418000
6	208		0.988356000
6	0		0.989833000
6	334		0.991155000
6	1418		0.991322000
6	2836		0.992825000
6	2836		0.995822000
6	0		1.006949000
6	2836		1.008792000
6	2836		1.010274000
6	910		1.020158000
6	0		1.042501000
6	2836		1.044041000
6	2836		1.045508000
6	389		1.055180000
6	1418		1.055210000
6	2295		1.059294000
6	39		1.059902000
6	74		1.061057000
6	0		1.062681000
6	0		1.079078000
6	398		1.079107000
6	0		1.080482000
6	2836		1.080619000
6	2836		1.082109000
6	0		1.097055000
6	2836		1.098563000
6	2836		1.100045000
6	574		1.103314000
6	1418		1.105896000
6	714		1.109127000
6	70		1.113803000
6	39		1.113914000
6	500		1.115082000
6	208		1.115104000
6	2812		1.116606000
6	0		1.116870000
6	1418		1.142388000
6	2836		1.144427000
6	0		1.150219000
6	2836		1.151746000
6	2836		1.152686000
6	2836		1.153219000
6	2836		1.160943000
6	422		1.169090000
6	2836		1.169205000
6	2836		1.177462000
6	1059		1.185822000
6	0		1.186409000
6	24		1.187873000
6	1418		1.187885000
6	1418		1.187892000
