real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
4.229,0.0,480p,397,4.211,64
15.02,0.0,480p,397,10.791,64
18.645,0.0,480p,397,3.625,64
18.655,0.0,480p,397,0.010000000000001563,64
20.001,0.0,480p,397,1.346,64
21.03,0.0,480p,397,1.029,64
30.001,0.0,480p,397,8.971,64
40.001,0.0,480p,397,9.999999999999996,64
42.35,0.0,144p,394,2.3490000000000038,64
60.009,0.0,144p,394,17.659,64
81.908,0.014,144p,394,21.885000000000005,64
82.658,0.023,144p,394,0.7409999999999997,64
83.661,0.023,144p,394,1.0030000000000001,64
84.407,0.257,144p,394,0.5119999999999862,64
85.158,1.009,144p,394,0,64
90.001,5.853,144p,394,0,64
120.001,35.853,144p,394,0,64
150.001,65.854,144p,394,0,64
171.059,86.913,144p,394,0,64
180.001,86.913,144p,394,8.942000000000007,64
400.001,95.045,144p,394,211.86799999999994,128
417.192,95.12,144p,394,17.116000000000042,128
417.942,95.141,144p,394,0.728999999999985,128
418.761,95.141,144p,394,0.8190000000000168,128
419.715,95.39,144p,394,0.7049999999999841,128
420.001,95.677,144p,394,0,128
420.465,96.142,144p,394,0,128
430.001,105.677,144p,394,0.0009999999999763531,128
434.211,109.886,144p,394,0.00100000000009004,128
440.001,109.886,144p,394,5.789999999999964,128
450.599,109.977,144p,394,10.506999999999948,128
451.349,109.998,144p,394,0.7290000000000418,128
452.362,109.998,144p,394,1.0130000000000337,128
452.961,110.085,144p,394,0.5120000000000005,128
453.711,110.837,144p,394,0,128
460.001,117.126,144p,394,0.0009999999999763531,128
461.048,118.172,144p,394,0.0009999999999763531,128
464.869,118.245,144p,394,3.7480000000000473,128
465.619,118.918,144p,394,0.07699999999999818,128
470.001,123.3,144p,394,0,128
486.195,139.492,144p,394,0.0020000000000095497,192
490.001,139.492,144p,394,3.80600000000004,192
493.014,139.571,144p,394,2.933999999999969,192
493.765,140.248,144p,394,0.07400000000001228,192
500.001,146.484,144p,394,0,192
502.61,149.092,144p,394,0.00100000000009004,192
502.748,149.092,144p,394,0.13799999999991996,192
510.001,149.092,144p,394,7.253000000000043,192
517.151,149.092,144p,394,7.149999999999977,192
520.001,149.092,144p,394,2.8500000000000227,192
535.157,149.092,144p,394,15.156000000000063,192
540.001,149.092,144p,394,4.843999999999937,192
562.162,149.092,144p,394,22.161000000000058,192
570.001,149.092,144p,394,7.838999999999942,192
599.971,149.092,144p,394,29.970000000000027,192
600.001,149.092,144p,394,0.029999999999972715,192
630.001,149.092,144p,394,30.0,192
657.58,149.092,144p,394,27.579000000000065,192
660.001,149.092,144p,394,2.4209999999999354,192
690.001,149.092,144p,394,30.0,192
720.001,149.092,144p,394,30.0,256
733.084,149.164,144p,394,13.010999999999967,256
733.834,149.186,144p,394,0.7279999999999518,256
734.811,149.186,144p,394,0.9770000000000891,256
735.609,149.435,144p,394,0.5489999999999782,256
736.36,150.186,144p,394,0.0,256
740.001,153.827,144p,394,0.0,256
770.001,183.828,144p,394,0,256
776.064,189.891,144p,394,0.0,256
780.001,189.891,144p,394,3.937000000000012,256
791.133,189.982,144p,394,11.041000000000054,256
791.884,190.005,144p,394,0.7279999999999518,256
792.912,190.005,144p,394,1.02800000000002,256
793.415,190.009,144p,394,0.49899999999990996,256
794.165,190.762,144p,394,0,256
800.001,196.597,144p,394,0.0009999999999763531,256
801.955,198.55,144p,394,0.0009999999999763531,256
803.72,198.55,144p,394,1.7650000000001,256
810.001,198.55,144p,394,6.280999999999949,256
821.723,198.55,144p,394,11.72199999999998,256
830.001,198.55,144p,394,8.27800000000002,256
839.726,198.55,144p,394,9.724999999999909,256
840.001,198.55,144p,394,0.27500000000009095,256
866.731,198.55,144p,394,26.730000000000018,256
870.001,198.55,144p,394,3.269999999999982,256
893.736,198.55,144p,394,23.7349999999999,256
900.001,198.55,144p,394,6.2650000000001,256
930.008,198.55,144p,394,30.007000000000062,256
931.541,198.55,144p,394,1.5329999999999018,256
940.001,198.55,144p,394,8.460000000000036,256
969.347,198.55,144p,394,29.346000000000004,192
970.001,198.55,144p,394,0.6539999999999964,192
980.123,198.637,144p,394,10.035000000000082,192
980.873,198.658,144p,394,0.7289999999999281,192
981.912,198.658,144p,394,1.0389999999999873,192
982.416,198.678,144p,394,0.4840000000000373,192
983.166,199.43,144p,394,0,192
990.001,206.264,144p,394,0.0009999999998626663,192
1020.001,236.265,144p,394,0,192
1050.001,266.266,144p,394,0,192
1080.001,296.268,144p,394,0,192
1110.001,326.269,144p,394,0,192
1110.242,326.511,144p,394,0,192
1120.001,336.269,144p,394,0.0009999999999763531,192
1123.638,339.906,144p,394,0.0,192
1123.732,339.987,144p,394,0.012999999999919964,192
1124.482,340.646,144p,394,0.09100000000012187,192
1130.001,346.165,144p,394,0.0,192
1130.697,346.861,144p,394,0,192
1133.508,346.861,144p,394,2.811000000000149,192
1140.001,346.861,144p,394,6.492999999999938,192
1147.911,346.861,144p,394,7.910000000000082,192
1150.001,346.861,144p,394,2.089999999999918,192
1162.313,346.861,144p,394,12.312000000000126,192
1170.001,346.861,144p,394,7.6879999999998745,192
1200.001,346.861,144p,394,30.0,128
1250.001,378.597,144p,394,18.26400000000001,128
1280.001,408.599,144p,394,0,128
1310.001,438.6,144p,394,0,128
1340.001,468.601,144p,394,0,128
1370.001,498.602,144p,394,0,128
1400.001,528.604,144p,394,0,128
1430.001,558.605,144p,394,0,128
1460.001,588.606,144p,394,0,64
1490.001,618.607,144p,394,0,64
1520.001,648.608,144p,394,0,64
1550.001,678.61,144p,394,0,64
1580.001,708.611,144p,394,0,64
1610.001,738.612,144p,394,0,64
1640.001,768.613,144p,394,0,64
1670.001,798.614,144p,394,0,64
1700.001,828.616,144p,394,0,128
1730.001,858.617,144p,394,0,128
1760.001,888.618,144p,394,0,128
1790.001,918.619,144p,394,0,128
1820.001,948.621,144p,394,0,128
1850.001,978.622,144p,394,0,128
1880.001,1008.623,144p,394,0,128
1910.001,1038.624,144p,394,0,128
1940.001,1068.626,144p,394,0,192
1970.001,1098.627,144p,394,0,192
2000.001,1128.628,144p,394,0,192
2030.001,1158.629,144p,394,0,192
2060.001,1188.63,144p,394,0,192
2090.001,1218.632,144p,394,0,192
2120.001,1248.633,144p,394,0,192
2150.001,1278.634,144p,394,0,192
2180.001,1308.636,144p,394,0,256
2210.001,1338.636,144p,394,0.0,256
2240.001,1368.638,144p,394,0,256
