real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.02,0.0,480p,397,0.02,64
4.039,0.0,480p,397,4.019,64
711.502,16.038,240p,395,691.425,128
720.001,16.038,240p,395,8.499000000000024,192
930.001,16.038,240p,395,210.0,256
938.332,16.038,240p,395,8.331000000000017,256
940.001,16.038,240p,395,1.6689999999999827,256
965.337,16.038,144p,278,0.0,192
965.337,16.038,144p,278,25.336000000000013,192
996.539,16.038,144p,278,31.201999999999998,192
1000.001,16.038,144p,278,3.461999999999989,192
1010.942,16.038,144p,278,10.941000000000031,192
1020.001,16.038,144p,278,9.058999999999969,192
1039.746,16.038,144p,278,19.74500000000012,192
1040.001,16.038,144p,278,0.25499999999988177,192
1270.001,16.038,144p,278,230.0,128
1300.001,16.038,144p,278,30.0,128
1328.459,16.038,144p,278,28.458000000000084,128
1330.001,16.038,144p,278,1.5419999999999163,128
1334.98,16.11,144p,278,4.907000000000153,128
1335.731,16.133,144p,278,0.7279999999998381,128
1336.626,16.133,144p,278,0.8949999999999818,128
1337.299,16.171,144p,278,0.6349999999999909,128
1338.049,16.924,144p,278,0,128
1340.001,18.876,144p,278,0.0,128
1370.001,48.877,144p,278,0,128
1400.001,78.878,144p,278,0,128
1430.001,108.88,144p,278,0,128
1442.577,121.456,144p,278,0.0,64
1447.878,126.756,144p,278,0.0009999999997489795,64
1450.001,126.756,144p,278,2.1230000000000473,64
1480.006,126.756,144p,278,30.00500000000011,64
1520.001,164.571,144p,278,2.1800000000000637,64
1550.001,194.572,144p,278,0,64
1580.001,224.573,144p,278,0,64
1610.001,254.575,144p,278,0,64
1640.002,284.576,144p,278,0.0,64
1680.002,324.578,144p,278,0,128
1720.001,364.579,144p,278,0,128
1750.001,394.58,144p,278,0,128
1766.244,410.824,144p,278,0,128
1770.001,414.581,144p,278,2.2737367544323206e-13,128
1800.002,444.583,144p,278,0,128
1823.761,468.343,144p,278,0,128
1825.306,468.422,144p,278,1.4660000000001219,128
1826.056,469.092,144p,278,0.07999999999992724,128
1830.001,473.038,144p,278,0,128
1833.281,476.317,144p,278,0.0009999999999763531,128
1838.855,476.404,144p,278,5.48700000000008,128
1839.605,477.064,144p,278,0.08999999999991815,128
1840.002,477.461,144p,278,0.0,128
1880.001,517.462,144p,278,0,128
1910.001,547.463,144p,278,0,128
1940.001,577.464,144p,278,0,192
1960.289,597.752,144p,278,2.2737367544323206e-13,192
1970.001,597.752,144p,278,9.711999999999989,192
1978.435,597.837,144p,278,8.348999999999933,192
1979.186,597.86,144p,278,0.7280000000000655,192
1980.001,597.86,144p,278,0.8150000000000546,192
1980.039,597.86,144p,278,0.038000000000010914,192
1980.789,597.937,144p,278,0.6729999999997744,192
1981.539,598.689,144p,278,0,192
1989.582,606.731,144p,278,0.0010000000002037268,192
1990.001,606.731,144p,278,0.41899999999986903,192
1992.389,606.821,144p,278,2.2979999999997744,192
1993.139,607.501,144p,278,0.07000000000016371,192
2000.002,614.364,144p,278,0.0,192
2003.074,617.434,144p,278,0.00200000000018008,192
2007.278,617.526,144p,278,4.111999999999853,192
2008.029,618.188,144p,278,0.08899999999994179,192
2010.001,620.161,144p,278,0,192
2018.583,628.741,144p,278,0.0019999999999527063,192
2020.001,628.741,144p,278,1.4179999999998927,192
2050.001,628.741,144p,278,30.000000000000227,192
2050.441,628.741,144p,278,0.4399999999995998,192
2060.001,628.741,144p,278,9.5600000000004,192
2060.46,628.741,144p,278,0.45899999999983265,192
2070.001,628.741,144p,278,9.541000000000167,192
2070.481,628.741,240p,395,0.0,192
2070.481,628.741,240p,395,0.4800000000000182,192
2108.215,628.831,240p,395,37.64399999999978,192
2108.966,628.852,240p,395,0.7300000000000182,192
2109.832,628.852,240p,395,0.8659999999999854,192
2110.001,628.852,240p,395,0.16900000000032378,192
2110.582,628.944,240p,395,0.488999999999578,192
2111.333,629.696,240p,395,0,192
2120.001,638.365,240p,395,0,192
2150.001,668.366,240p,395,0,192
2160.319,678.683,240p,395,0.0009999999997489795,256
2170.001,678.683,240p,395,9.682000000000244,256
2178.771,678.773,240p,395,8.679999999999836,256
2179.521,678.794,240p,395,0.7290000000002692,256
2180.001,678.794,240p,395,0.4800000000000182,256
2180.476,678.794,240p,395,0.47499999999990905,256
2181.069,678.814,240p,395,0.5729999999998654,256
2181.819,679.567,240p,395,0,256
2190.001,687.748,240p,395,0.0010000000002037268,256
2220.001,717.749,240p,395,0,256
2250.001,747.751,240p,395,0,256
2258.949,756.697,240p,395,0.0019999999997253326,256
2260.001,756.697,240p,395,1.0520000000001346,256
2287.551,756.784,240p,395,27.462999999999738,256
2288.301,756.807,240p,395,0.7270000000000891,256
2289.326,756.807,240p,395,1.025000000000091,256
2289.837,756.808,240p,395,0.5099999999999909,256
2290.001,756.981,240p,395,0,256
2290.587,757.568,240p,395,0,256
2300.001,766.982,240p,395,2.2737367544323206e-13,256
2312.932,779.912,240p,395,0.0009999999995216058,256
2320.001,779.912,240p,395,7.069000000000415,256
2329.986,779.912,240p,395,9.984999999999673,256
2330.001,779.912,240p,395,0.015000000000327418,256
2344.39,779.912,240p,395,14.388999999999669,256
2350.001,779.912,240p,395,5.611000000000331,256
2362.393,779.912,240p,395,12.391999999999825,256
2370.001,779.912,240p,395,7.608000000000175,256
2382.197,779.912,240p,395,12.195999999999913,256
2390.001,779.912,240p,395,7.804000000000087,256
2405.264,786.581,240p,395,8.593999999999824,192
2410.001,786.581,240p,395,4.73700000000008,192
2470.001,821.159,240p,395,25.422000000000025,192
2474.905,826.062,240p,395,0.0010000000002037268,192
2480.001,826.062,240p,395,5.096000000000004,192
2530.001,862.914,240p,395,13.14799999999991,192
2553.103,886.016,240p,395,0,192
2560.001,886.016,240p,395,6.898000000000138,192
2568.357,886.106,240p,395,8.265999999999849,192
2569.107,886.127,240p,395,0.7290000000000418,192
2570.001,886.127,240p,395,0.8940000000002328,192
2570.104,886.127,240p,395,0.10299999999961074,192
2570.853,886.35,240p,395,0.5260000000002947,192
2571.603,887.101,240p,395,0,192
2580.001,895.499,240p,395,2.2737367544323206e-13,192
2629.102,925.747,240p,395,18.852999999999838,192
2630.001,925.747,240p,395,0.899000000000342,192
2647.106,925.747,240p,395,17.105000000000018,128
2650.001,925.747,240p,395,2.894999999999982,128
2680.001,925.747,240p,395,30.0,128
2709.414,925.833,240p,395,29.32699999999977,128
2710.001,925.856,240p,395,0.5640000000000782,128
2710.165,925.856,240p,395,0.1639999999997599,128
2711.076,925.856,240p,395,0.9110000000000582,128
2711.749,925.91,240p,395,0.6189999999999145,128
2712.499,926.663,240p,395,0,128
2720.001,934.165,240p,395,4.547473508864641e-13,128
2750.003,964.168,240p,395,0,128
2771.135,985.3,240p,395,2.2737367544323206e-13,128
2780.001,985.3,240p,395,8.865999999999985,128
2830.002,1019.828,240p,395,15.472999999999729,128
2870.001,1059.829,240p,395,0,128
2900.001,1089.83,240p,395,0,64
2930.001,1119.831,240p,395,0,64
2938.054,1127.884,240p,395,0,64
2938.055,1127.885,240p,395,0,64
2940.001,1127.885,240p,395,1.9460000000003674,64
2970.001,1127.885,240p,395,30.0,64
2987.474,1127.973,240p,395,17.38499999999999,64
2988.224,1127.996,240p,395,0.7269999999998618,64
2989.056,1127.996,240p,395,0.83199999999988,64
2989.805,1128.05,240p,395,0.6949999999999363,64
2990.001,1128.247,240p,395,0,64
2990.555,1128.801,240p,395,0,64
3000.001,1138.247,240p,395,2.2737367544323206e-13,64
3030.002,1168.249,240p,395,0,64
3059.316,1197.564,240p,395,0,64
3060.001,1197.564,240p,395,0.6850000000004002,64
