real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.026,0.0,480p,397,0.026,64
5.978,0.0,480p,397,5.952,64
15.027,0.0,480p,397,9.049,64
20.001,0.0,480p,397,4.974000000000002,64
20.392,0.0,480p,397,0.39099999999999824,64
20.398,0.0,480p,397,0.006000000000000227,64
21.035,0.0,480p,397,0.6370000000000005,64
30.001,0.0,480p,397,8.966000000000001,64
38.299,0.0,144p,394,8.297999999999998,64
52.456,0.002,144p,394,14.155000000000001,64
53.206,0.686,144p,394,0.0660000000000025,64
60.002,7.481,144p,394,0.0009999999999976694,64
69.479,16.951,144p,394,0.006999999999997897,64
70.002,16.951,144p,394,0.5229999999999961,64
83.386,17.042,144p,394,13.293,64
84.144,17.732,144p,394,0.06800000000001205,64
90.001,23.59,144p,394,0,64
106.325,39.913,144p,394,0.0010000000000047748,64
110.001,39.913,144p,394,3.676000000000002,64
127.276,39.991,144p,394,17.19699999999999,64
128.026,40.01,144p,394,0.731000000000023,64
128.974,40.01,144p,394,0.9479999999999791,64
129.575,40.035,144p,394,0.5759999999999934,64
130.001,40.464,144p,394,0,64
130.325,40.791,144p,394,0,64
138.628,49.089,144p,394,0.0049999999999954525,64
140.001,49.089,144p,394,1.3730000000000189,64
151.789,49.089,144p,394,11.787999999999982,64
160.001,49.089,144p,394,8.212000000000018,64
169.099,49.089,144p,394,9.097999999999985,64
170.001,49.089,144p,394,0.9020000000000152,64
174.773,49.089,144p,394,4.771999999999991,64
180.001,49.089,144p,394,5.228000000000009,64
610.001,49.089,144p,394,430.0,128
625.374,49.175,144p,394,15.287000000000035,192
626.124,49.196,144p,394,0.7289999999999281,192
627.128,49.196,144p,394,1.004000000000019,192
627.877,49.424,144p,394,0.5209999999999582,192
628.628,50.176,144p,394,0,192
630.001,51.549,144p,394,0.0,192
660.001,81.55,144p,394,0,192
690.001,111.551,144p,394,0,192
720.001,141.553,144p,394,0,256
750.001,171.554,144p,394,0,256
780.001,201.555,144p,394,0,256
810.001,231.556,144p,394,0,256
840.001,261.558,144p,394,0,256
870.001,291.559,144p,394,0,256
930.001,351.561,144p,394,0,256
960.001,381.563,144p,394,0,192
990.001,411.564,144p,394,0,192
1020.001,441.565,144p,394,0,192
1050.001,471.566,144p,394,0,192
1080.001,501.568,144p,394,0,192
1110.001,531.569,144p,394,0,192
1140.001,561.57,144p,394,0,192
1170.001,591.571,144p,394,0,192
1200.001,621.572,144p,394,0,128
1230.001,651.574,144p,394,0,128
1260.001,681.575,144p,394,0,128
1290.001,711.576,144p,394,0,128
1320.001,741.577,144p,394,0,128
1350.001,771.579,144p,394,0,128
1380.001,801.58,144p,394,0,128
1410.001,831.581,144p,394,0,128
1440.001,861.582,144p,394,0,64
1470.001,891.583,144p,394,0,64
1530.001,951.586,144p,394,0,64
1560.001,981.587,144p,394,0,64
1590.001,1011.588,144p,394,0,64
1620.001,1041.59,144p,394,0,64
1650.001,1071.591,144p,394,0,64
1680.001,1101.592,144p,394,0,128
1710.001,1131.593,144p,394,0,128
1740.001,1161.595,144p,394,0,128
1770.001,1191.596,144p,394,0,128
1800.001,1221.597,144p,394,0,128
1830.001,1251.597,144p,394,0.0,128
1890.001,1311.601,144p,394,0,128
1920.001,1341.602,144p,394,0,192
1950.001,1371.603,144p,394,0,192
1980.001,1401.604,144p,394,0,192
2010.001,1431.606,144p,394,0,192
2040.001,1461.607,144p,394,0,192
2070.001,1491.608,144p,394,0,192
2100.001,1521.609,144p,394,0,192
2130.001,1551.611,144p,394,0,192
2160.001,1581.612,144p,394,0,256
2190.001,1611.613,144p,394,0,256
2220.001,1641.614,144p,394,0,256
2250.001,1671.616,144p,394,0,256
2280.001,1701.617,144p,394,0,256
2310.001,1731.618,144p,394,0,256
2340.001,1761.619,144p,394,0,256
2370.001,1791.621,144p,394,0,256
2400.001,1821.622,144p,394,0,192
2430.001,1851.623,144p,394,0,192
2460.001,1881.624,144p,394,0,192
2490.001,1911.625,144p,394,0,192
2520.001,1941.627,144p,394,0,192
2550.001,1971.628,144p,394,0,192
2580.001,2001.629,144p,394,0,192
2610.001,2031.63,144p,394,0,192
2629.177,2050.807,144p,394,0,192
2630.001,2051.631,144p,394,0.0,192
2643.58,2065.211,144p,394,0,128
2650.001,2071.632,144p,394,0.0,128
2657.983,2079.614,144p,394,0.0,128
2660.001,2081.632,144p,394,0.0,128
2690.001,2111.634,144p,394,0,128
2720.001,2141.635,144p,394,0,128
2750.001,2171.636,144p,394,0,128
2756.544,2178.165,144p,394,0.013999999999668944,128
2760.001,2178.165,144p,394,3.4570000000003347,128
2768.594,2178.251,144p,394,8.506999999999607,128
2769.344,2178.933,144p,394,0.068000000000211,128
2770.001,2179.59,144p,394,0.0,128
2777.941,2187.53,144p,394,0,128
2778.867,2187.62,144p,394,0.8360000000006949,128
2779.618,2188.299,144p,394,0.07199999999966167,128
2780.001,2188.682,144p,394,4.547473508864641e-13,128
2810.001,2218.684,144p,394,0,128
2840.001,2248.685,144p,394,0,128
2870.001,2278.686,144p,394,0,128
2881.219,2289.904,144p,394,0.0,64
2890.001,2289.904,144p,394,8.782000000000153,64
2894.209,2289.976,144p,394,4.1359999999995125,64
2894.96,2290.659,144p,394,0.068000000000211,64
2900.001,2295.701,144p,394,0,64
2903.936,2299.635,144p,394,0.0009999999997489795,64
2910.001,2299.635,144p,394,6.065000000000055,64
2946.251,2311.88,144p,394,24.00500000000011,64
2950.001,2311.88,144p,394,3.75,64
2951.003,2311.88,144p,394,1.0019999999999527,64
2960.001,2311.88,144p,394,8.998000000000047,64
2963.606,2311.88,144p,394,3.605000000000018,64
2970.001,2311.88,144p,394,6.394999999999982,64
2995.851,2319.906,144p,394,17.82400000000007,64
3000.001,2319.906,144p,394,4.150000000000091,64
3060.001,2351.511,144p,394,28.394999999999982,64
3076.357,2367.867,144p,394,0,64
3080.001,2367.867,144p,394,3.644000000000233,64
3085.045,2367.957,144p,394,4.954000000000178,64
3085.795,2368.619,144p,394,0.08799999999973807,64
3090.001,2372.825,144p,394,4.547473508864641e-13,64
