real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
4.97,0.0,480p,397,4.952,64
15.02,0.0,480p,397,10.05,64
19.387,0.0,480p,397,4.367000000000001,64
19.391,0.0,480p,397,0.003999999999997783,64
20.001,0.0,480p,397,0.610000000000003,64
630.401,39.54,144p,394,570.86,128
640.001,39.54,144p,394,9.600000000000023,192
670.001,39.54,144p,394,30.0,192
700.001,39.54,144p,394,30.0,192
719.858,39.54,144p,394,19.85699999999997,192
720.001,39.54,144p,394,0.1430000000000291,256
961.093,39.54,144p,394,241.09199999999998,192
970.001,39.54,144p,394,8.908000000000015,192
983.25,39.624,144p,394,13.164999999999964,192
984.0,39.647,144p,394,0.7269999999999754,192
984.814,39.647,144p,394,0.8139999999999645,192
985.564,39.684,144p,394,0.7130000000000791,192
986.314,40.437,144p,394,0,192
990.001,44.123,144p,394,0.0009999999999763531,192
1020.001,74.124,144p,394,0,192
1050.001,104.125,144p,394,0,192
1080.001,134.127,144p,394,0,192
1110.001,164.128,144p,394,0,192
1140.001,194.129,144p,394,0,192
1170.001,224.131,144p,394,0,192
1200.001,254.132,144p,394,0,128
1230.001,284.133,144p,394,0,128
1260.001,314.134,144p,394,0,128
1290.001,344.135,144p,394,0,128
1320.001,374.137,144p,394,0,128
1350.001,404.138,144p,394,0,128
1380.001,434.139,144p,394,0,128
1410.001,464.14,144p,394,0,128
1440.001,494.142,144p,394,0,64
1470.001,524.143,144p,394,0,64
1530.001,584.145,144p,394,0,64
1560.001,614.147,144p,394,0,64
1590.001,644.148,144p,394,0,64
1620.001,674.149,144p,394,0,64
1650.001,704.15,144p,394,0,64
1680.001,734.151,144p,394,0,128
1710.001,764.153,144p,394,0,128
1740.001,794.154,144p,394,0,128
1770.001,824.155,144p,394,0,128
1800.001,854.157,144p,394,0,128
1830.001,884.158,144p,394,0,128
1860.001,914.159,144p,394,0,128
1890.001,944.16,144p,394,0,128
1920.001,974.161,144p,394,0,192
1950.001,1004.163,144p,394,0,192
1971.278,1025.441,144p,394,0,192
1980.001,1034.164,144p,394,0.0,192
2010.001,1064.165,144p,394,0,192
2040.001,1094.166,144p,394,0,192
2070.001,1124.167,144p,394,0,192
2100.001,1154.169,144p,394,0,192
2130.001,1184.17,144p,394,0,192
2154.774,1208.935,144p,394,0.007999999999810825,192
2160.001,1208.935,144p,394,5.2270000000003165,256
2166.44,1209.018,144p,394,6.355999999999767,256
2167.19,1209.7,144p,394,0.06799999999998363,256
2170.001,1212.511,144p,394,2.2737367544323206e-13,256
2175.925,1218.435,144p,394,0.0,256
2180.001,1218.435,144p,394,4.076000000000022,256
2189.658,1218.526,144p,394,9.565999999999576,256
2190.001,1218.8,144p,394,0.06900000000041473,256
2190.408,1219.207,144p,394,0,256
2200.001,1228.801,144p,394,0,256
2230.001,1258.802,144p,394,0,256
2290.001,1284.052,144p,394,34.75,256
2315.152,1306.723,144p,394,2.479999999999791,256
2320.001,1306.723,144p,394,4.84900000000016,256
2350.001,1306.723,144p,394,30.0,256
2385.689,1329.911,144p,394,12.499999999999545,256
2389.252,1329.982,144p,394,3.492000000000189,256
2390.001,1330.65,144p,394,0.08100000000013097,256
2390.002,1330.652,144p,394,0,256
2396.788,1337.436,144p,394,0.00200000000018008,256
2400.001,1337.436,144p,394,3.213000000000193,192
2419.385,1337.517,144p,394,19.302999999999884,192
2420.001,1337.54,144p,394,0.5930000000000746,192
2420.135,1337.54,144p,394,0.13400000000001455,192
2421.16,1337.54,144p,394,1.0249999999996362,192
2421.672,1337.541,144p,394,0.5110000000001946,192
2422.422,1338.301,144p,394,0,192
2430.001,1345.879,144p,394,0.0010000000002037268,192
2460.001,1375.881,144p,394,0,192
2472.583,1388.462,144p,394,0.0009999999999763531,192
2480.001,1388.462,144p,394,7.41800000000012,192
2484.749,1388.536,144p,394,4.673999999999523,192
2485.499,1389.218,144p,394,0.06799999999998363,192
2490.001,1393.72,144p,394,4.547473508864641e-13,192
2520.001,1423.721,144p,394,0,192
2536.178,1439.898,144p,394,0,192
2540.001,1439.898,144p,394,3.82300000000032,192
2565.085,1448.594,144p,394,16.387999999999693,192
2567.3,1448.686,144p,394,2.1230000000002747,192
2568.05,1449.354,144p,394,0.08199999999987995,192
2570.001,1451.305,144p,394,0.0,192
2600.001,1481.306,144p,394,0,192
2602.676,1483.981,144p,394,0,192
2610.001,1483.981,144p,394,7.325000000000273,192
2660.001,1489.887,144p,394,44.09400000000005,128
2684.49,1496.987,144p,394,17.38899999999944,128
2688.984,1497.061,144p,394,4.4200000000003,128
2689.734,1497.732,144p,394,0.07899999999995089,128
2690.001,1497.998,144p,394,0.0010000000002037268,128
2701.905,1509.902,144p,394,0.0,128
2710.001,1509.902,144p,394,8.096000000000004,128
2727.706,1509.979,144p,394,17.62799999999993,128
2728.456,1510.001,144p,394,0.7280000000000655,128
2729.509,1510.001,144p,394,1.0529999999998836,128
2730.001,1510.02,144p,394,0.4730000000001837,128
2730.013,1510.032,144p,394,0,128
2730.763,1510.785,144p,394,0,128
2740.001,1520.022,144p,394,0.0010000000004311005,128
2770.001,1550.023,144p,394,0,128
2786.66,1566.682,144p,394,0,128
2789.043,1566.772,144p,394,2.2930000000003474,128
2789.794,1567.446,144p,394,0.07699999999977081,128
2790.001,1567.653,144p,394,2.2737367544323206e-13,128
2797.435,1575.086,144p,394,0.0009999999997489795,128
2800.001,1575.086,144p,394,2.5660000000002583,128
2805.041,1575.16,144p,394,4.9659999999998945,128
2805.791,1575.833,144p,394,0.07699999999999818,128
2810.001,1580.043,144p,394,2.2737367544323206e-13,128
2840.001,1610.044,144p,394,0,128
2870.001,1640.046,144p,394,0,128
2930.001,1700.048,144p,394,0,64
2960.001,1730.05,144p,394,0,64
2990.001,1760.051,144p,394,0,64
3020.001,1790.052,144p,394,0,64
3028.393,1798.443,144p,394,0.0009999999997489795,64
3030.001,1798.443,144p,394,1.6080000000001746,64
3038.226,1798.522,144p,394,8.145999999999958,64
3038.976,1799.192,144p,394,0.07999999999992724,64
3040.001,1800.217,144p,394,0.0,64
3047.363,1807.578,144p,394,0.0009999999997489795,64
3050.001,1807.578,144p,394,2.6380000000003747,64
3050.505,1807.666,144p,394,0.41599999999994,64
3051.255,1808.332,144p,394,0.08399999999983265,64
3060.001,1817.078,144p,394,2.2737367544323206e-13,64
3090.001,1847.08,144p,394,0,64
3120.001,1877.081,144p,394,0,128
3150.001,1907.082,144p,394,0,128
3209.8,1966.883,144p,394,0,128
3210.001,1966.883,144p,394,0.20100000000002183,128
3240.001,1966.883,144p,394,30.0,128
3262.961,1966.883,144p,394,22.95999999999958,128
3270.001,1966.883,144p,394,7.040000000000418,128
3295.956,1976.919,144p,394,15.918999999999869,128
3300.001,1976.919,144p,394,4.045000000000073,128
3309.288,1977.005,144p,394,9.200999999999794,128
3310.001,1977.648,144p,394,0.07000000000039108,128
3310.038,1977.685,144p,394,0,128
3320.001,1987.648,144p,394,2.2737367544323206e-13,128
3323.247,1990.892,144p,394,0.001999999999497959,128
3326.771,1990.983,144p,394,3.4330000000004475,128
3327.522,1991.663,144p,394,0.07099999999968531,128
3330.001,1994.142,144p,394,2.2737367544323206e-13,128
3335.457,1999.598,144p,394,0,128
3338.271,1999.684,144p,394,2.728000000000293,128
3339.022,2000.347,144p,394,0.08799999999973807,128
3340.001,2001.326,144p,394,2.2737367544323206e-13,128
3348.561,2009.886,144p,394,0.0,128
3349.573,2009.97,144p,394,0.9279999999996562,128
3350.001,2010.328,144p,394,0.07000000000039108,128
3350.323,2010.65,144p,394,0,128
3359.582,2019.909,144p,394,0.0,128
3360.001,2019.909,144p,394,0.4190000000003238,192
3373.794,2019.987,144p,394,13.71499999999969,192
3374.544,2020.67,144p,394,0.06700000000000728,192
3380.001,2026.126,144p,394,0.0010000000004311005,192
3410.001,2056.126,144p,394,0,192
3440.001,2086.128,144p,394,0,192
3470.001,2116.13,144p,394,0,192
3500.001,2146.131,144p,394,0,192
3521.815,2167.945,144p,394,0,192
3530.001,2167.945,144p,394,8.18600000000015,192
3560.001,2167.945,144p,394,30.0,192
3607.871,2189.905,144p,394,25.909999999999854,256
3610.001,2189.905,144p,394,2.130000000000109,256
3612.642,2189.975,144p,394,2.5709999999999127,256
3613.393,2190.645,144p,394,0.08100000000013097,256
3620.001,2197.254,144p,394,0,256
3622.243,2199.496,144p,394,0,256
3630.001,2199.496,144p,394,7.758000000000266,256
3637.197,2199.568,144p,394,7.123999999999796,256
3637.947,2200.25,144p,394,0.068000000000211,256
3640.001,2202.304,144p,394,0.0,256
3670.001,2232.306,144p,394,0,256
3700.001,2262.307,144p,394,0,256
3730.001,2292.309,144p,394,0,256
3760.001,2322.309,144p,394,0.0,256
3775.511,2337.819,144p,394,0.0,256
3780.001,2337.819,144p,394,4.4900000000002365,256
3788.928,2337.905,144p,394,8.84099999999944,256
3789.678,2338.588,144p,394,0.06700000000000728,256
3790.001,2338.91,144p,394,0.0010000000006584742,256
3797.957,2346.866,144p,394,0,256
3800.001,2346.866,144p,394,2.044000000000324,256
3800.577,2346.94,144p,394,0.5019999999999527,256
3801.327,2347.618,144p,394,0.07200000000011642,256
3810.001,2356.292,144p,394,0.0,256
3811.71,2358.0,144p,394,0.0009999999997489795,256
3820.001,2358.0,144p,394,8.291000000000167,256
3841.671,2363.005,144p,394,16.66499999999951,192
3848.341,2369.673,144p,394,0.0020000000004074536,192
3850.001,2369.673,144p,394,1.6600000000003092,192
3863.232,2369.673,144p,394,13.230999999999767,192
3870.001,2369.673,144p,394,6.769000000000233,192
3900.001,2369.673,144p,394,30.0,192
3933.204,2389.903,144p,394,12.972999999999956,192
3937.489,2389.976,144p,394,4.211999999999534,192
3938.239,2390.647,144p,394,0.07900000000017826,192
3940.001,2392.409,144p,394,0.0,192
3945.626,2398.034,144p,394,0.0,192
3950.001,2398.034,144p,394,4.375,192
4000.001,2430.224,144p,394,17.809999999999945,192
4030.001,2460.226,144p,394,0,192
4060.001,2490.227,144p,394,0,192
4090.001,2520.228,144p,394,0,128
4108.943,2539.169,144p,394,0.0010000000002037268,128
4110.001,2539.169,144p,394,1.0579999999999927,128
4120.93,2539.169,144p,394,10.929000000000087,128
4130.001,2539.169,144p,394,9.070999999999913,128
4142.533,2539.169,144p,394,12.532000000000153,128
4150.001,2539.169,144p,394,7.467999999999847,128
4155.136,2539.169,144p,394,5.135000000000218,128
4160.001,2539.169,144p,394,4.864999999999782,128
4169.543,2539.169,144p,394,9.541999999999462,128
4170.001,2539.169,144p,394,0.4580000000005384,128
4200.001,2539.169,144p,394,30.0,128
4217.891,2539.257,144p,394,17.801999999999225,128
4218.642,2539.28,144p,394,0.7280000000000655,128
4219.46,2539.28,144p,394,0.818000000000211,128
4220.001,2539.28,144p,394,0.5410000000001673,128
4220.192,2539.301,144p,394,0.17000000000007276,128
4220.942,2540.054,144p,394,0,128
4230.001,2549.112,144p,394,0.0010000000002037268,128
4260.001,2579.113,144p,394,0,128
4261.453,2580.556,240p,395,0.009000000000014552,128
4300.001,2619.115,240p,395,0,128
4305.526,2624.64,240p,395,0,128
