real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.017,0.0,480p,397,0.017,64
3.121,0.0,480p,397,3.104,64
15.019,0.0,480p,397,11.898,64
17.541,0.0,480p,397,2.5220000000000002,64
17.548,0.0,480p,397,0.006999999999997897,64
20.001,0.0,480p,397,2.453000000000003,64
21.035,0.0,480p,397,1.033999999999999,64
30.001,0.0,480p,397,8.966000000000001,64
40.001,0.0,480p,397,9.999999999999996,64
47.591,0.0,144p,394,7.590000000000003,64
60.008,0.0,144p,394,12.417000000000002,64
62.666,0.004,144p,394,2.6539999999999964,64
63.416,0.685,144p,394,0.06899999999999551,64
70.001,7.27,144p,394,1.4210854715202004e-14,64
70.356,7.617,144p,394,0.00799999999998846,64
70.533,7.704,144p,394,0.09000000000000341,64
71.284,8.385,144p,394,0.07000000000000739,64
78.975,16.076,144p,394,0,64
80.001,16.076,144p,394,1.0260000000000105,64
93.096,16.159,144p,394,13.012000000000008,64
93.854,16.848,144p,394,0.0689999999999884,64
100.001,22.995,144p,394,0.0,64
130.001,52.996,144p,394,0,64
135.213,58.208,144p,394,0.0,64
140.001,58.208,144p,394,4.788000000000011,64
149.546,58.287,144p,394,9.46599999999998,64
150.001,58.673,144p,394,0.06900000000001683,64
150.296,58.969,144p,394,0,64
157.881,66.553,144p,394,0.0010000000000047748,64
160.001,66.553,144p,394,2.1200000000000045,64
168.946,66.641,144p,394,8.856999999999985,64
169.696,67.323,144p,394,0.06800000000001205,64
170.001,67.628,144p,394,0.0,64
180.256,77.881,144p,394,0.001999999999995339,64
183.729,77.972,144p,394,3.382000000000019,64
184.479,78.647,144p,394,0.07499999999998863,64
190.001,84.169,144p,394,0.0,64
393.147,87.772,144p,394,199.543,128
400.001,87.772,144p,394,6.853999999999985,128
411.992,87.851,144p,394,11.912000000000035,128
412.742,87.873,144p,394,0.7280000000000086,128
413.808,87.873,144p,394,1.065999999999974,128
414.314,87.92,144p,394,0.4590000000000032,128
415.064,88.672,144p,394,0,128
420.001,93.608,144p,394,0.0009999999999195097,128
450.001,123.609,144p,394,0,128
480.001,153.61,144p,394,0,192
510.001,183.612,144p,394,0,192
517.362,190.974,144p,394,0,192
520.001,193.612,144p,394,0.0010000000000331966,192
537.224,210.834,144p,394,0.0010000000000331966,192
540.001,210.834,144p,394,2.77699999999993,192
540.767,210.834,144p,394,0.7660000000000764,192
550.001,210.834,144p,394,9.233999999999924,192
553.37,210.834,144p,394,3.369000000000028,192
560.001,210.834,144p,394,6.630999999999972,192
571.374,210.834,144p,394,11.373000000000047,192
580.001,210.834,144p,394,8.626999999999953,192
585.777,210.834,144p,394,5.776000000000067,192
590.001,210.834,144p,394,4.223999999999933,192
620.001,210.834,144p,394,30.0,192
627.184,210.834,144p,394,7.182999999999993,192
630.001,210.834,144p,394,2.8170000000000073,192
649.501,210.915,144p,394,19.41900000000004,192
650.001,210.939,144p,394,0.4759999999999991,192
650.251,210.939,144p,394,0.25,192
651.223,210.939,144p,394,0.97199999999998,192
651.973,211.132,144p,394,0.5569999999999595,192
652.723,211.884,144p,394,0,192
657.933,217.092,144p,394,0.002000000000066393,192
660.001,217.092,144p,394,2.0679999999999836,192
672.243,217.18,144p,394,12.154000000000053,192
672.994,217.863,144p,394,0.06799999999998363,192
680.001,224.87,144p,394,0,192
685.035,229.904,144p,394,0.0,192
687.125,229.98,144p,394,2.01400000000001,192
687.875,230.66,144p,394,0.07000000000005002,192
690.004,232.79,144p,394,0,192
730.002,272.79,144p,394,0,256
770.002,312.791,144p,394,0,256
810.001,352.791,144p,394,0,256
811.859,354.648,144p,394,0.0010000000000331966,256
820.001,354.648,144p,394,8.141999999999939,256
850.001,354.648,144p,394,30.0,256
853.426,354.648,144p,394,3.425000000000068,256
860.001,354.648,144p,394,6.574999999999932,256
866.028,354.648,144p,394,6.027000000000044,256
870.001,354.648,144p,394,3.9729999999999563,256
896.381,354.728,144p,394,26.300000000000068,256
897.131,354.75,144p,394,0.7279999999999518,256
898.201,354.75,144p,394,1.07000000000005,256
898.704,354.798,144p,394,0.45499999999992724,256
899.454,355.55,144p,394,0,256
900.001,356.096,144p,394,0.0009999999999763531,256
913.795,369.89,144p,394,0.0,256
919.059,369.977,144p,394,5.177000000000021,256
919.809,370.653,144p,394,0.07399999999995543,256
920.001,370.845,144p,394,0.0,256
930.66,381.502,144p,394,0.0019999999999527063,256
938.216,381.587,144p,394,7.471000000000117,256
938.966,382.264,144p,394,0.07299999999997908,256
940.001,383.299,144p,394,0.0,256
946.603,389.901,144p,394,0.0,256
950.001,389.901,144p,394,3.397999999999911,256
968.752,389.982,144p,394,18.670000000000073,192
969.502,390.005,144p,394,0.7269999999999754,192
970.001,390.005,144p,394,0.49900000000002365,192
970.353,390.005,144p,394,0.35199999999997544,192
971.103,390.079,144p,394,0.6759999999999309,192
971.854,390.832,144p,394,0,192
980.001,398.978,144p,394,0.0009999999998626663,192
1010.001,428.98,144p,394,0,192
1040.001,458.981,144p,394,0,192
1070.001,488.982,144p,394,0,192
1083.896,502.878,144p,394,0,192
1090.001,502.878,144p,394,6.105000000000018,192
1096.364,502.964,144p,394,6.277000000000044,192
1097.114,503.647,144p,394,0.06700000000000728,192
1100.001,506.533,144p,394,0.0009999999998626663,192
1103.375,509.906,144p,394,0.00100000000009004,192
1110.001,509.906,144p,394,6.625999999999976,192
1111.26,509.976,144p,394,1.1889999999999645,192
1112.01,510.649,144p,394,0.07699999999999818,192
1120.001,518.639,144p,394,0.0009999999999763531,192
1126.25,524.888,144p,394,0.0,192
1130.001,524.888,144p,394,3.7509999999999764,192
1158.236,524.888,144p,394,28.235000000000127,192
1160.001,524.888,144p,394,1.7649999999998727,192
1169.039,524.888,144p,394,9.038000000000011,192
1170.001,524.888,144p,394,0.9619999999999891,192
1187.05,524.888,144p,394,17.048999999999978,192
1190.0,524.888,144p,394,2.9500000000000455,192
1199.656,524.888,144p,278,9.655999999999949,192
1199.657,524.888,144p,278,0.0009999999999763531,192
1230.001,524.888,144p,278,30.34400000000005,128
1270.028,540.562,144p,278,24.353000000000065,128
1271.662,540.649,144p,278,1.5470000000000255,128
1272.413,541.322,144p,278,0.07799999999997453,128
1279.636,548.545,144p,278,0.0,128
1280.001,548.545,144p,278,0.3650000000000091,128
1298.412,548.62,144p,278,18.336000000000013,128
1299.162,548.643,144p,278,0.7269999999999754,128
1300.001,548.643,144p,278,0.8389999999999418,128
1300.136,548.643,144p,278,0.1349999999999909,128
1300.886,548.84,144p,278,0.5529999999999973,128
1301.636,549.592,144p,278,0,128
1310.001,557.956,144p,278,0.0009999999999763531,128
1340.001,587.958,144p,278,0,128
1370.001,617.959,144p,278,0,128
