protocol,tcp_bytes,quic_bytes,real_time
17,0.0,1258.0,0.433411
6,0.0,0.0,0.437634
17,0.0,1258.0,0.467949
6,0.0,0.0,0.469714
6,0.0,0.0,0.469882
6,517.0,0.0,0.473062
6,0.0,0.0,0.479789
6,0.0,0.0,0.482786
17,0.0,1258.0,0.485231
17,0.0,1258.0,0.487547
6,0.0,0.0,0.510195
6,0.0,0.0,0.510396
6,517.0,0.0,0.511738
6,0.0,0.0,0.512167
17,0.0,1258.0,0.513251
17,0.0,1258.0,0.516092
17,0.0,1258.0,0.516724
17,0.0,1258.0,0.516811
17,0.0,49.0,0.517972
17,0.0,1258.0,0.544997
17,0.0,235.0,0.54508
17,0.0,1258.0,0.546089
17,0.0,1258.0,0.546141
17,0.0,49.0,0.550446
17,0.0,49.0,0.550957
17,0.0,1258.0,0.564065
17,0.0,531.0,0.564182
17,0.0,49.0,0.565489
6,2800.0,0.0,0.569279
6,0.0,0.0,0.569646
6,2052.0,0.0,0.570043
6,0.0,0.0,0.570124
6,1400.0,0.0,0.593199
6,0.0,0.0,0.593586
6,1400.0,0.0,0.593645
6,0.0,0.0,0.593782
6,2110.0,0.0,0.593988
6,0.0,0.0,0.594084
17,0.0,49.0,0.605036
17,0.0,49.0,0.620801
17,0.0,49.0,0.635089
17,0.0,49.0,0.673042
17,0.0,91.0,0.676797
17,0.0,73.0,0.677543
6,74.0,0.0,0.678467
6,0.0,0.0,0.678635
17,0.0,41.0,0.680383
17,0.0,167.0,0.68148
17,0.0,91.0,0.701205
17,0.0,76.0,0.701901
6,74.0,0.0,0.703346
6,0.0,0.0,0.703449
17,0.0,42.0,0.704157
17,0.0,175.0,0.705152
6,950.0,0.0,0.713243
6,0.0,0.0,0.713475
17,0.0,942.0,0.713499
17,0.0,129.0,0.713579
17,0.0,33.0,0.7139
17,0.0,239.0,0.713968
17,0.0,41.0,0.714239
17,0.0,41.0,0.714714
17,0.0,45.0,0.7157
17,0.0,966.0,0.745122
6,974.0,0.0,0.745212
6,0.0,0.0,0.745312
17,0.0,129.0,0.745327
17,0.0,33.0,0.74536
17,0.0,239.0,0.745387
17,0.0,41.0,0.746214
17,0.0,41.0,0.746316
17,0.0,45.0,0.747372
17,0.0,33.0,0.77906
17,0.0,33.0,0.810035
6,0.0,0.0,8.690803
6,0.0,0.0,8.691001
6,0.0,0.0,8.691398
6,0.0,0.0,8.691483
6,0.0,0.0,8.727034
6,0.0,0.0,8.727236
6,0.0,0.0,24.396952
6,0.0,0.0,24.400385
6,0.0,0.0,24.456053
6,0.0,0.0,24.456391
6,0.0,0.0,24.456584
6,0.0,0.0,24.456609
6,517.0,0.0,24.458022
6,0.0,0.0,24.459426
6,517.0,0.0,24.459513
6,0.0,0.0,24.45965
6,2800.0,0.0,24.562518
6,0.0,0.0,24.563054
6,1400.0,0.0,24.563094
6,0.0,0.0,24.563199
6,4853.0,0.0,24.585012
6,710.0,0.0,24.585401
6,0.0,0.0,24.58553
6,0.0,0.0,24.585544
6,74.0,0.0,24.62222
6,98.0,0.0,24.622237
6,164.0,0.0,24.622243
6,0.0,0.0,24.622325
6,74.0,0.0,24.627437
