real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
3.12,0.0,480p,397,3.1020000000000003,64
10.001,0.0,480p,397,6.880999999999999,64
15.02,0.0,480p,397,5.019,64
17.553,0.0,480p,397,2.5330000000000013,64
17.562,0.0,480p,397,0.009000000000000341,64
20.001,0.0,480p,397,2.439,64
21.118,0.0,480p,397,1.1169999999999973,64
30.001,0.0,480p,397,8.883000000000003,64
35.738,0.0,144p,394,5.736999999999998,64
53.651,0.023,144p,394,17.89,64
54.402,0.023,144p,394,0.7509999999999977,64
55.607,0.023,144p,394,1.2049999999999983,64
56.045,0.241,144p,394,0.22000000000000597,64
56.795,0.994,144p,394,0,64
60.001,4.2,144p,394,0,64
90.001,34.201,144p,394,0,64
120.001,64.202,144p,394,0,64
150.001,94.204,144p,394,0,64
180.001,124.205,144p,394,0,64
917.169,157.396,144p,278,703.977,128
920.001,157.396,144p,278,2.8319999999999936,192
936.797,157.396,144p,394,16.79600000000005,256
939.476,157.479,144p,394,2.59599999999989,256
940.001,157.501,144p,394,0.5030000000000427,256
940.226,157.501,144p,394,0.22500000000002274,256
941.257,157.501,144p,394,1.030999999999949,256
941.761,157.508,144p,394,0.49699999999995725,256
942.511,158.26,144p,394,0,256
950.001,165.75,144p,394,0.0,256
980.001,195.752,144p,394,0,192
1010.001,225.752,144p,394,0.0,192
1040.001,255.754,144p,394,0,192
1220.001,359.91,144p,394,75.84399999999994,128
1223.744,359.91,144p,394,3.742999999999938,128
1230.001,359.91,144p,394,6.257000000000062,128
1256.23,379.904,144p,394,6.235000000000127,128
1260.001,379.904,144p,394,3.770999999999958,128
1265.99,379.985,144p,394,5.9080000000000155,128
1266.74,380.652,144p,394,0.08299999999996999,128
1270.001,383.912,144p,394,0.0009999999999763531,128
1300.001,413.914,144p,394,0,128
1330.001,443.915,144p,394,0,128
1360.001,473.916,144p,394,0,128
1384.77,498.686,144p,394,0,128
1390.001,498.686,144p,394,5.2309999999999945,128
1396.764,498.774,144p,394,6.674999999999841,128
1397.514,499.455,144p,394,0.06900000000007367,128
1400.001,501.942,144p,394,0.0,128
1404.266,506.205,144p,394,0.00200000000018008,128
1410.001,506.205,144p,394,5.7349999999999,128
1517.646,524.882,144p,278,88.96799999999996,64
1520.001,524.882,144p,278,2.355000000000018,64
1544.65,524.882,144p,278,24.649000000000115,64
1550.001,524.882,144p,278,5.350999999999999,64
1557.254,524.882,144p,278,7.252999999999702,64
1560.001,524.882,144p,278,2.7470000000002983,64
1577.953,524.957,144p,278,17.876999999999953,64
1578.703,524.98,144p,278,0.7269999999998618,64
1579.706,524.98,144p,278,1.002999999999929,64
1580.001,524.98,144p,278,0.29500000000007276,64
1580.369,525.117,144p,278,0.23099999999999454,64
1581.119,525.868,144p,278,0,64
1590.001,534.75,144p,278,2.2737367544323206e-13,64
1590.497,535.245,144p,278,0.0009999999999763531,64
1595.835,535.336,144p,278,5.247000000000071,64
1596.585,536.017,144p,278,0.06899999999995998,64
1600.001,539.433,144p,278,0.0,64
1630.001,569.434,144p,278,0,64
1660.001,599.436,144p,278,0,64
1690.001,629.437,144p,278,0,128
1734.479,653.329,144p,278,20.58600000000024,128
1740.001,653.329,144p,278,5.5219999999999345,128
1752.483,653.329,144p,278,12.481999999999971,128
1760.001,653.329,144p,278,7.518000000000029,128
1779.487,653.329,144p,278,19.486000000000104,128
1780.001,653.329,144p,278,0.5139999999998963,128
1797.506,653.411,144p,278,17.42300000000023,128
1798.257,653.433,144p,278,0.7289999999998145,128
1799.143,653.433,144p,278,0.8859999999999673,128
1799.856,653.506,144p,278,0.6399999999998727,128
1800.001,653.651,144p,278,0.0,128
1800.607,654.258,144p,278,0,128
1809.804,663.454,144p,278,0.0010000000002037268,128
1810.001,663.454,144p,278,0.19699999999988904,128
1816.76,663.534,144p,278,6.679000000000087,128
1817.51,664.195,144p,278,0.08899999999994179,128
1820.001,666.686,144p,278,0.0,128
1823.212,669.896,144p,278,0.0009999999999763531,128
1830.001,669.896,144p,278,6.788999999999987,128
1830.122,669.978,144p,278,0.03900000000021464,128
1830.872,670.65,144p,278,0.07799999999997453,128
1840.001,679.78,144p,278,0,128
1870.001,709.781,144p,278,0,128
1877.8,717.58,144p,278,0,128
1880.001,717.58,144p,278,2.201000000000022,128
1883.066,717.65,144p,278,2.9950000000003456,128
1883.816,718.327,144p,278,0.0729999999998654,128
1890.001,724.512,144p,278,0.0,128
1920.001,754.513,144p,278,0,192
1950.001,784.514,144p,278,0,192
1975.39,809.903,144p,278,0.0,192
1980.001,809.903,144p,278,4.610999999999876,192
1983.164,809.976,144p,278,3.0900000000001455,192
1983.914,810.655,144p,278,0.07099999999991269,192
1990.001,816.741,144p,278,0.0009999999999763531,192
2020.001,846.743,144p,278,0,192
2032.532,859.273,144p,278,0.0010000000002037268,192
2040.001,859.273,144p,278,7.469000000000051,192
2100.001,892.771,144p,278,26.50200000000018,192
2108.743,901.512,144p,278,0.0009999999997489795,192
2110.001,901.512,144p,278,1.2580000000002656,192
2160.001,933.839,144p,278,17.673000000000002,256
2190.001,963.84,144p,278,0,256
2220.001,993.841,144p,278,0,256
2240.979,1014.812,240p,395,0.006999999999607098,256
2280.001,1053.844,240p,395,0,256
2310.001,1083.845,240p,395,0,256
2340.001,1113.846,240p,395,0,256
2341.959,1115.805,240p,395,0,256
2350.001,1123.847,240p,395,4.547473508864641e-13,256
2367.251,1141.089,144p,278,0.008000000000038199,256
2400.001,1173.849,144p,278,0,192
2413.639,1187.487,144p,278,0,192
2420.001,1187.487,144p,278,6.36200000000008,192
2420.968,1187.564,144p,278,0.8899999999996453,192
2421.719,1188.238,144p,278,0.07700000000022555,192
2430.001,1196.52,144p,278,2.2737367544323206e-13,192
2438.811,1205.33,144p,394,0.0,192
2470.001,1236.522,144p,394,0,192
2500.001,1266.523,144p,394,0,192
2514.35,1280.872,240p,395,0,192
2550.001,1316.525,240p,395,0,192
2580.001,1346.527,240p,395,0,192
2610.001,1376.528,240p,395,0,192
2640.001,1406.529,240p,395,0,128
2646.64,1413.168,144p,394,0,128
2680.001,1446.531,144p,394,0,128
2710.001,1476.532,144p,394,0,128
2740.001,1506.533,144p,394,0,128
2757.267,1523.799,240p,395,0,128
2790.001,1556.535,240p,395,0,128
2797.804,1564.338,144p,394,0.0,128
2813.766,1580.301,240p,395,0,128
2840.001,1606.537,240p,395,0,128
2870.001,1636.538,240p,395,0,128
2900.001,1666.54,240p,395,0,64
2930.001,1696.541,240p,395,0,64
2930.14,1696.68,144p,394,0,64
2939.334,1705.866,144p,394,0.008000000000038199,64
2940.001,1705.866,144p,394,0.6670000000003711,64
2950.001,1705.866,144p,394,10.0,64
2952.104,1705.952,144p,394,2.016999999999598,64
2952.854,1706.634,144p,394,0.06799999999998363,64
2960.001,1713.782,144p,394,0,64
2963.093,1716.874,144p,394,0,64
2970.001,1716.874,144p,394,6.9080000000003565,64
2973.577,1716.957,144p,394,3.492999999999938,64
2974.327,1717.639,144p,394,0.068000000000211,64
2980.001,1723.313,144p,394,0,64
3010.001,1753.314,144p,394,0,64
3040.001,1783.315,144p,394,0,64
3070.001,1813.317,144p,394,0,64
3100.001,1843.318,144p,394,0,64
3119.16,1862.477,240p,395,0,64
3150.001,1893.32,240p,395,0,128
3180.001,1923.321,240p,395,0,128
3210.001,1953.322,240p,395,0,128
3240.001,1983.324,240p,395,0,128
3270.001,2013.325,240p,395,0,128
3300.001,2043.326,240p,395,0,128
3330.001,2073.327,240p,395,0,128
3332.865,2076.191,144p,394,0.0,128
3370.001,2113.329,144p,394,0,192
3400.001,2143.33,144p,394,0,192
3430.001,2173.332,144p,394,0,192
3460.001,2203.333,144p,394,0,192
3490.001,2233.334,144p,394,0,192
3520.001,2263.335,144p,394,0,192
3550.001,2293.336,144p,394,0,192
3550.045,2293.381,144p,394,0,192
3560.001,2303.337,144p,394,0.0,192
3590.001,2333.338,144p,394,0,192
3607.517,2350.855,144p,394,0,256
3610.001,2353.339,144p,394,4.547473508864641e-13,256
3640.001,2383.34,144p,394,0,256
3670.001,2413.342,144p,394,0,256
3700.001,2443.343,144p,394,0,256
3730.001,2473.344,144p,394,0,256
3760.001,2503.345,144p,394,0,256
3881.2960000000003,2624.64,144p,394,0,256
