real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.02,0.0,480p,397,0.02,64
2.55,0.0,480p,397,2.53,64
15.022,0.0,480p,397,12.472000000000001,64
16.964,0.0,480p,397,1.9419999999999984,64
16.974,0.0,480p,397,0.010000000000001563,64
20.001,0.0,480p,397,3.027000000000001,64
21.048,0.0,480p,397,1.046999999999997,64
30.001,0.0,480p,397,8.953000000000003,64
30.899,0.0,144p,394,0.8979999999999997,64
880.738,60.798,144p,394,789.041,128
890.001,60.798,144p,394,9.26299999999992,192
897.494,60.798,240p,395,7.493000000000052,256
924.093,60.874,240p,395,26.52299999999991,256
924.844,60.896,240p,395,0.7290000000001555,256
925.737,60.896,240p,395,0.8929999999999154,256
926.487,61.012,240p,395,0.6339999999999009,256
927.238,61.764,240p,395,0,256
930.001,64.528,240p,395,0,256
935.241,69.766,240p,395,0.002000000000066393,256
939.709,69.838,240p,395,4.395999999999958,256
940.001,70.049,240p,395,0.08100000000001728,256
940.459,70.507,240p,395,0.0,256
950.001,80.049,240p,395,0.0,256
952.835,82.882,240p,395,0.0009999999999763531,256
955.454,82.957,240p,395,2.5439999999999827,256
956.204,83.628,240p,395,0.07899999999995089,256
960.001,87.425,240p,395,1.1368683772161603e-13,192
962.477,89.901,240p,395,0.0,192
965.138,89.981,240p,395,2.5810000000000173,192
965.888,90.654,240p,395,0.07699999999999818,192
970.001,94.767,240p,395,0,192
977.251,102.016,240p,395,0.00100000000009004,192
979.629,102.102,240p,395,2.29200000000003,192
980.001,102.398,240p,395,0.07599999999990814,192
980.379,102.777,240p,395,0,192
987.507,109.904,240p,395,0.0009999999999763531,192
988.213,109.975,240p,395,0.6349999999999909,192
988.964,110.643,240p,395,0.08300000000008367,192
990.001,111.68,240p,395,0,192
1020.001,141.682,240p,395,0,192
1050.001,171.683,240p,395,0,192
1059.232,180.912,240p,395,0.0019999999999527063,192
1060.001,180.912,240p,395,0.7690000000000055,192
1090.001,180.912,240p,395,30.0,192
