real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.019,0.0,480p,397,0.019,64
5.25,0.0,480p,397,5.231,64
15.021,0.0,480p,397,9.771,64
19.664,0.0,480p,397,4.643000000000001,64
19.67,0.0,480p,397,0.006000000000000227,64
20.001,0.0,480p,397,0.3309999999999995,64
21.028,0.0,480p,397,1.0269999999999975,64
30.001,0.0,480p,397,8.973000000000003,64
37.105,0.0,144p,394,7.103999999999996,64
50.593,0.006,144p,394,13.482000000000006,64
51.344,0.689,144p,394,0.06799999999999784,64
60.008,9.354,144p,394,0,64
67.614,16.951,144p,394,0.009000000000000341,64
70.001,16.951,144p,394,2.3870000000000005,64
82.558,17.044,144p,394,12.464000000000006,64
83.308,17.726,144p,394,0.06799999999999784,64
90.001,24.42,144p,394,0,64
105.494,39.913,144p,394,0.0,64
110.001,39.913,144p,394,4.507000000000005,64
115.172,39.986,144p,394,5.097999999999999,64
115.922,40.663,144p,394,0.07299999999999329,64
120.001,44.742,144p,394,1.4210854715202004e-14,64
124.349,49.089,144p,394,0.000999999999990564,64
127.352,49.089,144p,394,3.003,64
130.001,49.089,144p,394,2.649000000000001,64
135.36,49.089,144p,394,5.359000000000009,64
140.001,49.089,144p,394,4.640999999999991,64
155.103,49.089,144p,394,15.102000000000004,64
156.202,49.089,144p,394,1.0989999999999895,64
160.001,49.089,144p,394,3.7990000000000066,64
410.001,49.089,144p,394,249.99999999999997,128
412.332,49.175,144p,394,2.2450000000000045,128
413.083,49.196,144p,394,0.730000000000075,128
414.106,49.196,144p,394,1.0229999999999109,128
414.618,49.206,144p,394,0.5020000000000095,128
415.368,49.958,144p,394,0,128
420.001,54.591,144p,394,0.0,128
450.001,84.592,144p,394,0,128
480.001,114.593,144p,394,0,192
565.139,159.91,144p,394,39.82100000000008,192
570.001,159.91,144p,394,4.861999999999966,192
573.128,159.91,144p,394,3.1270000000000664,192
580.001,159.91,144p,394,6.872999999999934,192
602.945,159.91,144p,394,22.944000000000074,192
610.001,159.91,144p,394,7.055999999999926,192
614.762,159.982,144p,394,4.6889999999999645,192
615.512,160.003,144p,394,0.728999999999985,192
616.48,160.003,144p,394,0.9680000000000746,192
617.066,160.032,144p,394,0.5569999999999595,192
617.816,160.785,144p,394,0,192
620.001,162.968,144p,394,0.0019999999999527063,192
625.05,168.015,144p,394,0.0019999999999527063,192
630.001,168.015,144p,394,4.951000000000022,192
647.817,168.015,144p,278,17.81600000000003,192
663.324,168.103,144p,278,15.418999999999926,192
664.075,168.124,144p,278,0.730000000000075,192
665.13,168.124,144p,278,1.05499999999995,192
665.634,168.159,144p,278,0.46900000000005093,192
666.384,168.91,144p,278,0,192
670.001,172.527,144p,278,0,192
700.001,202.528,144p,278,0,192
730.001,232.53,144p,278,0,256
760.001,262.531,144p,278,0,256
790.001,292.532,144p,278,0,256
794.49,297.019,144p,278,0.0020000000000095497,256
800.001,297.019,144p,278,5.510999999999967,256
818.069,297.101,144p,278,17.98599999999999,256
818.819,297.124,144p,278,0.7269999999999754,256
819.83,297.124,144p,278,1.011000000000081,256
820.001,297.124,144p,278,0.17099999999993543,256
820.489,297.269,144p,278,0.3430000000000746,256
821.239,298.021,144p,278,0,256
822.452,299.233,144p,278,0.0009999999999763531,256
829.469,306.25,144p,278,0.0,256
830.001,306.25,144p,278,0.5319999999999254,256
834.883,306.25,144p,278,4.882000000000062,256
840.001,306.25,144p,278,5.117999999999938,256
870.001,306.25,144p,278,30.0,256
882.766,306.25,144p,394,12.764999999999986,256
882.786,306.343,144p,394,0,256
883.536,306.364,144p,394,0.7290000000000418,256
884.58,306.364,144p,394,1.0440000000000964,256
885.084,306.388,144p,394,0.4799999999997908,256
885.834,307.14,144p,394,0,256
890.001,311.306,144p,394,0.0009999999999763531,256
899.097,320.4,144p,394,0.002000000000066393,256
900.001,320.4,144p,394,0.9039999999999964,256
905.877,320.482,144p,394,5.793999999999983,256
906.628,321.153,144p,394,0.08000000000004093,256
910.001,324.526,144p,394,0,256
915.245,329.77,144p,394,1.1368683772161603e-13,256
920.001,329.77,144p,394,4.755999999999972,256
934.274,329.864,144p,394,14.179000000000087,256
935.024,329.885,144p,394,0.7289999999999281,256
936.03,329.885,144p,394,1.0059999999999718,256
936.745,330.082,144p,394,0.5180000000000291,256
937.495,330.834,144p,394,0,256
940.001,333.339,144p,394,0.0009999999999763531,256
946.826,340.164,144p,394,0.0,256
947.43,340.242,144p,394,0.5259999999998399,256
948.18,340.914,144p,394,0.07800000000008822,256
950.001,342.735,144p,394,0.0,256
955.45,348.183,144p,394,0.00100000000009004,256
960.001,348.183,144p,394,4.550999999999931,192
971.846,348.259,144p,394,11.769000000000005,192
972.597,348.28,144p,394,0.7300000000000182,192
973.48,348.28,144p,394,0.8830000000000382,192
974.199,348.358,144p,394,0.640999999999849,192
974.95,349.111,144p,394,0,192
980.001,354.161,144p,394,0.0009999999998626663,192
1010.001,384.162,144p,394,0,192
1040.001,414.164,144p,394,0,192
1070.001,444.165,144p,394,0,192
1100.001,474.166,144p,394,0,192
1111.74,485.906,144p,394,0,192
1120.001,485.906,144p,394,8.260999999999967,192
1150.001,485.906,144p,394,30.0,192
1164.662,495.076,144p,394,5.4909999999999854,192
1165.916,495.076,144p,394,1.2539999999999054,192
1170.0,495.076,144p,394,4.08400000000006,192
1183.919,495.076,144p,394,13.919000000000096,192
1190.001,495.076,144p,394,6.08199999999988,192
1201.923,495.076,144p,394,11.922000000000025,128
1210.001,495.076,144p,394,8.077999999999975,128
1227.341,495.164,144p,394,17.251999999999953,128
1228.092,495.185,144p,394,0.7300000000002456,128
1228.98,495.185,144p,394,0.88799999999992,128
1229.662,495.229,144p,394,0.63799999999992,128
1230.001,495.569,144p,394,0,128
1230.412,495.981,144p,394,0,128
1238.75,504.317,144p,394,0.0019999999999527063,128
1240.001,504.317,144p,394,1.2509999999999764,128
1241.951,504.403,144p,394,1.8640000000000327,128
1242.701,505.066,144p,394,0.08699999999998909,128
1250.001,512.366,144p,394,0.0,128
1257.039,519.404,144p,394,0.0,128
1258.433,519.482,144p,394,1.316000000000031,128
1259.183,520.142,144p,394,0.08999999999991815,128
1260.001,520.959,144p,394,0.00100000000009004,128
1267.952,528.91,144p,394,0.0,128
1270.001,528.91,144p,394,2.048999999999978,128
1276.293,528.989,144p,394,6.212999999999852,128
