real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.019,0.0,480p,397,0.019,64
2.287,0.0,480p,397,2.268,64
15.021,0.0,480p,397,12.734000000000002,64
16.7,0.0,480p,397,1.6789999999999985,64
16.707,0.0,480p,397,0.0070000000000014495,64
20.001,0.0,480p,397,3.2940000000000005,64
21.044,0.0,480p,397,1.0429999999999993,64
30.001,0.0,480p,397,8.957,64
40.001,0.0,480p,397,9.999999999999996,64
44.282,0.0,144p,394,4.280999999999999,64
60.008,0.0,144p,394,15.726000000000006,64
61.959,0.007,144p,394,1.9440000000000026,64
62.71,0.689,144p,394,0.06899999999999551,64
70.001,7.981,144p,394,0,64
78.979,16.951,144p,394,0.007999999999995566,64
80.001,16.951,144p,394,1.0220000000000056,64
94.578,17.044,144p,394,14.484000000000002,64
95.338,17.064,144p,394,0.7399999999999949,64
96.223,17.064,144p,394,0.8849999999999909,64
96.972,17.185,144p,394,0.6280000000000001,64
97.723,17.937,144p,394,0,64
100.001,20.215,144p,394,0.0,64
119.699,39.913,144p,394,0.0,64
120.001,39.913,144p,394,0.3020000000000067,64
140.352,39.988,144p,394,20.275999999999996,64
141.102,40.01,144p,394,0.7280000000000086,64
142.069,40.01,144p,394,0.9669999999999845,64
142.699,40.081,144p,394,0.5590000000000117,64
143.449,40.834,144p,394,0,64
150.001,47.385,144p,394,0.0010000000000047748,64
326.65,63.046,144p,394,160.98799999999997,128
330.001,63.046,144p,394,3.350999999999999,128
337.452,63.046,144p,394,7.451000000000022,128
340.001,63.046,144p,394,2.548999999999978,128
370.001,63.046,144p,394,30.0,128
384.258,63.046,144p,394,14.257000000000005,128
390.001,63.046,144p,394,5.742999999999995,128
390.812,63.046,144p,278,0.8110000000000355,128
390.847,63.141,144p,278,0,128
391.598,63.16,144p,278,0.7320000000000277,128
392.413,63.16,144p,278,0.8150000000000546,128
393.162,63.202,144p,278,0.7069999999999368,128
393.913,63.954,144p,278,0,128
400.001,70.043,144p,278,0,128
430.001,100.044,144p,278,0,128
460.001,130.045,144p,278,0,128
490.001,160.046,144p,278,0,192
498.413,168.459,144p,394,0,192
519.849,189.895,144p,394,5.684341886080802e-14,192
520.001,189.895,144p,394,0.15199999999992997,192
524.417,189.981,144p,394,4.330000000000041,192
525.167,190.657,144p,394,0.07399999999995543,192
530.001,195.491,144p,394,0.0,192
563.677,199.107,144p,278,30.06000000000006,192
563.678,199.107,144p,278,0.0009999999999763531,192
578.084,199.107,144p,278,14.405999999999949,192
580.001,199.107,144p,278,1.91700000000003,192
586.875,199.181,144p,278,6.7999999999999545,192
587.626,199.202,144p,278,0.7300000000000182,192
588.669,199.202,144p,278,1.0430000000000064,192
589.172,199.22,144p,278,0.48500000000001364,192
589.922,199.971,144p,278,0,192
590.001,200.05,144p,278,0,192
600.879,210.927,144p,278,0.0010000000000331966,192
603.528,211.0,144p,278,2.576000000000022,192
604.278,211.681,144p,278,0.06899999999995998,192
610.001,217.404,144p,278,0.0,192
612.49,219.892,144p,278,0.0010000000000331966,192
620.001,219.892,144p,278,7.510999999999967,192
640.284,219.984,144p,278,20.190999999999974,192
641.034,220.006,144p,278,0.7280000000000655,192
641.99,220.006,144p,278,0.9560000000000173,192
642.74,220.186,144p,278,0.5699999999999363,192
643.49,220.938,144p,278,0,192
650.001,227.449,144p,278,0,192
680.001,257.45,144p,278,0,192
710.001,287.451,144p,278,0,192
740.001,317.452,144p,278,0,256
769.405,346.857,144p,278,0,256
770.001,346.857,144p,278,0.5960000000000036,256
776.08,346.936,144p,278,6.000000000000114,256
776.83,347.605,144p,278,0.08099999999996044,256
780.001,350.777,144p,278,0,256
783.872,354.645,144p,278,0.002999999999985903,256
790.001,354.645,144p,278,6.129000000000019,256
797.363,354.727,144p,278,7.280000000000086,256
798.113,355.409,144p,278,0.06799999999998363,256
800.001,357.297,144p,278,0,256
812.594,369.89,144p,278,1.1368683772161603e-13,256
820.001,369.89,144p,278,7.406999999999925,256
827.85,369.89,144p,278,7.849000000000046,256
830.001,369.89,144p,278,2.1509999999999536,256
845.853,369.89,144p,278,15.851999999999975,256
850.001,369.89,144p,278,4.148000000000025,256
860.256,369.89,144p,278,10.254999999999995,256
870.001,369.89,144p,278,9.745000000000005,256
923.542,369.978,144p,278,53.45300000000009,256
924.292,370.001,144p,278,0.7269999999999754,256
925.095,370.001,144p,278,0.8029999999999973,256
925.844,370.028,144p,278,0.72199999999998,256
926.594,370.781,144p,278,0,256
930.001,374.187,144p,278,0.0009999999998626663,256
935.709,379.893,144p,278,0.002000000000066393,256
940.001,379.893,144p,278,4.291999999999916,256
957.189,379.986,144p,278,17.095000000000027,256
957.94,380.008,144p,278,0.7290000000000418,256
958.969,380.008,144p,278,1.0289999999999964,256
959.472,380.015,144p,278,0.4959999999999809,256
960.001,380.546,144p,278,0,192
960.222,380.768,144p,278,0,192
970.001,390.546,144p,278,0.0009999999999763531,192
1000.001,420.547,144p,278,0,192
1030.001,450.548,144p,278,0,192
1060.001,480.55,144p,278,0,192
1069.532,490.081,144p,394,0,192
1100.001,520.551,144p,394,0,192
1144.583,543.477,144p,278,21.656000000000176,192
1150.001,543.477,144p,278,5.417999999999893,192
1176.282,543.477,144p,278,26.28099999999995,192
1180.001,543.477,144p,278,3.719000000000051,192
1220.838,559.894,144p,278,24.41999999999996,128
1230.001,559.894,144p,278,9.163000000000011,128
1250.941,568.48,144p,278,12.354000000000042,128
1253.947,568.56,144p,278,2.925999999999931,128
1254.698,569.23,144p,278,0.08100000000013097,128
1260.001,574.534,144p,278,0,128
1267.419,581.951,144p,278,0.00100000000009004,128
1269.948,582.028,144p,278,2.451999999999998,128
1270.001,582.049,144p,278,0.03199999999992542,128
1270.698,582.701,144p,278,0.04500000000007276,128
1277.852,589.854,144p,278,0.0009999999999763531,128
1280.001,589.854,144p,278,2.1489999999998872,128
1326.181,619.907,144p,278,16.127000000000066,128
1330.001,619.907,144p,278,3.8199999999999363,128
1332.404,619.907,144p,278,2.40300000000002,128
1340.001,619.907,144p,278,7.59699999999998,128
1553.055,619.907,144p,278,213.0540000000001,64
1560.001,619.907,144p,278,6.945999999999913,64
1590.001,619.907,144p,278,30.0,64
1603.462,619.907,144p,278,13.461000000000013,64
1610.001,619.907,144p,278,6.538999999999987,64
1650.001,651.076,144p,278,8.831000000000017,64
1680.001,681.077,144p,278,0,128
1710.001,711.079,144p,278,0,128
1720.152,721.23,144p,278,0.0,128
1730.001,731.08,144p,278,0,128
1734.924,736.003,144p,278,0.0,128
1740.001,741.08,144p,278,0.0,128
1747.527,748.606,144p,278,1.1368683772161603e-13,128
1748.821,749.9,144p,278,0,128
1750.001,749.9,144p,278,1.1800000000000637,128
1761.122,749.975,144p,278,11.04600000000005,128
1761.872,750.657,144p,278,0.06799999999998363,128
1770.001,758.786,144p,278,0.0,128
1771.105,759.889,144p,278,0.0009999999999763531,128
1771.388,759.982,144p,278,0.18999999999994088,128
1772.138,760.644,144p,278,0.08799999999996544,128
1780.001,768.508,144p,278,0,128
1786.499,775.005,144p,278,0.00100000000009004,128
1790.001,775.005,144p,278,3.5019999999999527,128
1809.799,775.084,144p,278,19.719000000000165,128
1810.001,775.107,144p,278,0.17899999999985994,128
1810.549,775.107,144p,278,0.5480000000000018,128
1811.569,775.107,144p,278,1.0199999999999818,128
1812.249,775.282,144p,278,0.5050000000001091,128
1812.999,776.034,144p,278,0,128
1820.001,783.035,144p,278,0.0009999999997489795,128
1850.001,813.037,144p,278,0,128
1880.001,843.038,144p,278,0,128
1910.001,873.039,144p,278,0,128
1940.001,903.04,144p,278,0,192
1953.92,916.953,240p,395,0.0060000000000854925,192
1990.001,953.042,240p,395,0,192
2020.001,983.044,240p,395,0,192
2050.001,1013.045,240p,395,0,192
2080.001,1043.046,240p,395,0,192
2097.516,1060.562,144p,278,0,192
2109.699,1072.744,144p,394,0.0009999999999763531,192
2140.001,1103.048,144p,394,0,192
2170.001,1133.05,144p,394,0,256
2200.001,1163.051,144p,394,0,256
2230.001,1193.052,144p,394,0,256
2260.001,1223.053,144p,394,0,256
2290.001,1253.055,144p,394,0,256
2320.001,1283.056,144p,394,0,256
2350.001,1313.057,144p,394,0,256
2353.093,1316.149,144p,394,0,256
2360.001,1323.057,144p,394,2.2737367544323206e-13,256
2390.001,1353.059,144p,394,0,256
2420.001,1383.06,144p,394,0,192
2450.001,1413.061,144p,394,0,192
2480.001,1443.062,144p,394,0,192
2510.001,1473.064,144p,394,0,192
2540.001,1503.065,144p,394,0,192
2570.001,1533.066,144p,394,0,192
2600.001,1563.068,144p,394,0,192
2628.882,1591.949,144p,394,0,192
2630.001,1593.069,144p,394,0,192
2660.001,1623.07,144p,394,0,128
2665.166,1628.235,144p,394,0.0,128
2670.001,1633.07,144p,394,0.0,128
2700.001,1663.071,144p,394,0,128
2730.001,1693.073,144p,394,0,128
2760.001,1723.074,144p,394,0,128
2790.001,1753.075,144p,394,0,128
2820.001,1783.076,144p,394,0,128
2850.001,1813.078,144p,394,0,128
2880.001,1843.079,144p,394,0,64
2910.001,1873.08,144p,394,0,64
2934.409,1897.489,144p,394,0,64
2940.001,1903.081,144p,394,2.2737367544323206e-13,64
2970.001,1933.083,144p,394,0,64
3000.001,1963.084,144p,394,0,64
3030.001,1993.085,144p,394,0,64
3060.001,2023.086,144p,394,0,64
3090.001,2053.088,144p,394,0,64
3120.001,2083.089,144p,394,0,128
3150.001,2113.09,144p,394,0,128
3180.001,2143.091,144p,394,0,128
3210.001,2173.092,144p,394,0,128
3233.398,2196.491,144p,394,0,128
3240.001,2203.094,144p,394,0.0,128
3270.001,2233.095,144p,394,0,128
3300.001,2263.096,144p,394,0,128
3330.001,2293.097,144p,394,0,128
3360.001,2323.099,144p,394,0,192
3390.001,2353.1,144p,394,0,192
3420.001,2383.101,144p,394,0,192
3450.001,2413.102,144p,394,0,192
3480.001,2443.104,144p,394,0,192
3510.001,2473.105,144p,394,0,192
3538.546,2501.651,144p,394,0,192
3540.001,2503.106,144p,394,0.0,192
3570.001,2533.107,144p,394,0,192
3661.534,2624.64,144p,394,0,192
