real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
5.224,0.0,480p,397,5.206,64
15.02,0.0,480p,397,9.796,64
19.64,0.0,480p,397,4.620000000000001,64
19.647,0.0,480p,397,0.006999999999997897,64
20.001,0.0,480p,397,0.35400000000000276,64
40.001,0.0,480p,397,19.999999999999996,64
47.719,0.0,144p,394,7.7180000000000035,64
280.001,9.888,144p,394,222.394,128
280.631,9.888,144p,394,0.6299999999999955,128
280.636,9.888,144p,394,0.005000000000052296,128
290.001,9.888,144p,394,9.364999999999952,128
320.001,9.888,144p,394,30.0,128
338.239,9.888,240p,395,18.238,128
338.243,9.888,240p,395,0.0,128
338.243,9.888,240p,395,0.004000000000019099,128
363.448,9.888,240p,395,25.204999999999984,128
370.001,9.888,240p,395,6.552999999999997,128
389.928,9.978,240p,395,19.83699999999999,128
390.001,9.998,240p,395,0.05299999999999727,128
390.68,9.998,240p,395,0.6790000000000305,128
391.776,9.998,240p,395,1.0960000000000036,128
392.28,10.074,240p,395,0.42799999999994043,128
393.03,10.826,240p,395,0,128
400.001,17.796,240p,395,0.0010000000000331966,128
430.002,47.798,240p,395,0,128
443.602,61.399,240p,395,0,128
450.001,67.798,240p,395,0.0,128
450.361,68.157,240p,395,0.0010000000000331966,128
450.375,68.157,240p,395,0.014000000000010004,128
460.001,68.157,240p,395,9.625999999999976,128
464.785,68.157,240p,395,4.784000000000049,128
470.001,68.157,240p,395,5.215999999999951,128
480.989,68.157,240p,242,10.988,192
480.99,68.157,240p,242,0.0010000000000331966,192
700.001,68.157,240p,242,219.0109999999999,192
718.634,68.157,240p,242,18.633000000000038,192
720.001,68.157,240p,242,1.3669999999999618,256
750.001,68.157,240p,242,30.0,256
762.25,68.233,240p,242,12.173000000000116,256
763.0,68.257,240p,242,0.7259999999998854,256
763.861,68.257,240p,242,0.8610000000001037,256
764.61,68.339,240p,242,0.6669999999999163,256
765.36,69.091,240p,242,0,256
770.001,73.731,240p,242,0.0009999999999763531,256
920.101,105.711,240p,242,118.12,256
930.001,105.711,240p,242,9.899999999999977,256
960.001,105.711,240p,242,30.0,192
983.725,105.804,240p,242,23.631000000000085,192
984.475,105.826,240p,242,0.7279999999999518,192
985.481,105.826,240p,242,1.0059999999999718,192
986.23,106.054,240p,242,0.5210000000000719,192
986.981,106.805,240p,242,0,192
990.001,109.825,240p,242,0.0,192
1020.001,139.826,240p,242,0,192
1050.001,169.828,240p,242,0,192
1055.861,175.681,240p,395,0.007000000000061846,192
1085.08,204.907,240p,395,0,192
1090.001,204.907,240p,395,4.921000000000049,192
1200.001,204.907,240p,395,110.0,128
1206.656,204.907,240p,395,6.654999999999973,128
1210.001,204.907,240p,395,3.3450000000000273,128
1222.859,204.907,240p,395,12.857999999999947,128
1230.001,204.907,240p,395,7.142000000000166,128
1239.062,204.907,240p,395,9.060999999999922,128
1240.001,204.907,240p,395,0.9390000000000782,128
1270.001,204.907,240p,395,30.0,128
1278.595,204.988,240p,395,8.51299999999992,128
1279.345,205.01,240p,395,0.7280000000000655,128
1280.001,205.01,240p,395,0.6559999999999491,128
1320.001,214.067,240p,395,30.942999999999984,128
1333.747,224.477,240p,395,3.3360000000000127,128
1335.193,225.921,240p,395,0.0019999999999527063,128
1340.001,225.921,240p,395,4.807999999999993,128
1840.001,225.921,240p,242,500.0,64
1870.001,225.921,240p,242,30.0,128
1890.546,225.921,240p,242,20.545000000000073,128
1900.0,225.921,240p,242,9.45399999999995,128
1908.951,226.01,240p,242,8.86200000000008,128
1909.702,226.031,240p,242,0.7300000000000182,128
1910.001,226.031,240p,242,0.29899999999997817,128
1910.692,226.031,240p,242,0.6910000000000309,128
1911.442,226.244,240p,242,0.5370000000000346,128
1912.192,226.995,240p,242,0,128
1920.001,234.804,240p,242,0,192
1950.001,264.805,240p,242,0,192
1980.001,294.807,240p,242,0,192
2009.863,324.67,240p,242,0,192
2010.001,324.67,240p,242,0.13799999999991996,192
2040.001,324.67,240p,242,30.0,192
2041.581,324.67,240p,242,1.5799999999999272,192
2050.001,324.67,240p,242,8.4200000000003,192
2080.001,324.67,240p,242,30.0,192
2103.262,340.24,240p,242,7.691000000000031,192
2110.001,340.24,240p,242,6.739000000000033,192
2111.57,340.315,240p,242,1.4939999999999145,192
2112.32,340.987,240p,242,0.07799999999997453,192
2119.613,348.28,240p,242,0,192
2120.001,348.28,240p,242,0.3880000000003747,192
2137.489,348.366,240p,242,17.401999999999816,192
2138.239,348.387,240p,242,0.7290000000000418,192
2139.31,348.387,240p,242,1.0709999999999127,192
2139.814,348.438,240p,242,0.45299999999974716,192
2140.001,348.626,240p,242,0,192
2140.564,349.19,240p,242,0,192
2150.001,358.627,240p,242,4.547473508864641e-13,192
2180.001,388.628,240p,242,0,256
2210.001,418.629,240p,242,0,256
2240.001,448.631,240p,242,0,256
2270.001,478.632,240p,242,0,256
2291.268,499.898,240p,242,0.0009999999997489795,256
2300.001,499.898,240p,242,8.733000000000175,256
2319.637,499.98,240p,242,19.554000000000087,256
2320.001,500.002,240p,242,0.3420000000000982,256
2331.413,507.759,240p,242,3.6549999999997453,256
2332.163,508.421,240p,242,0.08799999999996544,256
2340.001,516.259,240p,242,2.2737367544323206e-13,256
2343.646,519.904,240p,242,0.0,256
2350.001,519.904,240p,242,6.355000000000018,256
2380.001,519.904,240p,242,30.0,256
2406.628,539.907,240p,242,6.623999999999796,192
2410.001,539.907,240p,242,3.3730000000000473,192
2420.384,539.907,240p,395,10.38299999999981,192
2420.984,539.988,240p,395,0.5190000000000055,192
2421.735,540.671,240p,395,0.068000000000211,192
2430.001,548.938,240p,395,0,192
2460.001,578.939,240p,395,0,192
2490.001,608.941,240p,395,0,192
2520.001,638.941,240p,395,0.0,192
2550.001,668.943,240p,395,0,192
2560.001,678.943,240p,395,0.0,192
2590.001,708.944,240p,395,0,192
2597.286,716.228,240p,395,0.0009999999997489795,192
2599.175,716.307,240p,395,1.8100000000001728,192
2599.925,716.975,240p,395,0.08200000000010732,192
2600.001,717.051,240p,395,0.0,192
2608.476,725.526,240p,395,0.0,192
2610.001,725.526,240p,395,1.525000000000091,192
2784.161,725.526,240p,242,174.15999999999985,128
2790.001,725.526,240p,242,5.8400000000001455,128
2802.164,725.526,240p,242,12.163000000000011,128
2810.001,725.526,240p,242,7.836999999999989,128
2812.185,725.526,240p,242,2.1839999999997417,128
2820.001,725.526,240p,242,7.816000000000258,128
2882.395,725.526,240p,242,62.39399999999978,64
2890.001,725.526,240p,242,7.606000000000222,64
2907.863,734.959,240p,242,8.428999999999633,64
2910.001,734.959,240p,242,2.1380000000003747,64
2940.001,734.959,240p,242,30.0,64
3100.001,734.959,240p,242,160.0,64
3125.762,734.959,240p,242,25.760999999999967,128
3130.001,734.959,240p,242,4.239000000000033,128
3138.365,734.959,240p,242,8.363999999999578,128
3140.001,734.959,240p,242,1.636000000000422,128
3158.168,734.959,240p,242,18.166999999999916,128
3160.001,734.959,240p,242,1.8330000000000837,128
3187.99,749.889,240p,242,13.058999999999287,128
3190.001,749.889,240p,242,2.011000000000422,128
3250.563,766.489,240p,242,43.96199999999999,128
3260.001,766.489,240p,242,9.438000000000102,128
3268.566,766.489,240p,242,8.5649999999996,128
3270.001,766.489,240p,242,1.4350000000004002,128
3295.571,766.489,240p,242,25.56999999999971,128
3300.001,766.489,240p,242,4.430000000000291,128
3324.376,766.489,240p,242,24.375,128
3330.001,766.489,240p,242,5.625,128
3336.979,766.489,240p,242,6.977999999999611,128
3340.001,766.489,240p,242,3.0220000000003893,128
3365.783,766.489,240p,242,25.781999999999698,192
3370.001,766.489,240p,242,4.218000000000302,192
3400.001,766.489,240p,242,30.0,192
3408.859,766.58,240p,242,8.766999999999825,192
3409.609,766.6,240p,242,0.7300000000000182,192
3410.001,766.6,240p,242,0.3920000000002801,192
3410.511,766.6,240p,242,0.5099999999997635,192
3411.232,766.699,240p,242,0.6219999999998436,192
3411.982,767.451,240p,242,0,192
3420.001,775.469,240p,242,0.0010000000002037268,192
3450.001,805.47,240p,242,0,192
3452.648,808.117,240p,242,0.0,192
3460.001,808.117,240p,242,7.3530000000000655,192
3469.367,808.209,240p,242,9.274000000000342,192
3470.001,808.23,240p,242,0.612999999999829,192
3470.117,808.23,240p,242,0.11599999999998545,192
3471.061,808.23,240p,242,0.94399999999996,192
3471.648,808.236,240p,242,0.581000000000131,192
3472.398,808.989,240p,242,0,192
3480.001,816.591,240p,242,0.0010000000002037268,192
3536.61,839.624,240p,242,33.57599999999957,192
3540.001,839.624,240p,242,3.391000000000531,192
3546.626,839.624,240p,242,6.625,192
3550.001,839.624,240p,242,3.375,192
3575.431,839.624,240p,242,25.42999999999938,192
3580.001,839.624,240p,242,4.5700000000006185,192
3614.212,849.371,240p,242,24.463999999999487,256
3620.001,849.371,240p,242,5.789000000000215,256
3638.951,849.464,240p,242,18.85699999999997,256
3639.702,849.486,240p,242,0.7290000000002692,256
3640.001,849.486,240p,242,0.29899999999997817,256
3640.713,849.486,240p,242,0.7119999999999891,256
3641.462,849.722,240p,242,0.5129999999994652,256
3642.212,850.473,240p,242,0,256
3650.001,858.261,240p,242,0.0010000000002037268,256
3680.001,888.263,240p,242,0,256
3701.643,909.905,240p,242,0.0,256
3710.001,909.905,240p,242,8.358000000000175,256
3760.001,941.579,240p,242,18.326000000000022,256
3790.001,971.58,240p,242,0,256
3790.031,971.608,240p,242,0.001999999999497959,256
3800.001,971.608,240p,242,9.970000000000255,256
3863.712,971.608,240p,242,63.71100000000024,192
3870.001,971.608,240p,242,6.28899999999976,192
3881.715,971.608,240p,242,11.713999999999942,192
3890.001,971.608,240p,242,8.286000000000058,192
3920.001,971.608,240p,242,30.0,192
3960.001,1003.021,240p,242,8.587000000000444,192
3990.001,1033.022,240p,242,0,192
3991.625,1034.645,240p,242,0.0009999999997489795,192
3995.056,1034.724,240p,242,3.3520000000003165,192
3995.806,1035.401,240p,242,0.07299999999941065,192
4000.001,1039.596,240p,242,4.547473508864641e-13,192
4003.719,1043.313,240p,242,0.0009999999997489795,192
4010.001,1043.313,240p,242,6.282000000000153,192
4016.491,1043.385,240p,242,6.417999999999665,192
4017.242,1044.066,240p,242,0.07000000000061846,192
4020.001,1046.824,240p,242,0.0009999999997489795,192
4033.071,1059.895,240p,242,0,192
4035.631,1059.982,240p,242,2.4729999999999563,192
4036.381,1060.646,240p,242,0.08599999999978536,192
4040.001,1064.266,240p,242,4.547473508864641e-13,192
4063.558,1087.823,240p,242,0,192
4070.001,1087.823,240p,242,6.443000000000211,192
4088.507,1087.916,240p,242,18.413000000000466,128
4089.257,1087.939,240p,242,0.7269999999998618,128
4090.001,1087.939,240p,242,0.7439999999996871,128
4090.211,1087.939,240p,242,0.21000000000003638,128
4090.808,1087.962,240p,242,0.5740000000000691,128
4091.558,1088.715,240p,242,0,128
4100.001,1097.157,240p,242,0.0010000000002037268,128
4116.213,1113.37,240p,242,0,128
4120.001,1113.37,240p,242,3.7880000000004657,128
4150.001,1113.37,240p,242,30.0,128
4161.579,1113.37,240p,242,11.57799999999952,128
4170.001,1113.37,240p,242,8.42200000000048,128
4195.432,1113.37,240p,242,25.430999999999585,128
4200.001,1113.37,240p,242,4.569000000000415,128
