real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.019,0.0,480p,397,0.019,64
2.841,0.0,480p,397,2.822,64
750.001,19.343,144p,394,727.817,128
780.001,19.343,144p,394,30.0,192
810.001,19.343,144p,394,30.0,256
840.001,19.343,144p,394,30.0,256
870.001,19.343,144p,394,30.0,256
900.001,19.343,144p,394,30.0,256
930.001,19.343,144p,394,30.0,256
960.001,19.343,144p,394,30.0,192
967.268,19.42,144p,394,7.190000000000055,192
968.026,19.44,144p,394,0.737999999999829,192
968.988,19.44,144p,394,0.9620000000001028,192
969.555,19.453,144p,394,0.5539999999999736,192
970.001,19.901,144p,394,0,192
970.305,20.206,144p,394,0,192
980.001,29.901,144p,394,0.00100000000009004,192
1010.001,59.902,144p,394,0,192
1040.001,89.904,144p,394,0,192
1070.001,119.905,144p,394,0,192
1100.001,149.906,144p,394,0,192
1109.947,159.852,144p,394,0,192
1110.001,159.852,144p,394,0.05400000000008731,192
1120.934,159.852,144p,394,10.932999999999993,192
1130.001,159.852,144p,394,9.067000000000007,192
1155.306,159.852,144p,394,25.305000000000064,192
1160.001,159.852,144p,394,4.694999999999936,192
1169.708,159.852,144p,394,9.707000000000107,192
1170.001,159.852,144p,394,0.2929999999998927,192
1184.111,159.852,144p,394,14.110000000000014,192
1190.001,159.852,144p,394,5.889999999999873,192
1222.985,185.798,144p,394,7.038000000000011,128
1230.001,185.798,144p,394,7.016000000000076,128
1280.001,221.949,144p,394,13.848999999999933,128
1310.001,251.95,144p,394,0,128
1340.001,281.951,144p,394,0,128
1370.001,311.952,144p,394,0,128
1400.001,341.954,144p,394,0,128
1430.001,371.955,144p,394,0,128
1460.001,401.956,144p,394,0,64
1490.001,431.957,144p,394,0,64
1502.589,444.545,144p,394,0.0,64
1504.843,444.623,144p,394,2.1760000000001583,64
1505.593,445.284,144p,394,0.08900000000016917,64
1510.001,449.692,144p,394,0,64
1514.082,453.773,144p,394,2.2737367544323206e-13,64
1520.001,453.773,144p,394,5.918999999999869,64
1527.878,453.842,144p,394,7.807999999999993,64
1528.628,454.523,144p,394,0.06899999999995998,64
1530.001,455.896,144p,394,0.0,64
1560.001,485.897,144p,394,0,64
1590.001,515.898,144p,394,0,64
1620.001,545.9,144p,394,0,64
1650.001,575.901,144p,394,0,64
1680.001,605.902,144p,394,0,128
1710.001,635.903,144p,394,0,128
1740.001,665.904,144p,394,0,128
1761.662,687.566,144p,394,0,128
1770.001,695.906,144p,394,0,128
1800.001,725.907,144p,394,0,128
1830.003,755.911,144p,394,0,128
1870.001,795.91,144p,394,0,128
1900.001,825.911,144p,394,0,128
1930.001,855.912,144p,394,0,192
1960.001,885.913,144p,394,0,192
1990.001,915.915,144p,394,0,192
2020.001,945.916,144p,394,0,192
2030.911,956.827,144p,394,0,192
2040.001,965.917,144p,394,0,192
2070.001,995.918,144p,394,0,192
2100.001,1025.919,144p,394,0,192
2130.001,1055.92,144p,394,0,192
2160.001,1085.922,144p,394,0,256
2190.001,1115.923,144p,394,0,256
2220.001,1145.924,144p,394,0,256
2250.001,1175.925,144p,394,0,256
2280.001,1205.927,144p,394,0,256
2310.001,1235.928,144p,394,0,256
2340.001,1265.929,144p,394,0,256
2352.895,1278.824,144p,394,0,256
2360.001,1285.93,144p,394,2.2737367544323206e-13,256
2390.001,1315.931,144p,394,0,256
2420.001,1345.932,144p,394,0,192
2450.001,1375.934,144p,394,0,192
2480.001,1405.935,144p,394,0,192
2510.001,1435.936,144p,394,0,192
2540.001,1465.937,144p,394,0,192
2570.001,1495.939,144p,394,0,192
2600.001,1525.94,144p,394,0,192
2630.001,1555.941,144p,394,0,192
2651.317,1577.258,144p,394,0,128
2660.001,1585.942,144p,394,2.2737367544323206e-13,128
2690.001,1615.943,144p,394,0,128
2720.001,1645.945,144p,394,0,128
2750.001,1675.946,144p,394,0,128
2780.001,1705.947,144p,394,0,128
2810.001,1735.948,144p,394,0,128
2840.001,1765.95,144p,394,0,128
2870.001,1795.951,144p,394,0,128
2900.001,1825.952,144p,394,0,64
2930.001,1855.953,144p,394,0,64
2951.049,1877.002,144p,394,0,64
2960.001,1885.955,144p,394,0,64
2990.001,1915.956,144p,394,0,64
3020.001,1945.957,144p,394,0,64
3050.001,1975.958,144p,394,0,64
3080.001,2005.959,144p,394,0,64
3110.001,2035.961,144p,394,0,64
3140.001,2065.962,144p,394,0,128
3170.001,2095.963,144p,394,0,128
3200.001,2125.965,144p,394,0,128
3230.001,2155.966,144p,394,0,128
3251.527,2177.493,144p,394,0,128
3260.001,2185.967,144p,394,0.0,128
3290.001,2215.968,144p,394,0,128
3320.001,2245.969,144p,394,0,128
3350.001,2275.971,144p,394,0,128
3380.001,2305.972,144p,394,0,192
3410.001,2335.973,144p,394,0,192
3440.001,2365.975,144p,394,0,192
3470.001,2395.976,144p,394,0,192
3500.001,2425.977,144p,394,0,192
3530.001,2455.978,144p,394,0,192
3553.502,2479.48,144p,394,0,192
3560.001,2485.979,144p,394,4.547473508864641e-13,192
3590.001,2515.981,144p,394,0,192
3620.001,2545.982,144p,394,0,256
3698.659,2624.64,144p,394,0,256
