real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
3.404,0.0,480p,397,3.386,64
770.001,21.878,144p,278,744.7189999999999,128
800.001,21.878,144p,278,30.0,192
830.001,21.878,144p,278,30.0,256
849.97,21.878,144p,278,19.96900000000005,256
850.001,21.878,144p,278,0.03099999999994907,256
859.991,21.878,144p,278,9.990000000000009,256
860.001,21.878,144p,278,0.009999999999990905,256
890.001,21.878,144p,278,30.0,256
920.001,21.878,144p,278,30.0,256
933.303,21.963,144p,278,13.217000000000098,256
934.054,21.985,144p,278,0.7289999999999281,256
935.014,21.985,144p,278,0.9600000000000364,256
935.764,22.17,144p,278,0.5650000000000546,256
936.514,22.923,144p,278,0,256
940.001,26.409,144p,278,0.0009999999999763531,256
970.001,56.41,144p,278,0,192
989.632,76.041,144p,278,0,192
990.001,76.041,144p,278,0.3690000000001419,192
998.556,76.126,144p,278,8.470000000000027,192
999.306,76.793,144p,278,0.08299999999996999,192
1000.001,77.487,144p,278,0.0009999999999763531,192
1030.001,107.488,144p,278,0,192
1052.418,129.904,144p,278,0.0009999999999763531,192
1060.001,129.904,144p,278,7.583000000000084,192
1069.825,129.98,144p,278,9.748000000000047,192
1070.001,130.002,144p,278,0.15399999999999636,192
1070.575,130.002,144p,278,0.5740000000000691,192
1071.417,130.002,144p,278,0.8419999999998709,192
1072.167,130.068,144p,278,0.6839999999999691,192
1072.917,130.821,144p,278,0,192
1080.001,137.904,144p,278,0.00100000000009004,192
1110.001,167.905,144p,278,0,192
1117.975,175.878,144p,278,0.0009999999999763531,192
1120.001,175.878,144p,278,2.0260000000000673,192
1141.822,175.878,144p,278,21.820999999999913,192
1150.001,175.878,144p,278,8.179000000000087,192
1159.825,175.878,144p,278,9.82400000000007,192
1160.001,175.878,144p,278,0.17599999999993088,192
1186.829,175.878,144p,278,26.827999999999975,192
1190.001,175.878,144p,278,3.1720000000000255,192
1220.001,175.878,144p,278,30.0,128
1223.567,175.878,144p,278,3.566000000000031,128
1230.001,175.878,144p,278,6.433999999999969,128
1270.001,209.795,144p,278,6.082999999999856,128
1300.001,239.797,144p,278,0,128
1330.001,269.798,144p,278,0,128
1346.081,285.878,144p,278,0.0,128
1350.001,285.878,144p,278,3.9200000000000728,128
1360.454,285.964,144p,278,10.366999999999962,128
1361.204,286.646,144p,278,0.06799999999998363,128
1369.532,294.974,144p,278,0.0,128
1369.751,295.065,144p,278,0.12799999999992906,128
1370.001,295.234,144p,278,0.08100000000013097,128
1370.501,295.734,144p,278,0.0,128
1379.965,305.197,144p,278,0.0009999999999763531,128
1380.001,305.197,144p,278,0.03600000000005821,128
1398.895,305.284,144p,278,18.80699999999979,128
1399.645,305.305,144p,278,0.7290000000000418,128
1400.001,305.305,144p,278,0.35599999999999454,128
1400.465,305.305,144p,278,0.4639999999999418,128
1401.215,305.346,144p,278,0.70900000000006,128
1401.965,306.097,144p,278,0,128
1410.001,314.133,144p,278,0.0,128
1416.279,320.411,144p,278,0.0,128
1420.001,320.411,144p,278,3.72199999999998,128
1443.317,329.78,144p,278,13.947000000000116,64
1450.001,329.78,144p,278,6.683999999999969,64
1453.538,329.78,144p,278,3.5370000000000346,64
1460.001,329.78,144p,278,6.462999999999965,64
1467.941,329.78,144p,278,7.940000000000055,64
1470.001,329.78,144p,278,2.0599999999999454,64
1500.001,329.78,144p,278,30.0,64
1530.001,329.78,144p,278,30.0,64
1530.207,329.78,144p,278,0.20600000000013097,64
1540.001,329.78,144p,278,9.793999999999869,64
1580.001,361.95,144p,278,7.829999999999927,64
1583.046,364.995,144p,278,0.0,64
1590.001,364.995,144p,278,6.954999999999927,64
1593.164,365.086,144p,278,3.0720000000001164,64
1593.914,365.769,144p,278,0.06700000000000728,64
1600.001,371.855,144p,278,0.0009999999999763531,64
1630.001,401.857,144p,278,0,64
1660.001,431.858,144p,278,0,64
1690.001,461.859,144p,278,0,128
1714.366,486.225,144p,278,0,128
1720.001,486.225,144p,278,5.6349999999997635,128
1786.682,486.225,240p,395,66.68100000000004,128
1790.001,486.225,240p,395,3.31899999999996,128
1799.285,486.225,240p,395,9.284000000000106,128
1800.001,486.225,240p,395,0.7159999999998945,128
1855.429,514.906,240p,395,26.7470000000003,128
1860.001,514.906,240p,395,4.571999999999889,128
1920.001,548.85,240p,395,26.055999999999813,192
1931.026,559.874,240p,395,0.0010000000002037268,192
1940.001,559.874,240p,395,8.974999999999909,192
1995.975,588.252,240p,395,27.596000000000004,192
2000.001,588.252,240p,395,4.026000000000067,192
2002.202,588.33,240p,395,2.12299999999982,192
2002.952,588.993,240p,395,0.08699999999998909,192
