real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.021,0.0,480p,397,0.021,64
3.946,0.0,480p,397,3.9250000000000003,64
15.022,0.0,480p,397,11.076,64
18.36,0.0,480p,397,3.337999999999999,64
18.365,0.0,480p,397,0.004999999999999005,64
20.001,0.0,480p,397,1.6360000000000028,64
21.031,0.0,480p,397,1.0299999999999976,64
30.001,0.0,480p,397,8.970000000000002,64
37.663,0.0,144p,394,7.6619999999999955,64
51.809,0.008,144p,394,14.137999999999998,64
52.559,0.736,144p,394,0.02200000000000557,64
60.008,8.186,144p,394,0,64
67.882,16.05,144p,394,0.010000000000005116,64
70.001,16.05,144p,394,2.1189999999999998,64
92.65,16.142,144p,394,22.557000000000002,64
93.407,16.161,144p,394,0.7379999999999853,64
94.383,16.161,144p,394,0.9759999999999991,64
95.124,16.362,144p,394,0.5400000000000063,64
95.874,17.114,144p,394,0,64
100.001,21.24,144p,394,0.0010000000000189857,64
130.001,51.242,144p,394,0,64
141.804,63.045,144p,394,0,64
145.927,63.045,144p,394,4.1229999999999905,64
150.001,63.045,144p,394,4.074000000000012,64
166.364,63.045,144p,394,16.363,64
170.001,63.045,144p,394,3.6370000000000005,64
172.213,63.045,144p,394,2.211999999999989,64
178.968,63.045,144p,394,6.7549999999999955,64
180.001,63.045,144p,394,1.0330000000000155,64
435.997,63.14,144p,278,255.901,128
436.747,63.158,144p,278,0.7319999999999709,128
437.733,63.158,144p,278,0.98599999999999,128
438.304,63.188,144p,278,0.5409999999999968,128
439.055,63.94,144p,278,0,128
440.001,64.886,144p,278,0.0,128
464.936,89.822,144p,278,0,128
470.001,94.887,144p,278,0.0,128
475.03,99.916,144p,278,0.0,128
478.515,99.916,144p,278,3.4850000000000136,128
480.001,99.916,144p,278,1.48599999999999,192
705.021,99.916,144p,278,225.02000000000004,192
710.001,99.916,144p,278,4.980000000000018,192
732.026,99.916,144p,278,22.024999999999864,256
740.001,99.916,144p,278,7.975000000000136,256
758.922,99.991,144p,278,18.846000000000004,256
759.672,100.012,144p,278,0.7290000000000418,256
760.001,100.012,144p,278,0.3289999999999509,256
760.531,100.012,144p,278,0.5299999999999727,256
761.28,100.097,144p,278,0.6639999999999873,256
762.031,100.849,144p,278,0,256
770.001,108.819,144p,278,1.1368683772161603e-13,256
791.078,129.896,144p,278,0.0,256
799.831,129.979,144p,278,8.669999999999959,256
800.001,130.08,144p,278,0.06899999999995998,256
800.581,130.66,144p,278,1.1368683772161603e-13,256
808.98,139.059,144p,278,0.0,256
810.001,139.059,144p,278,1.0209999999999582,256
932.281,152.637,240p,395,108.702,256
933.031,152.659,240p,395,0.7279999999999518,256
934.033,152.659,240p,395,1.0020000000000664,256
934.752,152.853,240p,395,0.5249999999998636,256
935.502,153.605,240p,395,0,256
940.001,158.104,240p,395,0.0,256
970.001,188.105,240p,395,0,192
1000.001,218.106,240p,395,0,192
1030.001,248.107,240p,395,0,192
1060.001,278.109,240p,395,0,192
