real_time,qoe,bitrate,avg_bitrate,avg_bitrate_variation,avg_stall
0.005,287.2907333333334,395324,395324.0,91527.0,3.8386666666666667
0.686,314.224875,395324,395324.0,68645.25,2.8962499999999998
4.755,330.44556,395324,395324.0,54916.2,2.3167999999999997
38.396,341.25863333333325,395324,395323.99999999994,45763.50000000001,1.9306666666666659
58.397,304.96444285714284,395324,395324.0,83244.28571428572,1.6547142857142867
60.749,291.3256535455316,87195,383394.2660455316,85842.75,1.447874999999999
97.114,229.59763304821593,191227,311435.92193710484,76304.66666666667,1.286888888888888
128.4,208.49216359034264,191227,282145.76359034266,68674.2,1.1580000000000013
158.401,197.96840824598786,191227,264925.83551871515,62431.090909090904,1.0526363636363643
188.402,174.80471888974995,191227,253190.0855564166,74236.58333333333,0.964833333333336
201.052,189.77729275480203,395324,262133.01583172512,68526.07692307692,0.890615384615387
238.405,215.81467848424202,395324,283001.21419852774,63631.357142857145,0.8267857142857155
268.406,232.8489131643356,395324,295556.05983100226,59389.26666666666,0.7715999999999971
298.407,246.7987665176462,395324,305586.44776764617,55677.4375,0.7233124999999986
328.408,258.45489765639445,395324,313784.2270681591,52402.294117647056,0.6807058823529379
358.409,268.3543601083461,395324,320609.598997235,49491.055555555555,0.6428333333333316
388.411,276.87624700887244,395324,326380.7575351882,46886.26315789474,0.6088947368421032
418.412,284.2950596592832,395324,331324.1296592832,44541.95,0.5783999999999992
448.413,290.81664502746355,395324,335606.0307417492,42420.90476190476,0.5508095238095215
460.705,294.4460477013983,395324,337199.3567923074,40492.68181818182,0.5257272727272716
466.67,297.0478394132899,395324,337942.3089785073,38732.13043478261,0.5028695652173901
468.414,286.1267109457659,395324,338155.9526124326,49957.00000000001,0.4819166666666656
489.895,277.20232571069306,87195,327151.77371069306,47958.72,0.46296000000000054
489.895,278.97825063377,87195,327151.77371069306,46114.15384615384,0.4789230769230768
489.895,279.04181815513755,87195,327151.77371069306,44406.22222222222,0.8613333333333364
489.895,279.7112915678359,87195,327151.77371069306,42820.28571428571,1.074464285714287
489.895,280.22309095207237,87195,327151.77371069306,41343.72413793103,1.2988275862068983
489.895,281.4406570440264,87195,327151.77371069306,39965.6,1.3361666666666678
489.895,282.6097704848866,87195,327151.77371069306,38676.38709677419,1.3640967741935497
489.895,282.95385183569306,87195,327151.77371069306,37467.75,1.5651562500000011
489.895,280.9851797712991,87195,327151.77371069306,36332.36363636363,2.287030303030306
489.895,282.34289429892834,87195,327151.77371069306,35263.76470588235,2.2197941176470612
489.895,282.55838799640736,87195,327151.77371069306,34754.37142857143,2.2881428571428586
489.895,282.62773204402646,104630,327151.77371069306,33788.97222222222,2.496527777777781
489.895,283.8309683052877,104630,327151.77371069306,32875.75675675675,2.4290810810810832
489.895,283.3411763422719,104630,327151.77371069306,32010.605263157897,2.744184210526319
489.895,283.8243762747956,104630,327151.77371069306,31189.82051282051,2.8226923076923085
489.895,280.69334621069305,104630,327151.77371069306,30410.075,3.7321750000000007
489.895,281.742785905815,104630,327151.77371069306,29668.365853658535,3.6606097560975615
489.895,279.3374046630739,104630,327151.77371069306,29377.09523809524,4.287738095238097
489.895,280.2884667339489,87195,327151.77371069306,28693.90697674419,4.225441860465118
489.895,281.35354189251126,87195,327151.77371069306,28041.772727272728,4.129409090909092
489.994,281.4482742768188,87195,327103.29205459653,27418.622222222224,4.241022222222223
490.005,282.36621510885203,87195,327097.90641319985,26822.565217391304,4.164913043478261
490.005,283.23735109405084,87195,327097.90641319985,26251.872340425536,4.095042553191492
490.113,284.0416316287392,87195,327045.04204540583,25704.958333333336,4.022895833333333
490.865,284.5519800263675,87195,326677.59431208175,25180.367346938772,3.940755102040816
496.882,282.49438825955457,87195,323777.5762595546,24676.76,3.86196
499.897,281.8769756605234,87195,322350.6893860136,24192.901960784315,3.786235294117647
499.897,282.0777105398598,87195,322350.6893860136,23727.653846153844,3.84775
499.981,282.3838100307926,87195,322311.18172890577,23279.962264150945,3.8714905660377372
500.663,282.7975171993308,87195,321990.90794007154,22848.851851851854,3.8010555555555565
504.723,281.62142221120024,87195,320102.2058475639,22433.418181818182,3.7319454545454547
534.725,269.2409277058135,87195,307034.4009200992,22032.82142857143,3.665267857142857
564.726,258.22510512360265,87195,295355.45950956753,21646.280701754386,3.600947368421053
594.727,248.364704635755,87195,284854.8063598929,21273.068965517243,3.5388448275862077
624.728,239.4911358868316,87195,275362.68842920446,20912.50847457627,3.4788474576271193
654.73,231.466642150963,87195,266740.192150963,20563.966666666667,3.420833333333334
684.731,224.17832312711485,87195,258873.5477172788,20226.85245901639,3.364737704918033
714.732,217.53175598129,87195,251667.3108199997,19900.612903225807,3.3104516129032264
744.733,211.4480170388263,87195,245041.66941977866,19584.73015873016,3.25788888888889
774.734,204.23498975057083,87195,238929.17412557083,20904.21875,3.2069687499999997
793.61,203.63415105417988,191227,237794.57874648756,20582.615384615383,3.1576307692307695
804.736,203.50803645025238,191227,237150.75160176752,20270.75757575758,3.1097575757575764
834.737,202.3597006928342,191227,235500.22158835657,19968.208955223883,3.063328358208956
864.738,201.31112065220572,191227,233964.21771102925,19674.558823529413,3.0182647058823524
894.739,200.35141818237142,191227,232531.2196316468,19389.420289855072,2.9745072463768114
924.741,199.47119165295706,191227,231191.1587958142,19112.42857142857,2.9319857142857146
954.742,198.66221260557055,191227,229935.35908444377,18843.23943661972,2.890676056338029
984.743,197.9173398013873,191227,228756.0773013873,18581.52777777778,2.8505138888888886
1014.744,197.23029653082355,191227,227646.52666780984,18326.98630136986,2.8114520547945205
