real_time,qoe,bitrate,avg_bitrate,avg_bitrate_variation,avg_stall
0.002,10.593645454545452,87195,87195.0,52973.63636363637,5.494818181818182
0.684,16.952725000000008,87195,87195.0,48559.166666666664,5.042583333333333
9.472,22.355976923076945,87195,87195.00000000001,44823.84615384615,4.654692307692308
16.951,26.98518571428572,87195,87195.0,41622.142857142855,4.3227142857142855
16.951,30.278493333333326,87195,87195.0,38847.333333333336,4.202133333333334
17.044,30.74273125,87195,87195.0,36419.375,4.6588125
17.733,34.046,87195,87195.0,34277.05882352941,4.388823529411765
25.374,36.998961111111086,87195,87194.99999999999,32372.77777777778,4.144944444444445
39.913,39.640857894736826,87195,87194.99999999999,30668.947368421053,3.926789473684211
39.913,40.84444999999998,87195,87194.99999999999,29135.5,4.003500000000001
39.988,38.888195238095236,87195,87195.0,27748.095238095237,4.781095238095238
40.01,40.941472727272725,87195,87195.0,26486.818181818184,4.596909090909091
40.01,42.76927826086956,87195,87195.0,25335.21739130435,4.439652173913043
40.113,44.52234583333333,87195,87195.0,24279.583333333336,4.277458333333333
40.865,46.229596,87195,87194.99999999999,23308.399999999998,4.106279999999999
47.325,47.80502307692308,87195,87195.0,22411.923076923078,3.9483846153846156
47.429,49.26407037037035,87195,87194.99999999999,21581.851851851854,3.802111111111112
57.325,50.61859285714286,87195,87195.0,20811.07142857143,3.6663571428571426
58.232,51.87984827586206,87195,87194.99999999999,20093.44827586207,3.5399310344827586
59.91,53.057163333333314,87195,87194.99999999999,19423.666666666664,3.4219000000000004
59.91,53.1297129032258,87195,87194.99999999999,18797.096774193546,3.5507419354838707
59.91,53.48058749999999,87195,87194.99999999999,18209.6875,3.6057500000000005
59.91,53.89124545454545,87195,87194.99999999999,17657.878787878788,3.638575757575758
59.91,53.64223235294115,87195,87194.99999999999,17138.529411764706,3.8172647058823532
59.91,51.59340285714285,87195,87194.99999999999,19621.199999999997,3.7163714285714287
59.91,23.094011111111094,191227,87194.99999999999,19076.166666666664,10.470888888888888
59.982,24.95808667356964,191227,87319.87586275882,18560.594594594593,10.186324324324325
60.003,26.552946801080985,191227,87356.2415379231,18072.15789473684,9.937473684210527
60.003,28.008254358435906,191227,87356.2415379231,17608.76923076923,9.706794871794873
60.17,29.717679160295823,191227,87644.53166029582,17168.55,9.478674999999999
60.836,32.264494700827015,191227,88778.49713985139,16749.80487804878,9.247487804878048
60.921,33.75300741862409,191227,88921.43837100505,16350.999999999998,9.027309523809524
70.836,46.93647768655273,191227,103241.27070980855,18390.093023255817,8.817372093023257
75.672,44.826390887466445,87195,102215.795432921,20336.5,8.616954545454547
85.172,56.02993203984615,191227,112144.0164842906,19884.577777777777,8.425466666666669
98.712,68.09726240605082,191227,122991.56892778994,19452.304347826084,8.242326086956522
98.712,69.07090297034313,191227,122991.56892778994,19038.425531914894,8.112148936170215
98.798,69.07795492676132,191227,123050.965343428,18641.791666666668,8.2165625
98.818,70.12909425854416,191227,123064.76364629925,18261.34693877551,8.063795918367347
98.818,71.10430164629926,191227,123064.76364629925,17896.12,7.92194
98.959,72.17371282812906,191227,123161.88341636435,17545.21568627451,7.777431372549019
99.712,73.6685133257628,191227,123675.89409499358,17207.807692307695,7.627807692307693
103.336,76.98098919998657,191227,126044.91561508088,16883.132075471694,7.483905660377358
133.337,90.62919607674678,191227,140710.97015082085,18497.0,7.345296296296295
144.962,87.248144580887,87195,136419.34094452337,18160.69090909091,7.211745454545453
178.812,78.80794292585028,87195,127100.92864013599,17836.392857142855,7.082928571428572
178.887,79.52809069945064,87195,127084.1977169945,17523.473684210527,6.984333333333332
179.55,80.19428013385954,87195,126936.90427179057,17221.344827586207,6.865413793103447
181.789,80.49704775887037,87195,126447.42403005679,16929.457627118645,6.749050847457626
187.525,80.06223729413854,87195,125246.7739608052,16647.3,6.636566666666666
187.525,80.50239035424784,87195,125246.7739608052,16374.393442622952,6.597672131147541
187.605,80.7011411723843,87195,125230.5476239972,16110.290322580646,6.609096774193548
188.289,81.26521188302479,87195,125092.37537508828,15854.571428571428,6.505253968253968
190.152,81.57871461140296,87195,124721.07867390296,15606.843750000002,6.403609374999999
220.153,77.12870274372122,87195,119607.27197449045,15366.738461538462,6.305076923076922
250.154,73.88517481450818,87195,115720.06420844757,15133.909090909092,6.209530303030303
280.155,71.45497254995033,87195,112665.39643054735,14908.029850746268,6.116835820895521
310.157,69.59734105902531,87195,110201.6028237312,14688.79411764706,6.02685294117647
340.158,66.64904170504397,87195,108172.48373402946,15983.623188405798,5.939492753623187
343.96,68.16028603907426,191227,109090.53603907427,15755.285714285716,5.854642857142858
380.159,76.55791927462964,191227,116911.62631688316,15533.38028169014,5.772169014084507
410.161,82.55444505583714,191227,122347.56450028157,15317.63888888889,5.691972222222222
440.162,87.79436835433503,191227,127042.31766940352,15107.808219178083,5.613986301369862
470.163,92.42041494321316,191227,131137.9284567267,14903.648648648648,5.538108108108108
500.164,96.54098805621622,191227,134742.21072288288,14704.93333333333,5.464253333333332
530.166,100.24021309744198,191227,137938.67493954723,14511.447368421052,5.392328947368419
560.167,103.58383511617907,191227,140792.65070059465,14322.987012987012,5.322285714285713
590.168,106.6247402273807,191227,143356.46458635505,14139.358974358975,5.254038461538461
620.17,109.40564328790616,191227,145672.30024993146,13960.379746835442,5.187506329113924
650.171,111.96107193927443,191227,147774.34193927443,13785.875,5.122649999999998
680.172,114.31987230543646,191227,149690.95008321424,13615.679012345678,5.059395061728393
710.173,116.50595466801924,191227,151445.62539972656,13449.634146341463,4.997682926829267
