real_time,qoe,bitrate,avg_bitrate,avg_bitrate_variation,avg_stall
0.009,10.024569230769238,87195,87195.0,44823.846153846156,7.522461538461537
0.692,15.515857142857136,87195,87195.0,41622.14285714286,6.990000000000001
2.121,20.294179999999994,87195,87195.0,38847.333333333336,6.524066666666667
7.616,24.474943749999984,87195,87194.99999999999,36419.375,6.1164375
7.616,27.025364705882343,87195,87194.99999999999,34277.058823529405,6.021529411764706
7.706,27.39156666666666,87195,87194.99999999999,32372.777777777774,6.3792222222222215
7.728,30.374131578947356,87195,87194.99999999999,30668.94736842105,6.081842105263158
7.728,33.00791499999998,87195,87194.99999999999,29135.499999999996,5.82595
7.898,35.473380952380936,87195,87194.99999999999,27748.09523809524,5.575238095238095
8.65,37.82475454545454,87195,87194.99999999999,26486.81818181818,5.321727272727272
12.903,39.97109999999999,87195,87195.0,25335.217391304348,5.0903913043478255
16.046,41.93858333333331,87195,87194.99999999999,24279.583333333336,4.878333333333334
16.046,42.56960799999999,87195,87194.99999999999,23308.4,4.95744
29.903,-77.46059230769231,87195,87195.0,22411.923076923078,33.07992307692308
29.903,-76.1401740740741,87195,87195.0,21581.85185185185,32.96588888888889
29.903,-74.91391785714282,87195,87195.0,20811.071428571428,32.859964285714284
29.903,-73.77223103448274,87195,87195.0,20093.44827586207,32.76134482758621
29.903,-72.70665666666666,87195,87195.0,19423.666666666664,32.6693
29.903,-71.70982903225806,87195,87195.0,18797.096774193546,32.5831935483871
29.903,-70.77530312499998,87195,87195.0,18209.6875,32.50246875
29.903,-69.89741515151512,87195,87195.0,17657.878787878788,32.42663636363636
29.98,-68.27579411764705,87195,87195.0,17138.529411764706,32.17029411764706
30.002,-63.923211428571406,87195,87195.00000000001,16648.85714285714,31.271942857142854
30.002,-59.85412499999998,87195,87195.00000000001,16186.388888888887,30.433194444444446
30.054,-55.93235405405402,87195,87195.00000000001,15748.918918918918,29.622891891891886
30.806,-52.1656184210526,87195,87195.00000000001,15334.473684210527,28.84328947368421
33.936,-48.59237948717946,87195,87195.00000000001,14941.282051282053,28.103743589743587
39.894,-45.19790999999998,87195,87195.00000000001,14567.75,27.4012
39.894,-42.39252195121949,87195,87195.00000000001,14212.439024390245,26.83141463414634
39.988,-41.73547857142856,87195,87195.00000000001,13874.047619047618,26.757309523809525
40.01,-38.80999534883719,87195,87195.00000000001,13551.39534883721,26.152
40.01,-36.039184090909075,87195,87195.00000000001,13243.409090909092,25.579250000000002
40.131,-33.35539999999999,87195,87195.00000000001,12949.111111111111,25.023555555555557
40.882,-30.73464565217388,87195,87195.00000000001,12667.608695652174,24.47954347826087
43.923,-28.225412765957415,87195,87195.00000000003,12398.08510638298,23.958680851063832
73.924,-25.82082083333333,87195,87195.00000000001,12139.791666666666,23.459541666666667
103.925,-23.514287755102046,87195,87195.0,11892.040816326531,22.980755102040817
133.926,-21.30001599999997,87195,87195.00000000001,11654.199999999999,22.52112
173.928,-21.212337254901968,87195,87195.0,13465.529411764706,22.079490196078435
176.47,-17.629608337547012,191227,88693.5512778376,13206.576923076924,21.65501923076923
213.93,2.331317952971773,191227,106647.56889636799,12957.396226415096,21.24624528301887
243.931,14.665499058378273,191227,117049.96757689677,12717.444444444443,20.852796296296294
303.933,31.171110430492632,191227,131693.88679412898,12486.218181818182,20.47361818181818
333.935,36.457282308495664,191227,137042.56980849567,14120.964285714286,20.107982142857143
344.82,36.648313106151505,87195,135469.02187808132,13873.228070175439,19.755228070175438
383.937,33.43399508946466,87195,130550.67612394743,13634.03448275862,19.414568965517244
413.938,31.937822442434083,87195,127408.38515429848,13402.949152542373,19.085491525423727
443.939,30.81148560323605,87195,124690.80060323603,13179.566666666668,18.76738333333333
473.94,28.27158714702078,87195,122317.26911423387,14668.95081967213,18.459704918032784
504.143,33.9168760054543,191227,126445.62277964783,14432.354838709678,18.161951612903223
543.943,40.12580756727867,191227,131185.6393133104,14203.269841269841,17.873619047619048
573.945,44.68724477237856,191227,134324.19945987855,13981.34375,17.594328124999997
613.946,49.77378257203779,191227,138031.64103357625,13766.246153846154,17.32363076923077
653.948,52.78887090685184,191227,141285.60120988215,15133.90909090909,17.061121212121215
679.163,52.101582730228884,87195,139277.40213321397,14908.02985074627,16.806462686567166
713.95,50.845943858731246,87195,136739.70268226066,14688.79411764706,16.55929411764706
743.952,50.092873221367256,87195,134741.67032281653,14475.91304347826,16.31927536231884
773.953,47.972964205484246,87195,132898.6027769128,15755.285714285714,16.08612857142857
778.498,49.509570220575355,191227,133239.13360085705,15533.38028169014,15.859577464788734
813.954,53.198563394491586,191227,135765.09672782492,15317.638888888889,15.639277777777778
853.956,56.92779947723719,191227,138363.10769641527,15107.808219178081,15.425
883.957,59.82244718358564,191227,140157.27826466673,14903.64864864865,15.216554054054056
923.959,63.104712044580594,191227,142368.29737791396,14704.93333333333,15.013640000000006
953.96,64.31542126018746,191227,143904.8502075559,15880.289473684212,14.816078947368425
967.92,64.53119805425584,87195,143086.9422101,15674.051948051947,14.623649350649353
1003.962,63.53187050950286,87195,141080.43461206698,15473.102564102563,14.436153846153852
1033.963,61.63317631890749,87195,139516.9193568822,16594.10126582279,14.253405063291146
1064.953,64.11158752961045,191227,141021.67627961046,16386.675,14.075212500000005
1103.966,66.8353513421765,191227,142795.87973723825,16184.37037037037,13.90143209876544
1133.967,69.04307825175556,191227,144077.20630053605,15987.0,13.731890243902443
1173.969,71.55384862419808,191227,145683.79561214987,15794.385542168673,13.566409638554218
1203.97,72.33273535806339,191227,146818.6591675872,16844.833333333332,13.404904761904767
