real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
5.072,0.0,480p,397,5.054,64
15.019,0.0,480p,397,9.947,64
19.487,0.0,480p,397,4.467999999999998,64
19.495,0.0,480p,397,0.008000000000002672,64
20.001,0.0,480p,397,0.5060000000000002,64
21.028,0.0,480p,397,1.0269999999999975,64
30.001,0.0,480p,397,8.973000000000003,64
40.001,0.0,480p,397,9.999999999999996,64
48.427,0.0,144p,394,8.426000000000002,64
60.007,0.0,144p,394,11.579999999999998,64
72.565,0.007,144p,394,12.550999999999995,64
73.315,0.688,144p,394,0.06900000000000261,64
80.001,7.375,144p,394,0,64
89.587,16.951,144p,394,0.009999999999990905,64
90.001,16.951,144p,394,0.4140000000000157,64
97.748,17.04,144p,394,7.657999999999987,64
98.498,17.72,144p,394,0.07000000000000739,64
100.001,19.222,144p,394,0.000999999999990564,64
106.993,26.213,144p,394,0.0010000000000047748,64
110.0,26.213,144p,394,3.007000000000005,64
137.065,26.213,144p,394,27.064999999999998,64
140.001,26.213,144p,394,2.936000000000007,64
144.067,26.293,144p,394,3.98599999999999,64
144.826,26.314,144p,394,0.7379999999999995,64
145.742,26.314,144p,394,0.9159999999999968,64
146.492,26.465,144p,394,0.5989999999999895,64
147.242,27.217,144p,394,0,64
150.001,29.975,144p,394,0.0010000000000189857,64
159.925,39.899,144p,394,0.0,64
160.001,39.899,144p,394,0.0759999999999934,64
407.933,50.062,144p,278,237.76899999999998,128
417.782,59.91,144p,278,0.0009999999999763531,128
420.0,59.91,144p,278,2.2180000000000746,128
450.001,59.91,144p,278,30.000999999999976,128
469.562,59.91,144p,394,19.561000000000035,128
469.563,59.91,144p,394,0.0009999999999763531,128
487.568,59.91,144p,394,18.004999999999995,192
490.001,59.91,144p,394,2.4329999999999927,192
939.667,59.91,144p,278,449.66600000000005,256
940.001,59.91,144p,278,0.33399999999994634,256
957.671,59.91,144p,278,17.670000000000073,256
957.688,59.98,144p,278,0,256
958.438,60.003,144p,278,0.7269999999999754,256
959.307,60.003,144p,278,0.8690000000000282,256
960.001,60.037,144p,278,0.6599999999999682,192
960.032,60.067,144p,278,0.00100000000009004,192
960.782,60.819,144p,278,0,192
968.208,68.243,144p,278,0.0019999999998390194,192
970.001,68.243,144p,278,1.79300000000012,192
1015.344,68.318,144p,278,45.26800000000003,192
1016.094,68.339,144p,278,0.7290000000000418,192
1017.057,68.339,144p,278,0.9629999999999654,192
1017.707,68.424,144p,278,0.5649999999999409,192
1018.457,69.177,144p,278,0,192
1020.001,70.72,144p,278,0.0009999999999763531,192
1025.95,76.669,144p,394,1.1368683772161603e-13,192
1025.951,76.669,144p,394,0.0009999999999763531,192
1036.971,87.689,144p,394,0.0,192
1040.001,87.689,144p,394,3.0299999999999727,192
1040.355,87.689,144p,278,0.0,192
1040.355,87.689,144p,278,0.35400000000004184,192
1058.359,87.689,144p,278,18.003999999999905,192
1060.001,87.689,144p,278,1.6420000000000528,192
1085.364,87.689,144p,278,25.363000000000056,192
1090.0,87.689,144p,278,4.635999999999967,192
1120.001,87.689,144p,278,30.000999999999863,192
1123.17,87.689,144p,278,3.1690000000000964,192
1130.0,87.689,144p,278,6.829999999999927,192
1160.001,87.689,144p,278,30.000999999999976,192
1180.778,87.689,144p,278,20.777000000000044,192
1190.001,87.689,144p,278,9.222999999999956,192
1193.381,87.689,144p,278,3.380000000000109,192
1200.001,87.689,144p,278,6.619999999999891,128
1230.001,87.689,144p,278,30.0,128
1230.649,87.774,144p,278,0.5630000000001019,128
