real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
330.001,7.924,240p,395,322.077,128
337.789,7.924,240p,395,7.788000000000011,128
340.001,7.924,240p,395,2.211999999999989,128
362.302,8.011,240p,395,22.214,128
363.053,8.034,240p,395,0.7280000000000086,128
364.031,8.034,240p,395,0.9780000000000086,128
364.756,8.206,240p,395,0.5529999999999404,128
365.506,8.958,240p,395,0,128
370.001,13.453,240p,395,5.684341886080802e-14,128
400.001,43.454,240p,395,0,128
430.001,73.455,240p,395,0,128
460.001,103.457,240p,395,0,128
463.032,106.487,240p,395,0.0009999999999763531,128
470.001,106.487,240p,395,6.969000000000051,128
500.001,106.487,240p,395,30.0,192
506.97,106.487,240p,395,6.969000000000051,192
510.001,106.487,240p,395,3.030999999999949,192
517.773,106.487,240p,395,7.772000000000048,192
520.001,106.487,240p,395,2.227999999999952,192
535.776,106.487,240p,395,15.774999999999977,192
540.001,106.487,240p,395,4.225000000000023,192
548.38,106.487,240p,395,8.379000000000019,192
550.001,106.487,240p,395,1.620999999999981,192
555.835,106.487,240p,242,5.83400000000006,192
601.874,106.568,240p,242,45.95799999999997,192
602.624,106.588,240p,242,0.7300000000000182,192
603.533,106.588,240p,242,0.9089999999999918,192
604.282,106.719,240p,242,0.617999999999995,192
605.033,107.471,240p,242,0,192
610.001,112.439,240p,242,0.0,192
640.001,142.44,240p,242,0,192
646.132,148.57,240p,242,0.0009999999999763531,192
650.001,148.57,240p,242,3.869000000000028,192
673.024,148.664,240p,242,22.92900000000003,192
673.774,148.685,240p,242,0.7289999999999281,192
674.831,148.685,240p,242,1.0570000000000164,192
675.335,148.718,240p,242,0.4710000000001173,192
676.085,149.47,240p,242,0,192
680.001,153.385,240p,242,0.0009999999999763531,192
710.001,183.386,240p,242,0,192
740.001,213.388,240p,242,0,256
741.896,215.281,240p,242,0.002000000000066393,256
750.001,215.281,240p,242,8.105000000000018,256
767.355,215.369,240p,242,17.265999999999963,256
768.105,215.391,240p,242,0.7280000000000655,256
768.98,215.391,240p,242,0.875,256
769.645,215.405,240p,242,0.6509999999999536,256
770.001,215.763,240p,242,0,256
770.395,216.158,240p,242,0,256
780.001,225.763,240p,242,0.0009999999999763531,256
793.996,239.758,240p,242,0.0,256
800.001,239.758,240p,242,6.0049999999999955,256
830.001,239.758,240p,242,30.0,256
860.001,239.758,240p,242,30.0,256
868.132,239.843,240p,242,8.04600000000005,256
868.882,239.865,240p,242,0.7279999999999518,256
869.78,239.865,240p,242,0.8980000000000246,256
870.001,239.865,240p,242,0.22100000000000364,256
870.496,239.954,240p,242,0.40599999999994907,256
871.246,240.706,240p,242,0,256
880.0,249.46,240p,242,0.0,256
886.942,256.4,240p,242,0.002000000000066393,256
890.001,256.4,240p,242,3.058999999999969,256
911.747,256.494,240p,242,21.65199999999993,256
912.497,256.513,240p,242,0.7309999999999945,256
913.53,256.513,240p,242,1.0330000000001291,256
914.033,256.527,240p,242,0.48900000000003274,256
914.784,257.279,240p,242,0,256
920.001,262.496,240p,242,0.0,256
933.64,276.133,240p,242,0.002000000000066393,256
940.001,276.133,240p,242,6.360999999999876,256
946.648,276.205,240p,242,6.5750000000000455,256
947.398,276.887,240p,242,0.06799999999998363,256
950.001,279.489,240p,242,0.0009999999999763531,256
965.889,295.376,240p,242,0.00100000000009004,192
970.001,295.376,240p,242,4.111999999999966,192
973.903,295.453,240p,242,3.8250000000000455,192
974.653,296.132,240p,242,0.07099999999991269,192
980.001,301.48,240p,242,0.0,192
1010.001,331.481,240p,242,0,192
1021.528,343.008,240p,242,0.0,192
1030.001,343.008,240p,242,8.472999999999956,192
1036.448,343.008,240p,395,6.447000000000116,192
1056.942,343.1,240p,395,20.40199999999993,192
1057.692,343.122,240p,395,0.7279999999999518,192
1058.529,343.122,240p,395,0.8369999999999891,192
1059.279,343.182,240p,395,0.6900000000000546,192
1060.001,343.905,240p,395,0,192
1060.029,343.933,240p,395,0.0,192
1070.001,353.905,240p,395,0.0,192
1137.097,379.903,240p,395,41.097999999999956,192
1140.001,379.903,240p,395,2.9039999999999964,192
