protocol,tcp_bytes,quic_bytes,real_time
6,0,,0.205923
6,0,,0.330426
6,0,,0.331408
6,0,,1.312259
6,0,,1.312282
6,0,,1.352872
6,0,,1.356553
6,0,,1.383912
6,0,,1.383937
6,517,,1.383944
6,517,,1.383951
6,0,,1.424215
6,0,,1.428072
6,1430,,1.483626
6,1430,,1.483641
6,1430,,1.483854
6,1430,,1.483984
6,933,,1.483995
6,1430,,1.489468
6,1430,,1.489575
6,1430,,1.489706
6,1430,,1.489821
6,932,,1.489825
6,0,,1.510347
6,0,,1.528416
6,0,,1.546541
6,0,,1.564662
6,0,,1.582197
6,0,,1.600267
6,0,,1.618327
6,0,,1.636421
6,932,,1.638656
6,0,,1.656525
6,0,,1.671881
6,0,,1.671904
6,0,,1.671919
6,0,,1.716355
6,0,,1.744045
6,517,,1.744071
6,0,,1.744091
6,0,,1.78065
6,0,,1.784448
6,0,,1.788428
6,0,,1.816233
6,517,,1.816245
6,0,,1.822045
6,1430,,1.847718
6,1430,,1.847828
6,1430,,1.847959
6,393,,1.847969
6,0,,1.852294
6,64,,1.852318
6,64,,1.852326
6,517,,1.852334
6,0,,1.855998
6,0,,1.87017
6,0,,1.888265
6,0,,1.892479
6,608,,1.893091
6,0,,1.893605
6,0,,1.896352
6,608,,1.89683
6,0,,1.906505
6,1430,,1.915481
6,1430,,1.915501
6,1430,,1.915708
6,1430,,1.915823
6,932,,1.915834
6,0,,1.924114
6,0,,1.92413
6,64,,1.924137
6,92,,1.924144
6,266,,1.92415
6,0,,1.942043
6,31,,1.950348
6,1430,,1.952958
6,1430,,1.953066
6,1430,,1.953197
6,1430,,1.953313
6,932,,1.953316
6,0,,1.960124
6,0,,1.968239
6,0,,1.968354
6,0,,1.968359
6,608,,1.968759
6,0,,1.977865
6,0,,1.996034
6,0,,2.013792
6,0,,2.015512
6,0,,2.015525
6,64,,2.015533
6,92,,2.015539
6,1266,,2.032671
6,0,,2.03269
6,0,,2.050371
6,0,,2.055165
6,0,,2.055192
6,608,,2.05562
6,31,,2.055626
6,0,,2.060885
6,608,,2.061392
6,0,,2.068442
6,0,,2.086621
6,0,,2.104447
6,0,,2.104465
6,31,,2.104471
6,64,,2.104479
6,92,,2.104488
6,252,,2.104494
6,0,,2.121868
6,0,,2.12188
6,31,,2.121888
6,31,,2.129626
6,0,,2.135279
6,0,,2.144915
6,0,,2.145424
6,0,,2.145482
6,0,,2.145497
6,608,,2.146039
6,0,,2.158568
6,0,,2.176424
6,31,,2.176449
6,541,,2.188412
6,487,,2.188436
6,31,,2.189804
6,39,,2.189862
6,608,,2.19916
6,0,,2.20493
6,0,,2.212253
6,39,,2.212268
6,35,,2.212272
6,0,,2.213578
6,0,,2.230546
6,0,,2.236578
6,410,,2.247323
6,1430,,2.247616
6,1430,,2.247744
6,892,,2.24775
6,0,,2.265953
6,73,,2.267965
6,0,,2.284052
6,596,,2.285921
6,1430,,2.288816
6,777,,2.288836
6,261,,2.299323
6,39,,2.299403
6,0,,2.302591
6,0,,2.302605
17,,1358,2.302619
17,,1358,2.307143
17,,1358,2.307256
17,,1358,2.307366
17,,1281,2.307482
6,0,,2.31972
6,0,,2.321704
6,0,,2.33855
6,0,,2.338569
6,92,,2.33859
6,31,,2.338599
6,520,,2.338606
6,0,,2.356466
6,39,,2.356484
6,1430,,2.362112
6,1430,,2.363356
6,1430,,2.36347
6,1430,,2.368407
6,1430,,2.368533
6,0,,2.368542
6,1430,,2.373444
6,1430,,2.373566
17,,1358,2.37425
6,1430,,2.378523
6,1430,,2.378628
6,0,,2.378718
6,31,,2.378742
6,0,,2.37951
6,0,,2.383141
6,1430,,2.383601
6,1430,,2.383611
6,927,,2.388539
17,,49,2.39261
6,0,,2.409925
6,0,,2.409943
6,517,,2.40995
17,,49,2.409957
17,,91,2.409964
17,,78,2.409972
17,,391,2.409978
17,,36,2.411357
6,0,,2.411445
17,,1358,2.412154
17,,84,2.412164
6,1460,,2.413999
6,1460,,2.41401
6,1460,,2.414241
6,587,,2.414247
17,,384,2.423592
17,,1354,2.423974
17,,1358,2.42398
17,,1358,2.42416
17,,1358,2.424175
17,,1358,2.424372
17,,1358,2.424487
17,,1358,2.424612
17,,1358,2.426126
6,0,,2.428082
6,0,,2.428139
17,,1358,2.428215
17,,1358,2.431102
17,,1358,2.431198
17,,1358,2.43461
17,,1358,2.436789
17,,1358,2.439022
17,,1358,2.441233
17,,1358,2.442834
17,,1358,2.444861
6,0,,2.44647
17,,1358,2.44699
17,,1358,2.449585
17,,1358,2.450827
17,,1358,2.453796
17,,1358,2.453813
6,0,,2.453817
17,,1358,2.457712
17,,1358,2.459939
17,,1358,2.45995
17,,1358,2.463606
6,1034,,2.463949
6,0,,2.464037
6,1430,,2.464073
6,1430,,2.464197
6,1430,,2.46431
17,,1358,2.46601
17,,1358,2.466121
6,1430,,2.468991
6,1430,,2.469119
17,,1358,2.469283
17,,1358,2.471524
6,0,,2.472845
17,,1358,2.473701
6,1430,,2.474026
6,1430,,2.47414
17,,1358,2.47594
17,,1358,2.477612
6,1430,,2.479055
6,1430,,2.479065
17,,1358,2.479808
17,,1358,2.481964
6,0,,2.482559
6,520,,2.482566
