protocol, src_addr, dst_addr, tcp_bytes,quic_bytes,real_time
6	192.168.29.162	142.250.182.174	0		11.876125000
6	192.168.29.162	142.250.182.174	0		11.876128000
6	142.250.182.174	192.168.29.162	0		11.879606000
6	192.168.29.162	142.250.182.174	0		11.881828000
6	192.168.29.162	142.250.207.237	0		11.881835000
6	192.168.29.162	142.250.182.174	74		11.881838000
6	142.250.182.174	192.168.29.162	0		11.885325000
6	192.168.29.162	142.250.182.174	0		11.885946000
6	142.250.182.174	192.168.29.162	1400		11.889439000
6	142.250.207.237	192.168.29.162	1400		12.436881000
6	192.168.29.162	142.250.182.174	0		12.538371000
6	142.250.182.174	192.168.29.162	0		12.541900000
6	192.168.29.162	142.250.182.174	0		12.857468000
6	142.250.182.174	192.168.29.162	0		12.860968000
6	192.168.29.162	142.250.182.174	0		12.866198000
6	142.250.182.174	192.168.29.162	1400		12.869737000
6	192.168.29.162	142.250.182.174	0		12.889127000
6	192.168.29.162	142.250.182.174	0		12.889757000
6	192.168.29.162	142.250.207.237	0		12.889762000
6	192.168.29.162	142.250.207.237	0		12.889766000
6	192.168.29.162	142.250.207.237	0		12.889769000
6	142.250.182.174	192.168.29.162	0		12.892646000
6	192.168.29.162	142.250.207.237	517		12.897900000
6	192.168.29.162	142.250.207.206	0		12.897910000
6	192.168.29.162	142.250.207.206	0		12.897913000
6	142.250.207.237	192.168.29.162	0		12.898125000
6	192.168.29.162	142.250.207.206	0		12.903043000
6	192.168.29.162	142.250.207.206	0		12.903051000
6	192.168.29.162	142.250.207.206	0		12.903055000
6	192.168.29.162	142.250.207.206	0		12.903058000
6	192.168.29.162	142.250.207.206	0		12.905487000
6	192.168.29.162	142.250.207.206	74		12.905500000
6	142.250.207.206	192.168.29.162	0		12.909437000
6	192.168.29.162	142.250.207.206	0		12.913574000
6	192.168.29.162	142.250.207.206	98		12.913592000
6	192.168.29.162	142.250.207.206	250		12.913605000
6	142.250.207.206	192.168.29.162	0		12.917443000
6	142.250.207.206	192.168.29.162	0		12.917489000
6	142.250.207.206	192.168.29.162	0		12.917547000
6	192.168.29.162	142.250.207.206	0		12.956524000
6	192.168.29.162	142.250.182.174	0		12.956533000
6	192.168.29.162	142.250.182.174	0		12.956549000
6	192.168.29.162	142.250.207.237	0		12.956558000
6	192.168.29.162	216.58.200.164	0		12.956569000
6	192.168.29.162	142.250.207.206	0		12.958884000
6	142.250.182.174	192.168.29.162	1400		12.960000000
6	142.250.182.174	192.168.29.162	1400		12.960013000
6	142.250.182.174	192.168.29.162	0		12.960016000
6	216.58.200.164	192.168.29.162	0		12.960074000
6	142.250.207.237	192.168.29.162	1689		12.960228000
6	142.250.207.206	192.168.29.162	0		12.960393000
6	142.250.207.206	192.168.29.162	0		12.962951000
6	142.250.207.237	192.168.29.162	1400		12.964942000
6	142.250.207.237	192.168.29.162	1400		12.964960000
6	142.250.207.237	192.168.29.162	1400		12.964962000
6	142.250.207.237	192.168.29.162	289		12.964969000
6	192.168.29.162	142.250.182.174	0		12.967671000
6	192.168.29.162	142.250.182.174	0		12.967680000
6	192.168.29.162	142.250.182.174	31		12.967684000
6	192.168.29.162	142.250.182.174	0		12.971506000
6	192.168.29.162	142.250.182.174	0		12.978581000
6	192.168.29.162	142.250.182.174	0		12.978589000
6	192.168.29.162	142.250.207.206	0		12.979703000
6	142.250.182.174	192.168.29.162	0		12.982119000
6	142.250.207.206	192.168.29.162	0		12.983796000
6	192.168.29.162	142.250.182.174	35		12.983903000
6	192.168.29.162	142.250.182.174	35		12.983907000
6	192.168.29.162	142.250.207.206	0		12.983912000
6	142.250.207.206	192.168.29.162	0		12.987819000
6	192.168.29.162	142.250.182.174	0		12.992054000
6	192.168.29.162	142.250.207.237	0		12.993157000
6	192.168.29.162	142.250.182.174	0		12.995261000
6	192.168.29.162	142.250.182.174	0		13.000711000
6	192.168.29.162	216.58.200.164	0		13.003839000
6	192.168.29.162	216.58.200.164	517		13.003847000
6	192.168.29.162	142.250.182.174	0		13.003851000
6	216.58.200.164	192.168.29.162	0		13.004048000
6	192.168.29.162	142.250.207.237	0		13.009286000
6	192.168.29.162	142.250.207.237	0		13.009294000
6	192.168.29.162	142.250.207.237	0		13.010329000
6	192.168.29.162	142.250.207.237	74		13.016466000
6	192.168.29.162	142.250.207.237	0		13.016476000
6	192.168.29.162	142.250.207.237	98		13.016480000
6	192.168.29.162	142.250.207.237	319		13.016483000
6	192.168.29.162	142.250.207.237	32		13.016487000
6	142.250.207.237	192.168.29.162	0		13.020116000
6	142.250.207.237	192.168.29.162	0		13.020135000
6	142.250.207.237	192.168.29.162	0		13.020145000
6	142.250.207.237	192.168.29.162	0		13.020148000
6	142.250.207.237	192.168.29.162	966		13.021149000
6	192.168.29.162	142.250.207.237	0		13.021270000
6	192.168.29.162	142.250.207.237	0		13.021276000
6	142.250.207.237	192.168.29.162	31		13.021759000
6	192.168.29.162	142.250.207.237	74		13.022184000
6	192.168.29.162	142.250.207.237	31		13.023281000
6	142.250.207.237	192.168.29.162	0		13.025874000
6	142.250.207.237	192.168.29.162	966		13.026184000
6	142.250.207.237	192.168.29.162	0		13.031713000
6	142.250.182.174	192.168.29.162	1400		13.064646000
6	142.250.182.174	192.168.29.162	1400		13.064662000
6	192.168.29.162	142.250.207.237	0		13.072946000
6	216.58.200.164	192.168.29.162	1400		13.086476000
6	216.58.200.164	192.168.29.162	1400		13.086495000
6	216.58.200.164	192.168.29.162	1400		13.086498000
6	216.58.200.164	192.168.29.162	251		13.086505000
6	142.250.207.237	192.168.29.162	1054		13.103653000
6	142.250.207.237	192.168.29.162	285		13.103667000
6	142.250.207.237	192.168.29.162	195		13.103675000
6	142.250.207.237	192.168.29.162	96		13.103685000
6	142.250.207.237	192.168.29.162	39		13.103811000
6	192.168.29.162	142.250.207.237	0		13.107982000
6	192.168.29.162	142.250.182.174	0		13.107990000
6	192.168.29.162	142.250.182.174	0		13.107994000
17	192.168.29.162	142.250.182.174		1258	13.108007000
17	142.250.182.174	192.168.29.162		1258	13.112529000
6	192.168.29.162	142.250.182.174	240		13.114854000
6	192.168.29.162	216.58.200.164	0		13.114862000
6	192.168.29.162	216.58.200.164	0		13.124983000
6	192.168.29.162	216.58.200.164	0		13.137123000
6	192.168.29.162	216.58.200.164	0		13.138526000
6	192.168.29.162	142.250.207.237	0		13.138533000
6	192.168.29.162	142.250.207.237	0		13.139663000
6	192.168.29.162	142.250.207.237	0		13.139670000
6	192.168.29.162	142.250.207.237	0		13.139673000
6	192.168.29.162	142.250.207.237	0		13.139677000
6	192.168.29.162	216.58.200.164	74		13.145854000
6	192.168.29.162	142.250.194.35	0		13.147828000
17	192.168.29.162	142.250.182.174		1258	13.147837000
6	216.58.200.164	192.168.29.162	0		13.149322000
6	142.250.194.35	192.168.29.162	0		13.151622000
6	192.168.29.162	142.250.207.237	39		13.167081000
6	142.250.207.237	192.168.29.162	0		13.170761000
6	192.168.29.162	142.250.194.35	0		13.172106000
6	192.168.29.162	142.250.194.35	517		13.172113000
6	142.250.194.35	192.168.29.162	0		13.172306000
17	142.250.182.174	192.168.29.162		1258	13.177963000
17	142.250.182.174	192.168.29.162		1258	13.177979000
17	142.250.182.174	192.168.29.162		1258	13.177986000
17	142.250.182.174	192.168.29.162		832	13.177989000
17	192.168.29.162	142.250.182.174		49	13.185135000
