real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
3.771,0.0,480p,397,3.753,64
15.019,0.0,480p,397,11.248000000000001,64
18.185,0.0,480p,397,3.1659999999999986,64
18.19,0.0,480p,397,0.005000000000002558,64
20.001,0.0,480p,397,1.811,64
21.131,0.0,480p,397,1.129999999999999,64
30.001,0.0,480p,397,8.870000000000001,64
40.001,0.0,480p,397,9.999999999999996,64
43.071,0.0,144p,394,3.0700000000000003,64
60.001,0.0,144p,394,16.93,64
90.001,0.0,144p,394,30.000000000000007,64
95.208,0.02,144p,394,5.186999999999998,64
95.958,0.023,144p,394,0.7469999999999999,64
96.855,0.023,144p,394,0.8970000000000056,64
97.488,0.042,144p,394,0.6139999999999901,64
98.24,0.798,144p,394,0,64
100.001,2.559,144p,394,1.4210854715202004e-14,64
119.321,21.877,144p,394,0.001999999999995339,64
120.001,21.877,144p,394,0.6800000000000068,64
138.789,21.877,144p,394,18.787999999999982,64
140.001,21.877,144p,394,1.2120000000000175,64
150.241,21.877,144p,394,10.239999999999995,64
153.192,21.877,144p,394,2.9509999999999934,64
160.001,21.877,144p,394,6.8089999999999975,64
169.395,21.877,144p,394,9.394000000000005,64
170.001,21.877,144p,394,0.6059999999999945,64
183.799,21.877,144p,394,13.798000000000002,64
190.001,21.877,144p,394,6.201999999999998,64
327.827,21.877,144p,394,137.826,128
330.001,21.877,144p,394,2.173999999999978,128
360.001,21.877,144p,394,30.0,128
365.631,21.877,144p,394,5.6299999999999955,128
370.001,21.877,144p,394,4.3700000000000045,128
371.032,21.877,144p,278,1.031000000000006,128
376.746,21.973,144p,278,5.617999999999995,128
377.503,21.989,144p,278,0.7410000000000423,128
378.406,21.989,144p,278,0.90300000000002,128
379.07,22.043,144p,278,0.6099999999999568,128
379.684,22.658,144p,278,0,128
379.82,22.795,144p,278,0,128
380.001,22.976,144p,278,0.0,128
410.001,52.977,144p,278,0,128
440.001,82.978,144p,278,0,128
455.399,98.376,144p,394,5.684341886080802e-14,128
463.511,106.487,144p,394,0.0009999999999763531,128
464.95,106.564,144p,394,1.3619999999999663,128
465.701,107.224,144p,394,0.09100000000006503,128
470.001,111.524,144p,394,0,128
472.96,114.483,144p,394,0.0,128
480.001,114.483,144p,394,7.040999999999997,192
