real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
2.601,0.0,480p,397,2.583,64
15.019,0.0,480p,397,12.418,64
17.034,0.0,480p,397,2.014999999999999,64
17.041,0.0,480p,397,0.0070000000000014495,64
20.001,0.0,480p,397,2.960000000000001,64
21.035,0.0,480p,397,1.033999999999999,64
30.001,0.0,480p,397,8.966000000000001,64
34.265,0.0,144p,394,4.263999999999999,64
34.266,0.0,144p,394,0.0009999999999976694,64
60.008,0.0,144p,394,25.742000000000004,64
77.14,0.017,144p,394,17.115000000000002,64
77.891,0.724,144p,394,0.04399999999999693,64
80.001,2.834,144p,394,0.0,64
93.227,16.051,144p,394,0.009000000000000341,64
100.001,16.051,144p,394,6.774000000000001,64
124.086,16.051,144p,394,24.084999999999994,64
130.001,16.051,144p,394,5.915000000000006,64
151.554,16.14,144p,394,21.463999999999984,64
152.315,16.161,144p,394,0.7400000000000091,64
153.237,16.161,144p,394,0.921999999999997,64
153.97,16.292,144p,394,0.6020000000000039,64
154.72,17.044,144p,394,0,64
160.001,22.324,144p,394,0.0010000000000047748,64
175.566,37.89,144p,394,0,64
180.001,37.89,144p,394,4.435000000000002,64
194.706,37.89,144p,394,14.704999999999984,64
200.0,37.89,144p,394,5.29400000000004,64
206.117,37.89,144p,394,6.116999999999962,64
209.117,37.89,144p,394,3.0,64
210.001,37.89,144p,394,0.8840000000000146,64
223.521,37.89,144p,394,13.519999999999982,64
230.001,37.89,144p,394,6.480000000000018,64
658.411,37.89,240p,395,428.40999999999997,128
660.001,37.89,240p,395,1.5900000000000318,192
690.001,37.89,240p,395,30.0,192
694.417,37.89,240p,395,4.416000000000054,192
700.001,37.89,240p,395,5.583999999999946,192
726.825,37.89,240p,395,26.82400000000007,256
730.001,37.89,240p,395,3.175999999999931,256
746.383,37.89,240p,395,16.382000000000062,256
750.0,37.89,240p,395,3.616999999999962,256
901.209,37.89,240p,395,151.20899999999995,256
910.001,37.89,240p,395,8.79200000000003,256
940.001,37.89,240p,395,30.0,256
942.017,37.965,240p,395,1.941000000000031,256
942.767,37.988,240p,395,0.7269999999999754,256
943.567,37.988,240p,395,0.7999999999999545,256
944.316,38.0,240p,395,0.73700000000008,256
945.067,38.753,240p,395,0,256
950.001,43.687,240p,395,0.0,256
980.001,73.688,240p,395,0,192
1010.001,103.689,240p,395,0,192
1040.001,133.69,240p,395,0,192
1080.001,173.692,240p,395,0,192
1110.001,203.693,240p,395,0,192
1140.001,233.695,240p,395,0,192
1160.193,253.887,240p,395,0.0,192
1170.0,253.887,240p,395,9.807000000000016,192
1230.001,286.549,240p,395,27.338999999999942,128
1260.001,316.549,240p,395,0.0,128
1273.361,329.91,240p,395,0,128
1280.001,329.91,240p,395,6.639999999999873,128
1286.399,329.981,240p,395,6.326999999999998,128
1287.15,330.665,240p,395,0.06700000000023465,128
1290.001,333.517,240p,395,0,128
1320.001,363.518,240p,395,0,128
1350.001,393.519,240p,395,0,128
1380.001,423.52,240p,395,0,128
1417.095,460.616,240p,395,0,128
1420.001,463.522,240p,395,0.0,128
1426.383,469.904,240p,395,0.0,128
1429.697,469.904,240p,395,3.313999999999851,128
1430.001,469.904,240p,395,0.3040000000000873,128
1460.001,469.904,240p,395,30.0,64
1479.308,469.98,240p,395,19.230999999999995,64
1480.001,470.001,240p,395,0.6720000000000255,64
1480.058,470.001,240p,395,0.05700000000001637,64
1481.137,470.001,240p,395,1.0789999999999509,64
1481.633,470.051,240p,395,0.44600000000014006,64
1482.383,470.803,240p,395,0,64
1490.001,478.42,240p,395,0.0009999999998626663,64
1519.27,507.688,240p,395,0.00100000000009004,64
1520.001,507.688,240p,395,0.7309999999999945,64
1578.253,537.55,240p,395,28.389999999999986,64
1580.001,537.55,240p,395,1.7480000000000473,64
1598.921,537.622,240p,395,18.847999999999956,64
1599.671,537.645,240p,395,0.7270000000000891,64
1600.001,537.645,240p,395,0.32999999999992724,64
1600.504,537.645,240p,395,0.5029999999999291,64
1601.252,537.698,240p,395,0.6950000000001637,64
1602.002,538.45,240p,395,0,64
1610.001,546.449,240p,395,2.2737367544323206e-13,64
1640.001,576.45,240p,395,0,64
1680.001,616.452,240p,395,0,128
1710.001,646.453,240p,395,0,128
1733.454,669.906,240p,395,0.0,128
1740.001,669.906,240p,395,6.5470000000000255,128
1770.001,669.906,240p,395,30.0,128
1820.001,713.792,240p,395,6.113999999999805,128
1834.492,728.284,240p,395,0,128
1840.001,728.284,240p,395,5.5090000000000146,128
1848.923,728.372,240p,395,8.833999999999833,128
1849.673,729.054,240p,395,0.068000000000211,128
1850.0,729.382,240p,395,0,128
1858.512,737.892,240p,395,0.0019999999999527063,128
1860.001,737.892,240p,395,1.4890000000000327,128
1862.81,737.974,240p,395,2.7269999999998618,128
1863.56,738.636,240p,395,0.08800000000019281,128
1870.001,745.076,240p,395,0.0009999999999763531,128
1900.001,775.078,240p,395,0,128
1930.001,805.079,240p,395,0,192
1960.001,835.08,240p,395,0,192
2000.001,875.082,240p,395,0,192
2030.001,905.083,240p,395,0,192
2030.495,905.576,240p,395,0.0009999999997489795,192
2040.001,905.576,240p,395,9.506000000000085,192
2070.001,905.576,240p,395,30.000000000000227,192
2110.001,938.245,240p,395,7.331000000000131,192
2118.111,946.355,240p,395,0,192
2120.001,946.355,240p,395,1.8900000000003274,192
2147.418,946.428,240p,395,27.34400000000005,192
2148.169,946.449,240p,395,0.7299999999995634,192
2149.111,946.449,240p,395,0.9420000000000073,192
2149.861,946.617,240p,395,0.5820000000001073,192
2150.001,946.757,240p,395,2.2737367544323206e-13,192
2150.611,947.368,240p,395,0,192
2160.001,956.757,240p,395,0.0010000000002037268,256
2190.001,986.759,240p,395,0,256
2220.001,1016.76,240p,395,0,256
2260.001,1056.762,240p,395,0,256
2300.001,1096.763,240p,395,0,256
2340.001,1136.765,240p,395,0,256
2351.652,1148.416,240p,395,0.0,256
2360.001,1148.416,240p,395,8.34900000000016,256
2390.001,1148.416,240p,395,30.0,256
2430.001,1183.387,240p,395,5.028999999999996,192
2436.521,1189.907,240p,395,0.0,192
2440.001,1189.907,240p,395,3.480000000000018,192
2490.001,1225.438,240p,395,14.468999999999824,192
2520.001,1255.439,240p,395,0,192
2550.001,1285.441,240p,395,0,192
2580.001,1315.442,240p,395,0,192
2620.001,1355.443,240p,395,0,192
2628.506,1363.948,240p,395,0,192
2630.0,1363.948,240p,395,1.4940000000001419,192
2633.983,1364.022,240p,395,3.909000000000333,192
2634.733,1364.701,240p,395,0.07099999999991269,192
2639.93,1369.897,240p,395,0.0009999999997489795,192
2640.0,1369.897,240p,395,0.07000000000016371,128
2670.001,1369.897,240p,395,30.001000000000204,128
2679.655,1369.984,240p,395,9.567000000000007,128
2680.0,1370.003,240p,395,0.32599999999979445,128
2680.405,1370.003,240p,395,0.4050000000002001,128
2681.287,1370.003,240p,395,0.8819999999996071,128
2682.179,1370.255,240p,395,0.6400000000001,128
2682.93,1371.007,240p,395,0,128
2690.0,1378.076,240p,395,0.0010000000002037268,128
2701.828,1389.903,240p,395,0.0009999999999763531,128
2710.001,1389.903,240p,395,8.17300000000023,128
2712.994,1389.973,240p,395,2.923000000000002,128
2713.744,1390.655,240p,395,0.06799999999998363,128
2720.001,1396.912,240p,395,0.0,128
2731.267,1408.178,240p,395,0,128
2740.001,1408.178,240p,395,8.734000000000378,128
2741.43,1408.263,240p,395,1.3439999999998236,128
2742.18,1408.947,240p,395,0.06600000000003092,128
2750.001,1416.768,240p,395,2.2737367544323206e-13,128
2780.001,1446.77,240p,395,0,128
2810.001,1476.771,240p,395,0,128
2840.001,1506.772,240p,395,0,128
2870.001,1536.773,240p,395,0,128
2900.001,1566.774,240p,395,0,64
2930.001,1596.776,240p,395,0,64
2948.273,1615.047,240p,395,0.0009999999999763531,64
2950.001,1615.047,240p,395,1.7280000000000655,64
3000.001,1647.875,240p,395,17.172000000000025,64
3030.001,1677.876,240p,395,0,64
3031.132,1679.007,240p,395,0,64
3040.001,1679.007,240p,395,8.869000000000142,64
3100.001,1716.466,240p,395,22.541000000000167,64
3102.475,1718.939,240p,395,0.0009999999995216058,64
3110.001,1718.939,240p,395,7.526000000000295,64
3170.001,1764.923,240p,395,14.016000000000076,128
3210.001,1804.925,240p,395,0,128
3214.963,1809.885,240p,395,0.0019999999999527063,128
3220.001,1809.885,240p,395,5.038000000000011,128
3250.001,1809.885,240p,395,30.0,128
3280.001,1809.885,240p,395,30.0,128
3287.249,1809.956,240p,395,7.17699999999968,128
3287.999,1809.979,240p,395,0.7269999999998618,128
3288.975,1809.979,240p,395,0.9760000000001128,128
3289.711,1810.163,240p,395,0.5519999999999072,128
3290.001,1810.454,240p,395,0,128
3290.461,1810.915,240p,395,0,128
3295.31,1815.762,240p,395,0.00200000000018008,128
3300.001,1815.762,240p,395,4.691000000000258,128
3300.779,1815.84,240p,395,0.6999999999998181,128
3301.529,1816.512,240p,395,0.07799999999997453,128
3310.001,1824.984,240p,395,2.2737367544323206e-13,128
3314.929,1829.912,240p,395,0,128
3319.845,1829.983,240p,395,4.8449999999998,128
3320.001,1830.063,240p,395,0.0760000000002492,128
3320.595,1830.657,240p,395,0,128
3329.825,1839.886,240p,395,0.0009999999999763531,128
3330.001,1839.886,240p,395,0.17600000000038563,128
3348.319,1839.97,240p,395,18.233999999999696,128
3349.069,1839.991,240p,395,0.7290000000000418,128
3350.001,1839.991,240p,395,0.9320000000002437,128
3350.074,1839.991,240p,395,0.0729999999998654,128
3350.824,1840.222,240p,395,0.5190000000000055,128
3351.574,1840.973,240p,395,0,128
3360.001,1849.4,240p,395,0.0,192
3360.508,1849.906,240p,395,0.0009999999997489795,192
3360.855,1849.977,240p,395,0.2760000000000673,192
3361.605,1850.657,240p,395,0.07000000000016371,192
3370.001,1859.053,240p,395,0.0,192
3380.338,1869.389,240p,395,0.0010000000002037268,192
3390.001,1869.389,240p,395,9.663000000000011,192
3409.216,1869.471,240p,395,19.132999999999583,192
3409.966,1869.492,240p,395,0.7290000000000418,192
3410.001,1869.492,240p,395,0.03500000000030923,192
3411.037,1869.492,240p,395,1.0359999999996035,192
3411.541,1869.543,240p,395,0.4530000000004293,192
3412.292,1870.294,240p,395,0,192
3420.001,1878.003,240p,395,4.547473508864641e-13,192
3450.001,1908.005,240p,395,0,192
3466.936,1924.939,240p,395,0.0009999999999763531,192
3470.0,1924.939,240p,395,3.063999999999851,192
3500.0,1924.939,240p,395,30.0,192
3532.018,1939.124,240p,395,17.833000000000084,192
3538.866,1945.971,240p,395,0.0009999999999763531,192
3540.001,1945.971,240p,395,1.1350000000002183,192
3552.058,1945.971,240p,395,12.056999999999789,192
3552.059,1945.971,240p,395,0.0010000000002037268,192
3560.001,1945.971,240p,395,7.942000000000007,192
3564.136,1945.971,240p,242,4.1349999999997635,192
3600.001,1945.971,240p,242,35.86500000000024,256
3630.845,1969.896,240p,242,6.918999999999642,256
3631.079,1969.981,240p,242,0.14900000000034197,256
3631.829,1970.642,240p,242,0.08899999999994179,256
3640.001,1978.814,240p,242,0.0,256
3670.001,2008.815,240p,242,0,256
3700.001,2038.816,240p,242,0,256
3740.001,2078.818,240p,242,0,256
3770.001,2108.819,240p,242,0,256
3800.001,2138.82,240p,242,0,256
3828.3,2167.119,240p,242,0.0,256
3830.001,2167.119,240p,242,1.7010000000000218,256
3860.001,2167.119,240p,242,30.0,192
3906.713,2189.887,240p,242,23.94399999999996,192
3909.358,2189.975,240p,242,2.5570000000002437,192
3910.001,2190.548,240p,242,0.07000000000016371,192
3910.109,2190.656,240p,242,0,192
3920.0,2200.548,240p,242,0,192
3922.801,2203.347,240p,242,0.001999999999497959,192
3930.001,2203.347,240p,242,7.200000000000273,192
3962.376,2219.906,240p,242,15.816000000000258,192
3963.301,2219.987,240p,242,0.8439999999995962,192
3964.052,2220.665,240p,242,0.07300000000032014,192
3970.001,2226.615,240p,242,0,192
4000.001,2256.616,240p,242,0,192
4030.001,2286.617,240p,242,0,192
4060.001,2316.619,240p,242,0,192
4090.001,2346.62,240p,242,0,128
4120.001,2376.621,240p,242,0,128
4141.826,2398.445,240p,242,0.0009999999997489795,128
4150.001,2398.445,240p,242,8.175000000000182,128
4180.001,2398.445,240p,242,30.0,128
4230.001,2432.019,240p,242,16.426000000000386,128
4260.001,2462.02,240p,242,0,128
4290.001,2492.021,240p,242,0,128
4294.75,2496.769,240p,242,0.0010000000002037268,128
4300.001,2496.769,240p,242,5.251000000000204,128
4306.946,2496.851,240p,242,6.862999999999374,128
4307.696,2497.534,240p,242,0.06700000000000728,128
4310.001,2499.838,240p,242,0.0010000000002037268,128
4330.001,2519.839,240p,242,0,64
4360.001,2549.84,240p,242,0,64
4400.0,2589.842,240p,242,0,64
4434.798,2624.64,240p,242,0,64
