real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
12.45,0.0,480p,397,12.45,64
15.024,0.0,480p,397,2.574,64
20.001,0.0,480p,397,4.977000000000002,64
21.034,0.0,480p,397,1.0329999999999977,64
26.864,0.0,480p,397,5.830000000000002,64
26.869,0.0,480p,397,0.004999999999999005,64
30.001,0.0,480p,397,3.1320000000000014,64
40.001,0.0,480p,397,9.999999999999996,64
45.918,0.0,144p,394,5.917000000000002,64
58.457,0.007,144p,394,12.532000000000004,64
59.207,0.689,144p,394,0.06799999999999784,64
60.001,1.484,144p,394,0,64
90.001,31.485,144p,394,0,64
94.076,35.55,144p,394,0.009999999999990905,64
96.653,35.638,144p,394,2.4890000000000114,64
97.403,36.305,144p,394,0.08299999999999841,64
100.001,38.903,144p,394,0.0,64
130.001,68.904,144p,394,0,64
160.001,98.906,144p,394,0,64
160.334,99.238,144p,394,0.0010000000000047748,64
164.169,99.317,144p,394,3.7560000000000144,64
164.919,99.98,144p,394,0.08699999999998909,64
170.001,105.062,144p,394,0.0,64
172.129,107.189,144p,394,0.000999999999990564,64
180.001,107.189,144p,394,7.872000000000014,64
194.885,107.189,144p,394,14.883999999999986,64
200.001,107.189,144p,394,5.116000000000014,64
203.084,107.189,144p,394,3.0829999999999984,64
210.001,107.189,144p,394,6.917000000000002,64
212.896,107.189,144p,394,2.894999999999982,64
220.001,107.189,144p,394,7.105000000000018,64
230.901,107.189,144p,394,10.900000000000006,64
230.902,107.189,144p,394,0.0009999999999763531,64
240.001,107.189,144p,394,9.099000000000018,128
268.708,107.189,144p,394,28.707000000000022,128
270.001,107.189,144p,394,1.2929999999999495,128
288.512,107.189,144p,394,18.511000000000024,128
290.001,107.189,144p,394,1.488999999999976,128
315.517,107.189,144p,394,25.51600000000002,128
320.001,107.189,144p,394,4.4839999999999804,128
329.164,107.189,144p,278,9.163000000000011,128
343.169,107.189,144p,278,14.004999999999995,128
350.001,107.189,144p,278,6.831999999999994,128
357.573,107.189,144p,278,7.572000000000003,128
360.001,107.189,144p,278,2.4279999999999973,128
375.577,107.189,144p,278,15.57600000000005,128
380.001,107.189,144p,278,4.423999999999978,128
393.581,107.189,144p,278,13.580000000000041,128
400.001,107.189,144p,278,6.419999999999959,128
411.035,107.279,144p,278,10.944000000000017,128
411.785,107.302,144p,278,0.7269999999999754,128
412.63,107.302,144p,278,0.8449999999999704,128
413.379,107.371,144p,278,0.6800000000000637,128
414.13,108.123,144p,278,0,128
420.001,113.994,144p,278,0,128
423.489,117.481,144p,278,0.0010000000000331966,128
430.001,117.481,144p,278,6.5120000000000005,128
436.226,117.481,144p,278,6.225000000000023,128
440.001,117.481,144p,278,3.7749999999999773,128
454.23,117.481,144p,394,14.229000000000042,128
454.231,117.481,144p,394,0.0009999999999763531,128
750.001,117.481,144p,394,295.77,192
765.914,117.481,144p,394,15.913000000000011,256
770.001,117.481,144p,394,4.086999999999989,256
800.001,117.481,144p,394,30.0,256
806.567,117.567,144p,394,6.480000000000018,256
807.317,117.588,144p,394,0.7290000000000418,256
808.739,117.588,144p,394,1.4220000000000255,256
808.988,117.735,144p,394,0.10199999999997544,256
809.739,118.486,144p,394,0.0,256
810.001,118.749,144p,394,0,256
831.155,139.903,144p,394,0.0,256
839.978,139.987,144p,394,8.739000000000033,256
840.001,139.987,144p,394,0.023000000000024556,256
840.728,140.668,144p,394,0.045999999999935426,256
849.569,149.507,144p,394,0.0019999999999527063,256
850.001,149.507,144p,394,0.43200000000001637,256
868.811,149.58,144p,394,18.73700000000008,256
869.562,149.602,144p,394,0.7290000000000418,256
870.001,149.602,144p,394,0.43899999999996453,256
870.569,149.602,144p,394,0.5679999999999836,256
871.318,149.834,144p,394,0.5169999999999391,256
872.068,150.586,144p,394,0,256
880.001,158.519,144p,394,0.0,256
910.001,188.52,144p,394,0,256
940.001,218.521,144p,394,0,256
970.001,248.522,144p,394,0,192
976.569,255.091,240p,395,0,192
1000.81,279.332,240p,395,0.0,192
1001.903,279.409,240p,395,1.0160000000000764,192
