real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.02,0.0,480p,397,0.02,64
4.501,0.0,480p,397,4.481000000000001,64
10.001,0.0,480p,397,5.499999999999999,64
340.001,29.891,144p,394,300.109,128
370.001,29.891,144p,394,30.0,128
376.877,29.891,144p,394,6.876000000000033,128
380.001,29.891,144p,394,3.123999999999967,128
410.001,29.891,144p,394,30.0,128
427.285,29.891,144p,394,17.28400000000005,128
430.001,29.891,144p,394,2.7159999999999513,128
459.692,29.891,144p,394,29.69100000000003,128
459.702,29.98,144p,394,0,128
460.001,30.002,144p,394,0.2769999999999868,128
874.436,35.681,240p,395,408.75600000000003,192
880.001,35.681,240p,395,5.564999999999941,256
910.001,35.681,240p,395,30.0,256
923.043,35.681,240p,242,13.04200000000003,256
923.044,35.681,240p,242,0.0009999999999763531,256
937.448,35.681,240p,242,14.403999999999996,256
940.001,35.681,240p,242,2.5529999999999973,256
961.076,35.681,240p,242,21.075000000000045,192
970.001,35.681,240p,242,8.924999999999955,192
975.479,35.681,240p,242,5.4780000000000655,192
980.001,35.681,240p,242,4.5219999999999345,192
993.483,35.681,240p,242,13.481999999999971,192
1000.001,35.681,240p,242,6.518000000000029,192
1147.043,45.364,240p,242,137.35899999999992,192
1150.001,45.364,240p,242,2.9580000000000837,192
1176.742,45.443,240p,242,26.662000000000035,192
1177.492,45.466,240p,242,0.7270000000000891,192
1178.534,45.466,240p,242,1.0420000000001437,192
1179.037,45.482,240p,242,0.48699999999985266,192
1179.787,46.235,240p,242,0,192
1180.001,46.448,240p,242,0.0009999999997489795,192
1187.287,53.733,240p,242,0.0010000000002037268,192
1190.001,53.733,240p,242,2.713999999999942,192
1200.175,53.81,240p,242,10.09699999999998,128
1200.925,54.491,240p,242,0.06899999999995998,128
1206.328,59.893,240p,242,0.0009999999999763531,128
1210.001,59.893,240p,242,3.673000000000002,128
1233.22,59.981,240p,242,23.131000000000085,128
1233.971,60.003,240p,242,0.7290000000000418,128
1235.284,60.003,240p,242,1.3130000000001019,128
1235.578,60.081,240p,242,0.2159999999998945,128
1236.329,60.834,240p,242,0,128
1240.001,64.505,240p,242,0.0010000000002037268,128
1255.399,79.903,240p,242,0,128
1260.001,79.903,240p,242,4.602000000000089,128
1267.381,79.903,240p,242,7.380000000000109,128
1270.001,79.903,240p,242,2.619999999999891,128
1281.784,79.903,240p,242,11.78300000000013,128
1290.001,79.903,240p,242,8.21699999999987,128
1309.419,79.986,240p,242,19.335000000000036,128
1310.001,80.007,240p,242,0.5609999999999218,128
1310.169,80.007,240p,242,0.16800000000012005,128
1311.385,80.007,240p,242,1.2159999999998945,128
1311.899,80.21,240p,242,0.3109999999999218,128
1312.649,80.962,240p,242,0,128
1320.001,88.313,240p,242,0.0009999999999763531,128
1321.589,89.9,240p,242,0.0009999999999763531,128
1330.001,89.9,240p,242,8.412000000000035,128
1331.971,89.9,240p,242,1.9700000000000273,128
1340.001,89.9,240p,242,8.029999999999973,128
1353.583,89.9,240p,242,13.582000000000107,128
1360.001,89.9,240p,242,6.417999999999893,128
1371.586,89.9,240p,242,11.585000000000036,128
1380.001,89.9,240p,242,8.414999999999964,128
1599.896,94.298,240p,242,215.49700000000007,64
1600.001,94.335,240p,242,0.06799999999998363,64
1600.646,94.98,240p,242,0.0,64
1610.001,104.334,240p,242,0.0009999999999763531,64
1612.924,107.256,240p,242,0.0009999999999763531,64
1620.001,107.256,240p,242,7.076999999999998,64
1622.939,107.348,240p,242,2.846000000000231,64
1623.689,108.03,240p,242,0.06799999999998363,64
1630.001,114.341,240p,242,0.0009999999999763531,64
1635.338,119.677,240p,242,0.0009999999999763531,64
1640.001,119.677,240p,242,4.663000000000011,64
1642.484,119.758,240p,242,2.4019999999998163,64
1643.234,120.435,240p,242,0.07300000000009277,64
1650.001,127.202,240p,242,0.0,64
1662.714,139.914,240p,242,0.0009999999999763531,64
1670.001,139.914,240p,242,7.287000000000035,64
1890.001,149.507,240p,242,210.40699999999993,128
1897.739,149.578,240p,242,7.667000000000144,128
1898.49,149.602,240p,242,0.7269999999998618,128
1899.535,149.602,240p,242,1.0450000000000728,128
1900.001,149.602,240p,242,0.4659999999998945,128
1900.039,149.624,240p,242,0.016000000000076398,128
1900.79,150.377,240p,242,0,128
1910.001,159.587,240p,242,0.0009999999999763531,128
1916.778,166.364,240p,242,0.0,128
1920.001,166.364,240p,242,3.2229999999999563,192
1950.001,166.364,240p,242,30.0,192
1990.001,203.595,240p,242,2.7690000000000055,192
1994.94,208.534,240p,242,0.0,192
2000.001,208.534,240p,242,5.061000000000149,192
2189.335,228.564,240p,242,169.30399999999986,256
2190.001,228.564,240p,242,0.6660000000001673,256
2194.727,228.564,240p,242,4.725999999999658,256
2200.001,228.564,240p,242,5.274000000000342,256
2209.13,228.564,240p,242,9.128999999999905,256
2210.001,228.564,240p,242,0.8710000000000946,256
2232.535,228.564,240p,242,22.53399999999965,256
2240.001,228.564,240p,242,7.466000000000349,256
2242.55,228.564,360p,396,2.548999999999978,256
2277.841,228.634,360p,396,35.220999999999776,256
2278.592,228.657,360p,396,0.7280000000000655,256
2279.584,228.657,360p,396,0.9919999999997344,256
2280.001,228.657,360p,396,0.4170000000003711,256
