real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
4.426,0.0,480p,397,4.408,64
10.001,0.0,480p,397,5.574999999999999,64
15.02,0.0,480p,397,5.019,64
18.841,0.0,480p,397,3.8210000000000015,64
18.846,0.0,480p,397,0.004999999999999005,64
20.001,0.0,480p,397,1.1550000000000011,64
21.031,0.0,480p,397,1.0299999999999976,64
30.001,0.0,480p,397,8.970000000000002,64
40.001,0.0,480p,397,9.999999999999996,64
44.799,0.0,144p,394,4.798000000000002,64
60.008,0.0,144p,394,15.209000000000003,64
69.81,0.029,144p,394,9.773000000000003,64
70.001,0.223,144p,394,0,64
70.561,0.783,144p,394,0.0,64
79.715,9.937,144p,394,0.0,64
80.001,10.223,144p,394,0.0,64
81.274,11.494,144p,394,0.001999999999995339,64
90.001,11.494,144p,394,8.727000000000004,64
96.187,11.575,144p,394,6.10499999999999,64
96.944,12.264,144p,394,0.06800000000001205,64
100.001,15.321,144p,394,0.0,64
104.591,19.91,144p,394,0.000999999999990564,64
110.001,19.91,144p,394,5.410000000000011,64
119.464,19.982,144p,394,9.390999999999991,64
120.001,20.452,144p,394,0.06700000000000728,64
120.214,20.664,144p,394,0.000999999999990564,64
129.448,29.898,144p,394,1.4210854715202004e-14,64
130.001,29.898,144p,394,0.5529999999999973,64
137.194,29.898,144p,394,7.192999999999984,64
140.001,29.898,144p,394,2.8070000000000164,64
159.648,29.98,144p,394,19.564999999999998,64
160.001,30.002,144p,394,0.33099999999998886,64
160.398,30.002,144p,394,0.39699999999999136,64
170.001,38.08,144p,394,1.5250000000000057,64
171.816,39.894,144p,394,0.0010000000000047748,64
180.001,39.894,144p,394,8.185000000000002,64
374.637,39.894,144p,394,194.636,128
380.001,39.894,144p,394,5.363999999999976,128
408.842,39.894,144p,394,28.841000000000008,128
408.862,39.986,144p,394,0,128
409.612,40.01,144p,394,0.7259999999999991,128
410.001,40.01,144p,394,0.38899999999995316,128
410.569,40.01,144p,394,0.5680000000000405,128
411.315,40.186,144p,394,0.5699999999999932,128
412.066,40.938,144p,394,0,128
414.157,43.029,144p,394,0.0,128
420.001,43.029,144p,394,5.843999999999994,128
432.812,43.029,144p,394,12.811000000000035,128
440.001,43.029,144p,394,7.1889999999999645,128
998.577,43.1,144p,394,558.505,192
999.328,43.122,144p,394,0.7290000000000418,256
1000.001,43.122,144p,394,0.6730000000000018,192
1000.327,43.122,144p,394,0.32600000000002183,192
1000.908,43.174,144p,394,0.5289999999999964,192
1001.658,43.927,144p,394,0,192
1010.001,52.269,144p,394,0.0009999999999763531,192
1040.001,82.27,144p,394,0,192
1070.001,112.272,144p,394,0,192
1100.001,142.273,144p,394,0,192
1130.001,172.274,144p,394,0,192
1138.271,180.545,144p,394,0,192
1138.944,181.215,144p,394,0.0029999999999290594,192
1140.001,181.215,144p,394,1.0570000000000164,192
1152.676,181.215,144p,394,12.674999999999955,192
1160.001,181.215,144p,394,7.3250000000000455,192
1188.24,200.87,144p,394,8.58400000000006,192
1190.001,200.87,144p,394,1.7609999999999673,192
1197.857,200.948,144p,394,7.77800000000002,192
1198.607,201.625,144p,394,0.07299999999997908,192
1200.001,203.019,144p,394,0.0,128
1203.991,207.009,144p,394,0.0,128
1209.027,207.097,144p,394,4.948000000000093,128
1209.777,207.777,144p,394,0.06999999999993634,128
1210.001,208.001,144p,394,0.0,128
1231.9,229.9,144p,394,1.1368683772161603e-13,128
1238.669,229.979,144p,394,6.689999999999941,128
1239.42,230.651,144p,394,0.07899999999995089,128
1240.001,231.232,144p,394,0.0,128
1245.298,236.528,144p,394,0.0009999999999763531,128
1248.334,236.598,144p,394,2.966000000000122,128
1249.085,237.275,144p,394,0.07399999999995543,128
1250.003,238.193,144p,394,0,128
1290.001,278.193,144p,394,0,128
1320.001,308.194,144p,394,0,128
1350.001,338.195,144p,394,0,128
1380.001,368.196,144p,394,0,128
1408.522,396.718,144p,394,0,128
1410.001,398.198,144p,394,0,128
1415.498,403.694,144p,394,0.00100000000009004,128
1420.001,403.694,144p,394,4.502999999999929,128
1422.924,403.694,144p,394,2.923000000000002,128
1430.001,403.694,144p,394,7.076999999999998,128
1435.527,403.694,144p,394,5.526000000000067,128
1440.001,403.694,144p,394,4.473999999999933,64
1470.001,403.694,144p,394,30.0,64
1494.894,420.663,144p,394,7.923999999999978,64
1500.001,420.663,144p,394,5.106999999999971,64
1504.553,420.74,144p,394,4.475000000000136,64
1505.303,421.421,144p,394,0.06899999999995998,64
1510.001,426.119,144p,394,0.0,64
1512.263,428.379,144p,394,0.0019999999999527063,64
1516.633,428.466,144p,394,4.282999999999902,64
1517.383,429.131,144p,394,0.08500000000003638,64
1520.001,431.749,144p,394,0.0,64
1550.001,461.75,144p,394,0,64
1580.001,491.751,144p,394,0,64
1610.001,521.752,144p,394,0,64
1640.001,551.754,144p,394,0,64
1665.902,577.655,144p,394,2.2737367544323206e-13,64
1670.001,577.655,144p,394,4.098999999999933,64
1672.27,577.747,144p,394,2.1770000000001346,64
1673.02,578.412,144p,394,0.084999999999809,64
1680.001,585.393,144p,394,0.0,128
1681.52,586.912,144p,394,0.0,128
1688.202,586.989,144p,394,6.605000000000018,128
1688.952,587.657,144p,394,0.08200000000010732,128
1690.001,588.706,144p,394,0.0,128
1703.633,602.338,144p,394,0.0,128
1710.001,602.338,144p,394,6.367999999999938,128
1725.996,602.338,144p,394,15.995000000000118,128
1730.001,602.338,144p,394,4.004999999999882,128
1744.0,602.338,144p,394,13.999000000000024,128
1750.001,602.338,144p,394,6.000999999999976,128
1758.409,602.338,144p,394,8.40800000000013,128
1760.001,602.338,144p,394,1.5919999999998709,128
1790.001,602.338,144p,394,30.0,128
1802.605,602.338,144p,394,12.604000000000042,128
1809.609,602.409,144p,394,6.932999999999765,128
1810.001,602.432,144p,394,0.3690000000001419,128
1810.359,602.432,144p,394,0.35799999999994725,128
1811.619,602.432,144p,394,1.259999999999991,128
1812.122,602.669,144p,394,0.2660000000000764,128
1812.872,603.42,144p,394,0,128
1820.001,610.549,144p,394,0,128
1850.001,640.55,144p,394,0,128
1880.001,670.551,144p,394,0,128
1910.001,700.553,144p,394,0,128
1940.001,730.554,144p,394,0,192
1949.36,739.913,144p,394,0,192
1950.001,739.913,144p,394,0.6410000000000764,192
2000.001,772.371,144p,394,17.542000000000144,192
2002.634,775.004,144p,394,0.0,192
2010.002,775.004,144p,394,7.367999999999938,192
2022.899,775.004,144p,394,12.896999999999935,192
2030.001,775.004,144p,394,7.101999999999862,192
2040.91,775.004,144p,394,10.909000000000106,192
2050.001,775.004,144p,394,9.09100000000035,192
2058.918,775.004,144p,394,8.916999999999916,192
2058.919,775.004,144p,394,0.0009999999997489795,192
2060.001,775.004,144p,394,1.0820000000003347,192
2071.522,775.004,144p,278,11.52099999999973,192
2071.524,775.004,144p,278,0.0019999999999527063,192
2085.931,775.004,144p,278,14.407000000000153,192
2090.001,775.004,144p,278,4.070000000000164,192
2103.935,775.004,144p,278,13.933999999999742,192
2110.001,775.004,144p,278,6.066000000000258,192
2127.206,775.085,144p,278,17.123999999999796,192
2127.957,775.107,144p,278,0.7289999999998145,192
2128.884,775.107,144p,278,0.9270000000001346,192
2129.634,775.259,144p,278,0.5979999999999563,192
2130.001,775.627,144p,278,0,192
2130.384,776.011,144p,278,0,192
2140.001,785.627,144p,278,0.0010000000002037268,192
2170.001,815.628,144p,278,0,256
2200.001,845.63,144p,278,0,256
2230.001,875.631,144p,278,0,256
2260.001,905.632,144p,278,0,256
2290.001,935.633,144p,278,0,256
2291.325,936.951,144p,394,0.005999999999630745,256
2298.516,944.148,144p,394,0,256
2300.001,944.148,144p,394,1.4850000000001273,256
2330.001,944.148,144p,394,30.0,256
2344.718,944.148,144p,394,14.716999999999643,256
2350.001,944.148,144p,394,5.2830000000003565,256
2371.71,953.331,144p,394,12.52599999999984,256
2373.525,953.331,144p,394,1.8150000000000546,256
2380.001,953.331,144p,394,6.476000000000113,256
2387.928,953.331,144p,394,7.92699999999968,256
2390.001,953.331,144p,394,2.07300000000032,256
2397.822,953.414,144p,394,7.738000000000056,256
2398.573,953.438,144p,394,0.7269999999996344,256
2399.469,953.438,144p,394,0.8960000000001855,256
2400.001,953.438,144p,394,0.5320000000001528,192
2400.21,953.546,144p,394,0.1009999999998854,192
2400.96,954.299,144p,394,0,192
2410.001,963.339,144p,394,0.0010000000002037268,192
2419.541,972.878,144p,394,0.0009999999997489795,192
2420.001,972.878,144p,394,0.4600000000000364,192
2470.001,1004.846,144p,394,18.032000000000153,192
2500.001,1034.848,144p,394,0,192
2530.001,1064.849,144p,394,0,192
2545.953,1080.8,144p,394,0.0009999999997489795,192
2550.001,1080.8,144p,394,4.048000000000229,192
2596.093,1107.967,144p,394,18.9249999999995,192
2600.001,1107.967,144p,394,3.9080000000003565,192
2618.925,1107.967,144p,394,18.923999999999978,192
2620.001,1107.967,144p,394,1.0760000000000218,192
2631.528,1107.967,144p,394,11.526999999999589,192
2640.001,1107.967,144p,394,8.473000000000411,128
2649.531,1107.967,144p,394,9.529999999999745,128
2650.001,1107.967,144p,394,0.47000000000025466,128
2680.001,1107.967,144p,394,30.0,128
2687.338,1107.967,144p,394,7.336999999999989,128
2690.001,1107.967,144p,394,2.663000000000011,128
2694.176,1107.967,144p,394,4.174999999999727,128
2700.001,1107.967,144p,394,5.825000000000273,128
2736.008,1119.914,144p,394,24.059999999999718,128
2740.001,1119.914,144p,394,3.993000000000393,128
2740.183,1119.984,144p,394,0.11199999999985266,128
2740.934,1120.662,144p,394,0.07300000000009277,128
2750.001,1129.729,144p,394,0.0,128
2760.179,1139.908,144p,394,0,128
2766.447,1139.989,144p,394,6.186999999999898,128
2767.197,1140.669,144p,394,0.06999999999993634,128
2770.001,1143.473,144p,394,2.2737367544323206e-13,128
2800.001,1173.474,144p,394,0,128
2830.001,1203.475,144p,394,0,128
2860.001,1233.476,144p,394,0,128
2890.001,1263.478,144p,394,0,64
2958.54,1284.881,144p,394,47.13599999999974,64
2960.001,1284.881,144p,394,1.46100000000024,64
2999.451,1297.598,144p,394,26.732999999999947,64
3000.001,1297.598,144p,394,0.5500000000001819,64
3007.241,1297.675,144p,394,7.1629999999997835,64
3007.991,1298.338,144p,394,0.08699999999998909,64
