real_time,qoe,bitrate,avg_bitrate,avg_bitrate_variation,avg_stall
0.01,1252.7227,1547320,1547320.0,292471.6666666667,0.4943333333333334
0.67,1326.2741999999998,1547320,1547320.0,219353.75,0.39349999999999996
1.441,1370.48766,1547320,1547320.0,175483.0,0.3137999999999999
5.17,1399.9633000000001,1547320,1547320.0,146235.83333333334,0.2606666666666667
8.426,1295.6692571428573,1547320,1547320.0,250690.0,0.22342857142857142
12.379,1046.9353807011876,669905,1267134.0807011875,219353.75,0.19649999999999987
12.379,1069.6479807011874,669905,1267134.0807011875,194981.11111111112,0.5825555555555556
12.379,1089.3961607011875,669905,1267134.0807011875,175483.00000000003,0.5244000000000002
12.469,1100.9928406848985,669905,1262823.3406848987,159530.0,0.5349999999999999
13.128,1084.6827628580133,669905,1233059.9961913466,146235.83333333334,0.498
14.01,993.1494937791687,669905,1197606.5553176303,202480.38461538462,0.4596923076923078
15.606,1043.518189474744,1547320,1233371.17518903,188017.5,0.42685714285714293
19.309,1116.3825730837086,1547320,1293578.9797503753,175483.0,0.39846666666666647
19.309,1126.1942235003753,1547320,1293578.9797503753,164515.3125,0.6673125
19.309,1135.8873562209635,1547320,1293578.9797503753,154837.94117647057,0.6636470588235294
19.309,1067.0651408614865,1547320,1293578.9797503753,221574.33333333334,1.148722222222222
19.409,1072.3644984391399,191227,1287899.387912824,209912.52631578947,1.3075263157894739
20.11,1044.9023803356538,191227,1249671.275335654,199416.90000000002,1.24465
20.325,1043.4571493516078,191227,1238474.9398277982,189920.85714285713,1.1853333333333333
45.774,470.08190238900994,191227,656235.8342071918,181288.0909090909,1.131590909090909
55.091,399.5333594312336,191227,577593.4550834075,173406.0,1.0823478260869566
59.888,376.00440450062337,191227,546645.6878339567,166180.75,1.0373333333333337
59.888,381.93548383395665,191227,546645.6878339567,159533.52,1.20388
59.888,387.2967070647259,191227,546645.6878339567,153397.61538461538,1.3840384615384618
59.888,393.1982026487715,191227,546645.6878339567,147716.22222222222,1.332851851851852
59.888,398.0471378339567,191227,546645.6878339567,142440.64285714284,1.4320714285714289
59.888,400.93730162706015,191227,546645.6878339567,137528.89655172412,1.9022068965517238
59.888,405.0871845006234,191227,546645.6878339567,132944.6,2.0032333333333336
59.888,409.2524394468599,191227,546645.6878339567,128656.06451612903,2.0319032258064516
59.888,412.5908409589567,191227,546645.6878339567,124635.56249999999,2.1905312500000003
59.888,416.17176965213844,191227,546645.6878339567,120858.72727272726,2.236090909090909
59.888,419.2117143045449,191227,546645.6878339567,117304.0588235294,2.355794117647059
59.888,421.62411354824246,191227,546645.6878339567,113952.51428571428,2.5742000000000003
59.888,423.8192378339567,191227,546645.6878339567,110787.16666666666,2.7998333333333334
59.888,426.0575959420648,191227,546645.6878339567,107792.9189189189,2.975621621621622
59.888,428.45029046553566,191227,546645.6878339567,104956.26315789472,3.078868421052632
59.888,428.4715493724182,191227,546645.6878339567,104932.5641025641,3.0794358974358977
59.888,430.30672033395666,87195,546645.6878339567,102309.24999999999,3.2627250000000005
59.888,429.74536832176153,87195,546645.6878339567,99813.90243902439,3.973585365853659
59.888,431.7936140244328,87195,546645.6878339567,97437.38095238093,4.0499285714285715
59.888,433.3817924851195,87195,546645.6878339567,95171.39534883719,4.207558139534884
59.888,435.05961737941124,87195,546645.6878339567,93008.40909090909,4.320386363636365
59.888,435.83536116729,87195,546645.6878339567,90941.55555555555,4.620644444444445
59.888,438.2439073991741,87195,546645.6878339567,88964.5652173913,4.520282608695653
59.888,439.98129634459497,87195,546645.6878339567,87442.65957446808,4.470170212765956
59.888,411.81068575062335,104630,546645.6878339567,115676.97916666667,4.455354166666667
59.984,416.17094686290494,1547320,548247.1938016805,113316.22448979592,4.362795918367348
60.683,430.3161963564425,1547320,559755.3903564425,111049.9,4.27658
60.849,407.2604048718477,1547320,562449.5303620438,137160.4901960784,4.192705882352942
91.955,255.37629597231924,104630,407581.01520308846,134522.78846153844,4.112076923076923
91.955,257.90708501440923,104630,407581.01520308846,131984.62264150943,4.113792452830189
91.955,260.0498300179032,104630,407581.01520308846,129540.46296296295,4.183888888888888
91.955,262.5679552030885,104630,407581.01520308846,127185.1818181818,4.146018181818182
91.955,263.24535627451706,104630,407581.01520308846,124914.01785714284,4.516660714285715
91.955,265.08709765922885,104630,407581.01520308846,123028.42105263159,4.526859649122807
91.955,265.91982382377813,87195,407581.01520308846,120907.24137931036,4.8265
91.955,268.3208609658003,87195,407581.01520308846,118857.96610169492,4.744694915254238
91.955,267.93236186975514,87195,407581.01520308846,116877.00000000001,5.295733333333334
91.955,270.2014529080065,87195,407581.01520308846,114960.98360655738,5.213622950819672
91.955,270.8140458482497,87195,407581.01520308846,113106.7741935484,5.502370967741936
91.955,272.51515806023133,87195,407581.01520308846,111311.42857142858,5.524285714285715
91.955,272.6099370780885,87195,407581.01520308846,109572.18750000001,5.9067187500000005
91.955,273.31544289539613,87195,407581.01520308846,107886.46153846155,6.134676923076923
91.955,274.74535914248236,87195,407581.01520308846,106251.81818181819,6.182287878787879
91.955,274.16088087473025,87195,407581.01520308846,104665.97014925373,6.687014925373134
91.955,272.695937261912,87195,407581.01520308846,104656.64705882352,7.029867647058824
91.955,273.98186302917543,191227,407581.01520308846,103139.88405797101,7.083550724637682
91.955,275.5579709173742,191227,407581.01520308846,101666.45714285714,7.05967142857143
92.047,277.1029730685809,191227,407364.7716601302,100234.5352112676,6.983084507042254
92.744,277.28465687292146,191227,405740.4290951437,98842.3888888889,6.886833333333334
