real_time (s),video_playback_time (s),video_quality,bitrate (kbps),stall_in_this_segment (s),bandwidth
0.018,0.0,480p,397,0.018,64
3.764,0.0,480p,397,3.746,64
15.019,0.0,480p,397,11.255,64
18.181,0.0,480p,397,3.162000000000001,64
18.187,0.0,480p,397,0.006000000000000227,64
20.001,0.0,480p,397,1.814,64
21.027,0.0,480p,397,1.0259999999999998,64
30.001,0.0,480p,397,8.974,64
34.842,0.0,144p,394,4.8409999999999975,64
34.843,0.0,144p,394,0.0010000000000047748,64
315.994,39.383,144p,394,241.76800000000003,128
320.001,39.383,144p,394,4.006999999999948,128
350.001,39.383,144p,394,30.0,128
373.602,39.383,144p,394,23.601,128
380.001,39.383,144p,394,6.399000000000001,128
385.179,39.465,144p,394,5.095999999999947,128
385.929,39.487,144p,394,0.7280000000000086,128
386.811,39.487,144p,394,0.882000000000005,128
387.474,39.507,144p,394,0.6430000000000291,128
388.224,40.259,144p,394,0,128
390.001,42.035,144p,394,0.0010000000000331966,128
420.001,72.036,144p,394,0,128
450.001,102.038,144p,394,0,128
480.001,132.039,144p,394,0,192
510.001,162.04,144p,394,0,192
515.646,167.685,144p,394,0,192
520.001,167.685,144p,394,4.355000000000018,192
560.622,176.654,144p,394,31.651999999999987,192
561.015,176.654,144p,394,0.3930000000000291,192
570.001,176.654,144p,394,8.98599999999999,192
577.218,176.654,144p,394,7.2169999999999845,192
580.001,176.654,144p,394,2.7830000000000155,192
587.24,176.654,144p,394,7.239000000000033,192
590.001,176.654,144p,394,2.7609999999999673,192
614.245,176.654,144p,394,24.244000000000028,192
620.001,176.654,144p,394,5.755999999999972,192
637.175,176.723,144p,394,17.10499999999996,192
637.925,176.746,144p,394,0.7270000000000323,192
638.872,176.746,144p,394,0.9470000000000027,192
639.622,176.916,144p,394,0.5799999999999841,192
640.001,177.297,144p,394,0,192
640.372,177.668,144p,394,0.0,192
650.001,187.296,144p,394,0.0010000000000331966,192
680.001,217.298,144p,394,0,192
710.001,247.299,144p,394,0,192
740.001,277.3,144p,394,0,256
770.001,307.301,144p,394,0,256
800.001,337.303,144p,394,0,256
822.604,359.906,144p,394,5.684341886080802e-14,256
825.829,359.981,144p,394,3.1499999999999204,256
826.58,360.66,144p,394,0.07200000000005957,256
830.001,364.082,144p,394,0,256
833.174,367.255,144p,394,0.0,256
835.816,369.896,144p,394,0.0010000000000331966,256
840.001,369.896,144p,394,4.184999999999945,256
845.777,369.896,144p,394,5.776000000000067,256
850.001,369.896,144p,394,4.223999999999933,256
863.781,369.896,144p,394,13.779999999999973,256
870.001,369.896,144p,394,6.220000000000027,256
899.786,369.896,144p,394,29.78499999999991,256
900.001,369.896,144p,394,0.21500000000014552,256
912.388,369.896,144p,394,12.386999999999944,256
920.001,369.896,144p,394,7.613000000000056,256
941.808,369.979,144p,394,21.723999999999933,256
942.558,370.001,144p,394,0.7280000000000655,256
943.566,370.001,144p,394,1.0080000000000382,256
944.316,370.232,144p,394,0.5190000000000055,256
945.066,370.983,144p,394,0,256
950.001,375.918,144p,394,0,256
980.001,405.919,144p,394,0,192
1008.657,434.576,144p,394,0,192
1010.001,434.576,144p,394,1.3439999999999372,192
1018.121,434.658,144p,394,8.038000000000011,192
1018.871,435.331,144p,394,0.07699999999999818,192
1020.001,436.461,144p,394,0.0,192
1026.907,443.366,144p,394,0.0009999999999763531,192
1029.067,443.441,144p,394,2.0850000000000364,192
1029.818,444.123,144p,394,0.06899999999995998,192
1030.001,444.306,144p,394,0.0,192
1045.598,459.904,144p,394,0,192
1047.962,459.904,144p,394,2.3640000000000327,192
1050.001,459.904,144p,394,2.0389999999999873,192
1058.767,459.904,144p,394,8.766000000000076,192
1060.001,459.904,144p,394,1.2339999999999236,192
1073.17,459.904,144p,394,13.169000000000096,192
1080.001,459.904,144p,394,6.830999999999904,192
1368.486,479.893,144p,394,268.4960000000001,128
1370.001,479.893,144p,394,1.5149999999998727,128
1372.744,479.985,144p,394,2.6509999999999536,128
1373.495,480.653,144p,394,0.08299999999996999,128
1380.001,487.159,144p,394,1.1368683772161603e-13,128
1382.736,489.893,144p,394,0.00100000000009004,128
1385.98,489.97,144p,394,3.1669999999999163,128
1386.73,490.638,144p,394,0.08200000000010732,128
1390.001,493.909,144p,394,0,128
1396.002,499.909,144p,394,0.0009999999999763531,128
1400.001,499.909,144p,394,3.9990000000000236,128
1407.467,499.98,144p,394,7.3950000000000955,128
1408.217,500.663,144p,394,0.06700000000000728,128
1410.001,502.447,144p,394,0,128
1426.946,519.391,144p,394,0.0009999999999763531,128
1430.001,519.391,144p,394,3.0550000000000637,128
1438.998,519.391,144p,394,8.997000000000071,128
1440.001,519.391,144p,394,1.002999999999929,64
1457.001,519.391,144p,394,17.0,64
1460.001,519.391,144p,394,3.0,64
1471.405,519.391,144p,394,11.403999999999996,64
1480.001,519.391,144p,394,8.596000000000004,64
1498.409,519.391,144p,394,18.40800000000013,64
1500.001,519.391,144p,394,1.5919999999998709,64
1530.001,519.391,144p,394,30.0,64
1555.968,531.596,144p,394,13.762000000000057,64
1559.529,535.155,144p,394,0.0019999999999527063,64
1560.001,535.155,144p,394,0.47199999999998,64
1588.63,535.228,144p,394,28.55600000000004,64
1589.38,535.249,144p,394,0.7290000000000418,64
1590.001,535.249,144p,394,0.6209999999998672,64
1590.278,535.249,144p,394,0.27700000000004366,64
1591.028,535.368,144p,394,0.6309999999998581,64
1591.778,536.12,144p,394,0,64
1600.001,544.342,144p,394,0.0010000000002037268,64
1630.001,574.343,144p,394,0,64
1660.001,604.345,144p,394,0,64
1690.001,634.346,144p,394,0,128
1719.07,663.416,144p,394,0,128
1720.001,664.347,144p,394,0.0,128
1731.672,676.019,144p,394,0,128
1733.537,677.883,144p,394,0.0009999999999763531,128
1740.001,677.883,144p,394,6.463999999999942,128
1749.676,677.883,144p,394,9.674999999999955,128
1750.001,677.883,144p,394,0.3250000000000455,128
1780.001,677.883,144p,394,30.0,128
1785.681,677.883,144p,394,5.680000000000064,128
1790.001,677.883,144p,394,4.319999999999936,128
1820.001,677.883,144p,394,30.0,128
1829.674,677.959,144p,394,9.597000000000207,128
1830.001,677.982,144p,394,0.30399999999985994,128
1830.425,677.982,144p,394,0.42399999999997817,128
1831.288,677.982,144p,394,0.8630000000000564,128
1832.037,678.068,144p,394,0.6630000000000109,128
1832.787,678.821,144p,394,0,128
1840.001,686.033,144p,394,0.0019999999999527063,128
1870.002,716.035,144p,394,0,128
1910.001,756.037,144p,394,0,128
1940.001,786.037,144p,394,0.0,192
1970.001,816.039,144p,394,0,192
2000.001,846.04,144p,394,0,192
2029.046,875.086,144p,394,0,192
2030.001,876.041,144p,394,0.0,192
2060.001,906.043,144p,394,0,192
2090.001,936.044,144p,394,0,192
2120.001,966.045,144p,394,0,192
2150.002,996.047,144p,394,0,192
2190.002,1036.049,144p,394,0,256
2230.002,1076.05,144p,394,0,256
2270.002,1116.052,144p,394,0,256
2310.001,1156.053,144p,394,0,256
2340.001,1186.054,144p,394,0,256
2370.001,1216.055,144p,394,0,256
2377.81,1223.865,144p,394,0,256
