protocol,tcp_bytes,quic_bytes,real_time
17,0.0,1258.0,0.045309
17,0.0,82.0,0.046137
6,0.0,0.0,0.047214
6,0.0,0.0,0.084081
6,0.0,0.0,0.08474
6,783.0,0.0,0.086676
6,0.0,0.0,0.087132
17,0.0,792.0,0.087536
17,0.0,1258.0,0.087686
17,0.0,206.0,0.087733
17,0.0,1258.0,0.092125
17,0.0,81.0,0.092263
17,0.0,311.0,0.092313
17,0.0,1254.0,0.092357
17,0.0,1258.0,0.092426
17,0.0,1258.0,0.092472
17,0.0,453.0,0.092514
17,0.0,33.0,0.111867
6,384.0,0.0,0.119505
6,0.0,0.0,0.119996
6,74.0,0.0,0.121117
6,0.0,0.0,0.121403
17,0.0,126.0,0.123712
17,0.0,33.0,0.123804
17,0.0,39.0,0.123842
17,0.0,41.0,0.12447
17,0.0,35.0,0.126222
17,0.0,439.0,0.133775
17,0.0,130.0,0.133901
17,0.0,43.0,0.138771
6,974.0,0.0,0.158708
6,0.0,0.0,0.159023
17,0.0,41.0,0.163574
17,0.0,33.0,0.190604
17,0.0,1258.0,0.198757
17,0.0,88.0,0.199328
17,0.0,269.0,0.19935
17,0.0,786.0,0.243311
17,0.0,130.0,0.243488
17,0.0,1254.0,0.243608
17,0.0,1258.0,0.243665
17,0.0,1258.0,0.243723
17,0.0,448.0,0.243769
17,0.0,1258.0,0.243816
17,0.0,33.0,0.243879
17,0.0,188.0,0.243919
17,0.0,1254.0,0.243954
17,0.0,1258.0,0.243996
17,0.0,1258.0,0.244031
17,0.0,1258.0,0.244067
17,0.0,1258.0,0.244109
17,0.0,1258.0,0.244146
17,0.0,1258.0,0.244183
17,0.0,1258.0,0.244225
17,0.0,1258.0,0.247931
17,0.0,81.0,0.248055
17,0.0,43.0,0.248103
17,0.0,41.0,0.248145
17,0.0,41.0,0.248186
17,0.0,41.0,0.248226
17,0.0,41.0,0.272558
17,0.0,35.0,0.276056
17,0.0,126.0,0.285834
17,0.0,1258.0,0.288373
17,0.0,41.0,0.289345
17,0.0,1258.0,0.290376
17,0.0,1258.0,0.290478
17,0.0,1258.0,0.29052
17,0.0,1258.0,0.290572
17,0.0,1258.0,0.29061
17,0.0,1258.0,0.290645
17,0.0,1258.0,0.290687
17,0.0,1258.0,0.290961
17,0.0,41.0,0.292663
17,0.0,41.0,0.292751
17,0.0,41.0,0.292797
17,0.0,41.0,0.29284
17,0.0,1258.0,0.292885
17,0.0,1258.0,0.292961
17,0.0,1258.0,0.293003
17,0.0,1258.0,0.29304
17,0.0,1258.0,0.293082
17,0.0,1258.0,0.293119
17,0.0,1258.0,0.29321
17,0.0,1258.0,0.293269
17,0.0,1258.0,0.293314
17,0.0,174.0,0.293365
17,0.0,1258.0,0.293403
17,0.0,1251.0,0.293456
17,0.0,1258.0,0.293495
17,0.0,1258.0,0.293531
17,0.0,1258.0,0.29357
17,0.0,1258.0,0.293608
17,0.0,1258.0,0.293644
17,0.0,33.0,0.294329
17,0.0,1258.0,0.294378
17,0.0,1258.0,0.294427
17,0.0,1258.0,0.294465
17,0.0,1258.0,0.294502
17,0.0,1258.0,0.294543
17,0.0,1258.0,0.294579
17,0.0,1258.0,0.294615
17,0.0,1258.0,0.294655
17,0.0,1258.0,0.294691
17,0.0,1258.0,0.294726
17,0.0,1258.0,0.294768
17,0.0,1258.0,0.294804
17,0.0,1258.0,0.294839
17,0.0,1258.0,0.294879
17,0.0,41.0,0.29808
17,0.0,41.0,0.298171
17,0.0,41.0,0.298216
17,0.0,41.0,0.298257
17,0.0,41.0,0.298298
17,0.0,41.0,0.298338
17,0.0,41.0,0.298377
17,0.0,41.0,0.298418
17,0.0,41.0,0.298458
17,0.0,41.0,0.298497
17,0.0,44.0,0.298538
17,0.0,41.0,0.298578
17,0.0,41.0,0.298618
17,0.0,41.0,0.298658
17,0.0,41.0,0.298698
17,0.0,41.0,0.298737
17,0.0,186.0,0.298779
17,0.0,1160.0,0.298847
17,0.0,153.0,0.299067
17,0.0,43.0,0.29999
17,0.0,41.0,0.326084
17,0.0,41.0,0.326258
17,0.0,33.0,0.350733
17,0.0,33.0,0.350861
17,0.0,1258.0,1.33262
17,0.0,85.0,1.334349
17,0.0,1258.0,1.339756
17,0.0,86.0,1.341291
17,0.0,1254.0,1.341379
17,0.0,507.0,1.341447
17,0.0,829.0,1.341509
17,0.0,800.0,1.368122
17,0.0,1258.0,1.368405
17,0.0,182.0,1.368491
17,0.0,1258.0,1.371774
17,0.0,81.0,1.371948
17,0.0,35.0,1.379798
17,0.0,41.0,1.380611
17,0.0,1258.0,1.383553
17,0.0,801.0,1.383741
17,0.0,33.0,1.383859
17,0.0,1258.0,1.386686
17,0.0,81.0,1.386799
17,0.0,41.0,1.386866
17,0.0,201.0,1.392595
17,0.0,455.0,1.39734
17,0.0,33.0,1.397791
17,0.0,43.0,1.407338
17,0.0,1258.0,1.416031
17,0.0,88.0,1.417843
6,0.0,0.0,1.419637
17,0.0,41.0,1.421628
17,0.0,126.0,1.422105
17,0.0,33.0,1.422234
17,0.0,126.0,1.422348
17,0.0,454.0,1.422401
17,0.0,33.0,1.42245
17,0.0,41.0,1.425828
17,0.0,41.0,1.425931
17,0.0,41.0,1.425993
17,0.0,43.0,1.426046
17,0.0,35.0,1.447854
17,0.0,41.0,1.449849
6,0.0,0.0,1.464171
6,0.0,0.0,1.464696
17,0.0,798.0,1.464748
17,0.0,1258.0,1.470012
6,789.0,0.0,1.470218
17,0.0,206.0,1.471496
6,0.0,0.0,1.471774
17,0.0,1258.0,1.480277
17,0.0,81.0,1.480626
17,0.0,256.0,1.480707
17,0.0,142.0,1.48077
17,0.0,135.0,1.480829
17,0.0,34.0,1.480899
17,0.0,33.0,1.482854
6,387.0,0.0,1.504439
6,0.0,0.0,1.50491
6,74.0,0.0,1.506313
6,0.0,0.0,1.506469
17,0.0,126.0,1.524082
17,0.0,38.0,1.524259
17,0.0,33.0,1.524318
17,0.0,33.0,1.524368
17,0.0,41.0,1.525758
17,0.0,36.0,1.532914
17,0.0,998.0,1.534424
17,0.0,722.0,1.534499
17,0.0,721.0,1.534549
6,980.0,0.0,1.536528
17,0.0,43.0,1.536671
6,0.0,0.0,1.536761
17,0.0,43.0,1.536777
17,0.0,43.0,1.54098
17,0.0,43.0,1.541071
17,0.0,43.0,1.544698
17,0.0,43.0,1.548525
17,0.0,33.0,1.566653
17,0.0,33.0,1.583087
17,0.0,1258.0,1.592055
17,0.0,33.0,1.595493
17,0.0,1258.0,1.602036
17,0.0,1258.0,1.603841
17,0.0,1258.0,1.63563
17,0.0,1258.0,1.635945
17,0.0,1258.0,1.636001
17,0.0,1258.0,1.636049
17,0.0,1258.0,1.636394
17,0.0,397.0,1.636501
17,0.0,1258.0,1.636548
17,0.0,400.0,1.636594
17,0.0,1258.0,1.636638
17,0.0,1258.0,1.640594
17,0.0,49.0,1.640721
17,0.0,49.0,1.640781
17,0.0,49.0,1.641062
17,0.0,49.0,1.641124
17,0.0,49.0,1.641254
17,0.0,1258.0,1.644654
17,0.0,49.0,1.645508
17,0.0,1258.0,1.652
17,0.0,1258.0,1.652181
17,0.0,1258.0,1.65224
17,0.0,402.0,1.652294
17,0.0,1258.0,1.654305
17,0.0,91.0,1.661352
17,0.0,77.0,1.661523
17,0.0,49.0,1.66159
17,0.0,49.0,1.661649
17,0.0,49.0,1.661702
17,0.0,334.0,1.661753
17,0.0,91.0,1.665387
17,0.0,79.0,1.665525
17,0.0,41.0,1.666609
17,0.0,328.0,1.667075
17,0.0,91.0,1.671024
17,0.0,79.0,1.671488
17,0.0,333.0,1.673008
17,0.0,1258.0,1.673105
17,0.0,169.0,1.673826
17,0.0,538.0,1.692035
17,0.0,124.0,1.692325
17,0.0,35.0,1.692428
17,0.0,41.0,1.694727
17,0.0,215.0,1.69498
17,0.0,123.0,1.695131
17,0.0,124.0,1.69526
17,0.0,1258.0,1.695338
17,0.0,538.0,1.695439
17,0.0,33.0,1.695533
17,0.0,43.0,1.696345
17,0.0,41.0,1.696655
17,0.0,41.0,1.698505
17,0.0,220.0,1.700551
17,0.0,35.0,1.700678
17,0.0,41.0,1.705405
17,0.0,42.0,1.705603
17,0.0,45.0,1.705739
17,0.0,34.0,1.705875
17,0.0,215.0,1.705985
17,0.0,43.0,1.717381
17,0.0,34.0,1.747361
17,0.0,33.0,1.756657
17,0.0,33.0,1.777575
17,0.0,127.0,6.452014
17,0.0,1254.0,6.452579
17,0.0,1258.0,6.452735
17,0.0,1258.0,6.45279
17,0.0,756.0,6.458567
17,0.0,1258.0,6.458664
17,0.0,700.0,6.458717
17,0.0,1024.0,6.45876
17,0.0,74.0,6.458806
17,0.0,1254.0,6.458849
17,0.0,1258.0,6.45889
17,0.0,1258.0,6.458932
17,0.0,755.0,6.458973
17,0.0,115.0,6.507795
17,0.0,127.0,6.546341
17,0.0,1258.0,6.550122
17,0.0,1024.0,6.572525
17,0.0,1258.0,6.573674
17,0.0,85.0,6.57444
17,0.0,908.0,6.574468
17,0.0,772.0,6.574488
17,0.0,1254.0,6.574506
17,0.0,403.0,6.574524
17,0.0,1254.0,6.57454
17,0.0,402.0,6.574556
17,0.0,115.0,6.60853
17,0.0,35.0,6.64394
17,0.0,1258.0,6.646294
17,0.0,42.0,6.646374
