protocol,tcp_bytes,quic_bytes,real_time
6	0		0.000000000
6	0		0.000021000
6	0		0.000030000
6	0		0.000037000
6	0		0.000044000
6	0		0.036994000
6	0		0.041870000
6	0		0.042651000
6	0		0.042874000
6	0		0.050493000
6	0		0.186480000
6	0		0.186501000
6	0		0.186509000
6	0		0.186516000
6	0		0.186523000
6	0		0.186529000
6	0		0.186536000
6	0		0.186542000
6	517		0.186549000
6	0		0.223120000
6	0		0.227935000
6	0		0.228898000
6	0		0.228919000
6	1430		0.287967000
6	1430		0.288079000
6	1430		0.288210000
6	1430		0.288324000
6	1075		0.288423000
6	517		0.374012000
6	517		0.374028000
6	517		0.374035000
6	0		0.415344000
6	0		0.416187000
6	0		0.416339000
6	1430		0.475148000
6	1430		0.475231000
6	1430		0.475334000
6	1430		0.475466000
6	933		0.475472000
6	1430		0.476643000
6	1430		0.476755000
6	1430		0.476870000
6	390		0.476879000
6	1430		0.484524000
6	1430		0.484546000
6	1430		0.484766000
6	1430		0.484881000
6	933		0.484891000
6	517		0.561161000
6	0		0.561170000
6	0		0.561174000
6	0		0.561178000
6	517		0.561181000
6	517		0.561184000
6	0		0.602813000
6	0		0.603704000
6	0		0.611201000
6	1430		0.658573000
6	1430		0.658671000
6	1430		0.658807000
6	1430		0.658917000
6	933		0.658925000
6	1430		0.662249000
6	1430		0.662266000
6	1430		0.662440000
6	1430		0.662571000
6	1077		0.662578000
6	1430		0.664122000
6	1430		0.664138000
6	1430		0.664340000
6	1430		0.664455000
6	932		0.664459000
6	1075		0.668334000
6	517		0.747510000
6	0		0.747536000
6	517		0.747571000
6	0		0.788951000
6	0		0.789893000
6	1430		0.849591000
6	1430		0.849633000
6	1430		0.849820000
6	391		0.849830000
6	933		0.852560000
6	390		0.858276000
6	933		0.862962000
6	517		0.935231000
6	517		0.935239000
6	0		0.935243000
6	0		0.976791000
6	0		0.985727000
6	1077		1.041788000
6	517		1.122166000
6	0		1.122180000
6	517		1.122184000
6	517		1.122189000
6	0		1.158958000
6	0		1.162577000
6	0		1.164334000
6	517		1.309459000
6	0		1.309473000
6	0		1.309476000
6	74		1.309479000
6	92		1.309483000
6	520		1.309486000
6	0		1.309490000
6	31		1.334986000
6	0		1.350371000
6	0		1.350388000
6	0		1.350395000
6	910		1.351258000
6	0		1.352288000
6	932		1.427441000
6	933		1.433818000
6	813		1.433828000
6	1430		1.434115000
6	1430		1.440518000
6	1430		1.440528000
6	1430		1.441973000
6	1430		1.453560000
6	1430		1.453581000
6	1430		1.466621000
6	1189		1.466645000
6	1430		1.471370000
6	1430		1.491009000
6	1430		1.494251000
6	1430		1.494360000
6	1430		1.507317000
6	1430		1.507330000
6	391		1.645141000
6	1430		1.650580000
6	0		1.682850000
6	0		1.682858000
6	520		1.870047000
6	517		1.870106000
6	0		1.894775000
6	0		1.916613000
6	0		2.056944000
6	517		2.056963000
6	517		2.056967000
6	0		2.098044000
6	0		2.102906000
6	517		2.243551000
6	0		2.243562000
6	64		2.243566000
6	92		2.243570000
6	608		2.280399000
6	31		2.280421000
6	0		2.284955000
6	0		2.284965000
6	0		2.285352000
6	1266		2.430638000
6	0		2.430654000
6	0		2.459096000
6	1430		2.477191000
6	1430		2.477231000
6	390		2.477235000
6	1430		2.579335000
6	1430		2.599615000
6	1430		2.602499000
6	0		2.617739000
6	0		2.617749000
6	0		2.617752000
6	450		2.683746000
6	1430		2.688786000
6	755		2.691883000
6	160		2.699721000
6	39		2.699942000
6	1430		2.797980000
6	1430		2.802545000
6	64		2.804770000
6	92		2.804783000
6	266		2.804794000
6	0		2.804808000
6	31		2.830814000
6	608		2.842085000
6	1430		2.847131000
6	1430		2.847256000
6	1430		2.847371000
6	0		2.850767000
6	0		2.850783000
6	0		2.850870000
6	933		2.860069000
6	686		2.992410000
6	0		2.992423000
6	0		3.016940000
6	262		3.047869000
6	1430		3.048588000
6	1430		3.055109000
6	853		3.055119000
6	1430		3.123000000
6	1430		3.126285000
6	1430		3.126309000
6	1430		3.138917000
6	1430		3.138937000
6	0		3.179173000
6	1422		3.366439000
6	0		3.389982000
6	941		3.451070000
6	1430		3.528437000
6	0		3.552712000
6	0		3.552723000
6	64		3.740076000
6	92		3.740119000
6	252		3.740131000
6	517		3.740143000
6	0		3.740155000
6	31		3.767673000
6	1430		3.782190000
6	1430		3.782208000
6	1430		3.782351000
6	0		3.782361000
6	0		3.782363000
6	0		3.782365000
6	0		3.782367000
6	608		3.782596000
6	933		3.795231000
6	395		3.826395000
6	487		3.827293000
6	31		3.829370000
6	39		3.829496000
6	422		3.926776000
6	0		3.926797000
6	0		3.950730000
6	0		4.114119000
6	39		4.204422000
6	0		4.300637000
6	0		4.300658000
6	64		4.487517000
6	0		4.529161000
6	608		4.538415000
6	901		4.656020000
6	0		4.675406000
6	0		4.675432000
6	1430		4.716083000
6	1430		4.716102000
6	1430		4.716329000
6	1077		4.729025000
6	408		4.862372000
6	1430		4.884218000
6	0		4.887225000
6	1422		5.048531000
6	0		5.048543000
6	686		5.048588000
6	64		5.048598000
6	0		5.072049000
6	0		5.073044000
6	0		5.099145000
6	1430		5.101816000
6	0		5.235539000
6	0		5.235547000
6	74		5.423466000
6	422		5.423479000
