real_time,qoe,bitrate,avg_bitrate,avg_bitrate_variation,avg_stall
0.009,605.2088,625264,625264.0,0.0,4.664000000000001
0.714,610.174225,625264,625264.0,0.0,3.50925
5.947,514.21118,625264,625264.0,98981.00000000001,2.8074000000000012
7.478,431.39329278327534,130359,523940.1761166087,82484.16666666669,2.340166666666667
7.566,438.6679124806465,130359,519362.4410520751,70700.71428571429,2.3241428571428577
8.245,416.68098855366895,130359,487326.86355366895,61863.125000000015,2.042500000000001
9.428,362.624721479753,130359,442535.4992575308,72103.8888888889,1.8155555555555558
12.98,293.2512295069337,284389,399258.4295069337,98981.00000000001,1.6340000000000001
21.53,392.63964702529245,625264,489009.8288434742,89982.72727272726,1.485454545454545
39.122,461.939944387642,625264,550279.2777209753,82484.16666666667,1.3616666666666664
39.122,467.23953925943687,625264,550279.2777209753,76139.23076923078,1.6047692307692303
39.213,472.53533454612347,625264,550453.2916889807,70700.71428571429,1.6784285714285712
39.895,478.9892513247274,625264,551732.1713247274,65987.33333333333,1.5710666666666664
46.418,493.8689191741349,625264,562065.4066741349,61863.125,1.4728750000000006
76.419,522.6915887383258,625264,586876.265208914,58224.11764705882,1.386176470588236
106.42,537.0795790087493,625264,597698.2012309715,54989.44444444445,1.3091111111111116
136.422,546.332770810928,625264,603760.4866004016,52095.26315789474,1.2401052631578953
166.423,553.0808003722741,625264,607636.9153722741,49490.49999999999,1.1780500000000003
196.424,558.3712043283915,625264,610329.2043283916,47133.80952380953,1.1219047619047622
226.425,540.216285051743,625264,612308.044142652,67487.04545454546,1.0708636363636361
235.5,524.7787875953105,130359,593736.1223779193,64552.82608695653,1.0243043478260883
266.427,473.86328428288994,130359,539947.0384495566,61863.125,0.9815416666666651
326.429,401.2192390543119,130359,464659.299054312,59388.600000000006,0.9422000000000003
356.431,375.5203879070024,130359,436520.1148300793,57104.42307692308,0.9058846153846153
386.432,354.01069953381665,130359,412751.0180523352,54989.444444444445,0.872296296296295
416.433,335.7644094929093,130359,392406.7059214807,53025.53571428572,0.8411071428571424
446.434,320.1077617167954,130359,374796.7272340368,51197.06896551724,0.8120689655172398
476.436,306.53834690560745,130359,359404.06023894076,49490.5,0.7849333333333334
488.281,302.6873863156666,130359,353847.754057602,47894.032258064515,0.7596129032258065
496.436,300.61487741355376,130359,350176.4836635538,46397.34375,0.7358749999999983
499.528,300.7549357832096,130359,348815.84790442174,44991.36363636363,0.7138484848484818
499.528,301.54258908089236,130359,348815.84790442174,43668.08823529411,0.8384117647058815
499.528,298.25282504727886,130359,348815.84790442174,46821.28571428572,0.8701714285714258
499.528,298.1688367933107,284389,348815.84790442174,45520.694444444445,1.1921666666666635
499.528,299.5376749314488,284389,348815.84790442174,44290.40540540541,1.1599459459459431
499.528,299.6141742202112,284389,348815.84790442174,43124.86842105263,1.4132105263157864
499.528,300.13108380185764,284389,348815.84790442174,42019.10256410256,1.5501538461538436
499.528,300.3303929044218,284389,348815.84790442174,40968.625,1.7480999999999993
499.528,301.4571698556412,284389,348815.84790442174,39969.390243902446,1.7184390243902417
499.528,300.79595742823125,284389,348815.84790442174,39017.7380952381,2.093523809523807
499.528,301.65989906721245,284389,348815.84790442174,38110.348837209305,2.103627906976742
499.528,299.79980699533087,284389,348815.84790442174,37244.20454545455,2.7376363636363616
499.528,300.38461457108843,284389,348815.84790442174,36416.555555555555,2.7941111111111088
499.528,300.9961566000739,284389,348815.84790442174,35624.89130434783,2.835999999999998
499.528,299.97475641506,284389,348815.84790442174,34866.914893617024,3.249808510638295
499.528,300.30114373775507,284389,348815.84790442174,34140.520833333336,3.3428333333333313
499.528,301.08878872074825,284389,348815.84790442174,33443.77551020408,3.3216938775510187
499.528,301.3817319044217,284389,348815.84790442174,32774.9,3.409119999999998
499.528,296.76220476716685,284389,348815.84790442174,35152.450980392154,3.9305098039215665
499.528,297.75364405826787,130359,348815.84790442174,34476.44230769231,3.857153846153844
499.528,298.71708186668593,130359,348815.84790442174,33825.943396226416,3.784377358490564
499.528,298.84647012664396,130359,348815.84790442174,33199.53703703704,3.8999629629629617
499.528,298.9842879044217,130359,348815.84790442174,32595.909090909092,4.008290909090907
499.626,298.34978402502213,130359,348772.9983107364,32013.839285714286,4.28125
499.637,299.1845563783973,130359,348768.18971173064,31452.192982456138,4.2166140350877175
499.637,300.02891902207546,130359,348768.18971173064,30909.913793103453,4.146362068965517
499.637,300.7856981863069,130359,348768.18971173064,30386.01694915255,4.092203389830509
499.824,301.4634159115208,130359,348686.4759115208,29879.583333333336,4.033366666666665
500.576,301.9097187366055,130359,348358.4892284088,29389.75409836066,3.967213114754097
507.983,299.4801296850008,130359,345179.7958140331,28915.72580645161,3.9032419354838694
537.984,288.2259791135583,130359,333200.18546276464,28456.746031746028,3.841269841269839
567.986,278.2144142512315,130359,322485.7642512315,28012.109375,3.781218749999999
597.987,269.256580837744,130359,312846.7669915901,27581.153846153844,3.723030769230769
627.988,261.1990776962732,130359,304128.74133263686,27163.25757575758,3.666606060606059
687.991,246.6847176056885,130359,288973.4474564347,26757.83582089552,3.611835820895521
717.992,240.67903456872858,130359,282345.80809814035,26364.338235294115,3.5587058823529403
747.993,235.18697533415065,130359,276249.82026168687,25982.246376811592,3.507115942028983
817.997,216.21839654834912,130359,263764.5165483491,32681.14285714286,3.456971428571428
838.413,225.69030499901194,625264,272567.30640746263,32220.845070422536,3.4084084507042234
877.999,242.24399000719404,625264,288469.2052849718,31773.333333333336,3.3609027777777762
908.0,254.00522328095767,625264,299597.157527533,31338.082191780824,3.314849315068492
